cluster id,user id
1,18385779
0,18385834
2,18385886
3,18385931
0,18386029
1,18386388
3,18386609
4,18386680
0,18386696
1,18386858
2,18386894
0,18386985
1,18386988
5,18387041
5,18387044
0,18387152
0,18387450
1,18387731
2,18388026
0,18388043
4,18388132
2,18388204
2,18388242
1,18388373
2,18388501
2,18388550
4,18388556
0,18388791
4,18389088
0,18389115
0,18389132
2,18389184
0,18389188
0,18389233
0,18389274
0,18389278
0,18389629
5,18389825
0,18390042
4,18390208
0,18390312
1,18390967
4,18411474
4,18417395
4,18419493
3,18419739
2,18420160
0,18420381
1,18420470
2,18420528
4,18420725
2,18421253
2,18421831
4,18421884
0,18422200
2,18422416
1,18424355
0,18436509
0,18437192
0,18437368
4,18437452
4,18437611
4,18437843
2,18437926
0,18437996
0,18438042
4,18438302
5,18438322
2,18438624
2,18438884
5,18439246
5,18439270
5,18440079
1,18440228
1,18440284
0,18441054
0,18441299
4,18441357
2,18442087
3,18442450
1,18451841
5,18452827
0,18453381
2,18453428
2,18453996
4,18454266
2,18454791
2,18454973
0,18455745
0,18456025
5,18456949
4,18465582
5,18467701
0,18467783
2,18468938
0,18470777
2,18472381
0,18472493
3,18472607
4,18472654
3,18472712
2,18472843
5,18473204
4,18474312
0,18474520
0,18481596
2,18481949
0,18482028
1,18482136
0,18482170
0,18482218
4,18482629
0,18482817
0,18483297
0,18483302
1,18483469
5,18483590
1,18483645
2,18484020
0,18484121
2,18484299
4,18484335
2,18484356
4,18484560
4,18484905
2,18484941
0,18484969
3,18485061
0,18486001
5,18486308
4,18486397
1,18512154
2,18515144
0,18515735
4,18516215
5,18516241
4,18516352
1,18516517
1,18516855
1,18517176
1,18518027
4,18518857
2,18520514
5,18521736
2,18521783
0,18522202
4,18522218
4,18524814
0,18527509
2,18529047
1,18529597
3,18531357
1,18532301
0,18533066
1,18533158
4,18533213
2,18533503
2,18533861
1,18533915
2,18534163
4,18534594
0,18535949
1,18537745
0,18538568
1,18540066
3,18546317
4,18546961
2,18547435
0,18547483
2,18547727
1,18548268
3,18550396
3,18551314
4,18551628
3,18561687
0,18562513
0,18563151
3,18563219
2,18563628
0,18563800
5,18564310
2,18565506
2,18566251
5,18567645
3,18574547
2,18574745
0,18575712
0,18575905
3,18575932
4,18576176
4,18576610
0,18576641
0,18577097
0,18577371
0,18577952
3,18579177
0,18580144
5,18594000
1,18599224
4,18599419
1,18606838
0,18607275
0,18608199
4,18608307
0,18608362
2,18608901
3,18609276
4,18610138
1,18611437
4,18611602
2,18611707
2,18611719
4,18612733
1,18613919
3,18617300
3,18623168
5,18623509
4,18624449
0,18624549
4,18624928
3,18625361
0,18625702
0,18625908
5,18626067
5,18626875
0,18637595
0,18637678
1,18638629
1,18638876
3,18639690
2,18640208
5,18640583
4,18644349
0,18649659
4,18651689
2,18652836
4,18654412
0,18661832
5,18662098
0,18662461
0,18663333
1,18663578
0,18664841
1,18665741
4,18666874
3,18682190
0,18694006
2,18694308
4,18696981
0,18697574
0,18697692
0,18698103
0,18700453
3,18700941
0,18708913
1,18712663
0,18720247
5,18721428
3,18721980
0,18723939
3,18726731
4,18738895
0,18743448
1,18744282
2,18745864
1,18754931
5,18756288
0,18756565
0,18757165
0,18757249
1,18761610
5,18764163
0,18773221
0,18773827
2,18774536
5,18775230
0,18775310
1,18775737
4,18776020
4,18776262
0,18776475
4,18776893
0,18778603
2,18778908
0,18787230
2,18810731
0,18811317
0,18817151
2,18818686
1,18831380
2,18831451
5,18832490
2,18834407
2,18835113
0,18843370
2,18843672
0,18845186
4,18846634
0,18846930
0,18847286
1,18847303
4,18847531
1,18847700
1,18848361
0,18848857
2,18848928
4,18849497
2,18849550
4,18850178
1,18851395
5,18851897
4,18854611
5,18858639
0,18859152
4,18859392
2,18860551
4,18861727
0,18861915
3,18862024
2,18862114
0,18862234
2,18862407
0,18862426
2,18862760
0,18862982
2,18863319
0,18863414
3,18863776
0,18863830
0,18863831
2,18864155
1,18864261
5,18864268
2,18864273
2,18864365
0,18864552
0,18864736
0,18864757
0,18864923
0,18865185
5,18865226
4,18865703
0,18866518
0,18868090
3,18872407
3,18872517
1,18873218
0,18873964
2,18874131
1,18874199
1,18874210
0,18874278
3,18874488
5,18874627
1,18874684
4,18874730
0,18874871
4,18874975
5,18875204
5,18875224
0,18875483
1,18875524
3,18875934
0,18876104
2,18876253
1,18876969
4,18877044
5,18877529
4,18878695
0,18879588
2,18885962
0,18886277
0,18893895
2,18895001
2,18895085
2,18897724
0,18897860
3,18900839
4,18902677
1,18903022
2,18903093
2,18903181
2,18903272
0,18903417
5,18903683
1,18903820
4,18903908
0,18904184
0,18904351
2,18904453
1,18904668
0,18905480
0,18905527
4,18905593
0,18905981
2,18906013
1,18906055
4,18906402
2,18906439
4,18906460
0,18906547
0,18906685
0,18906705
4,18906709
4,18906713
1,18906795
0,18907017
2,18907374
2,18907454
4,18907546
3,18907580
4,18907632
5,18907688
0,18907824
0,18907839
2,18907897
0,18908008
2,18908081
1,18908140
2,18908151
5,18908155
4,18908158
1,18908168
0,18908266
2,18908346
0,18908348
4,18908943
2,18909021
1,18909052
4,18909145
4,18909212
0,18909456
3,18909549
4,18909577
0,18909920
0,18909960
4,18910220
4,18910228
0,18910986
0,18911937
0,18912868
0,18917134
2,18918140
0,18918247
0,18918312
1,18918543
5,18918680
2,18918728
4,18918757
5,18918822
3,18919007
3,18919185
1,18919375
2,18919451
0,18919813
4,18919847
2,18919905
1,18919965
2,18920128
3,18920135
3,18920198
2,18920335
0,18920356
0,18920378
3,18920497
1,18920745
0,18920799
1,18920814
3,18920910
0,18921005
0,18921296
0,18921606
0,18921740
0,18921862
4,18921954
0,18922052
0,18922064
0,18922232
2,18922254
4,18922422
3,18922783
4,18922939
1,18922975
0,18923673
2,18924116
0,18924186
2,18924376
0,18924412
1,18924537
4,18924582
0,18925391
4,18925673
2,18926034
4,18926478
2,18926781
5,18927116
4,18927244
0,18927646
0,18927770
0,18928989
5,18932554
5,18933183
0,18933368
1,18933480
2,18933502
3,18933642
2,18933837
2,18934106
4,18934358
0,18934403
2,18935395
4,18935563
4,18936149
0,18936154
3,18936332
0,18936457
1,18936549
2,18936701
4,18937200
3,18937701
2,18938756
2,18939720
5,18940471
1,18940552
5,18947381
3,18948806
5,18948838
0,18950325
1,18950828
0,18951239
0,18952021
5,18953058
0,18953800
0,18954246
5,18955579
2,18958365
4,18959988
2,18961347
4,18961864
0,18961886
0,18962168
3,18962331
3,18962407
0,18962427
0,18963143
1,18963190
2,18963439
0,18963786
0,18964278
2,18964409
0,18964767
3,18972359
1,18979770
3,18980095
2,18983125
2,18986079
5,18987461
3,18988840
0,18989318
0,18989740
0,18989867
0,18990470
4,18990575
0,18990651
4,18990659
4,18991151
0,18991291
3,18991885
4,18992228
0,18993076
5,18993413
4,18993685
0,18994263
1,18994461
4,18995017
0,18995177
0,18995182
5,18995642
0,18996025
0,18997449
2,19001185
0,19001518
1,19002237
3,19003007
1,19004188
4,19005057
0,19005936
0,19006381
2,19007026
5,19007271
3,19015245
0,19016941
1,19016966
0,19017276
2,19017798
2,19017908
3,19017986
0,19018414
1,19018511
1,19018782
2,19019566
0,19019578
4,19019649
5,19020072
0,19020686
1,19020689
4,19020866
1,19021406
2,19021820
4,19021854
0,19023519
0,19023674
4,19029218
2,19029966
4,19030051
2,19031089
0,19031643
0,19032536
4,19032817
2,19032895
0,19032934
1,19033032
0,19033347
4,19033404
4,19033668
0,19033845
4,19033870
1,19034417
1,19034483
3,19035177
0,19035635
4,19037122
3,19041241
4,19041700
3,19041993
2,19042521
2,19042795
0,19042921
2,19043352
0,19044519
1,19044709
1,19044848
2,19045234
1,19046297
5,19047021
1,19047967
4,19048032
2,19059579
5,19062066
1,19063523
0,19063583
1,19063662
0,19063850
1,19063989
1,19064076
2,19064599
0,19064658
0,19064670
0,19064861
2,19064876
0,19066758
0,19070047
0,19070646
5,19071255
1,19071303
2,19071504
4,19071775
0,19071822
1,19072240
5,19072844
4,19073148
2,19073292
4,19073373
0,19073380
5,19073406
1,19073460
2,19073556
0,19073743
2,19074177
0,19074400
0,19074401
2,19074498
5,19075032
0,19075050
5,19075112
4,19075507
0,19075685
2,19075924
5,19076201
5,19076367
3,19076399
2,19077073
5,19077250
2,19077369
1,19077447
5,19078486
0,19083427
2,19083955
2,19084054
2,19084084
0,19084141
1,19084281
1,19084317
4,19085139
4,19085980
3,19086591
5,19088595
5,19088755
2,19095790
0,19095921
5,19099902
4,19100600
2,19103096
2,19103297
4,19110864
5,19112440
2,19117321
5,19125826
4,19136724
0,19140466
0,19203461
1,19267254
5,19540432
