source,target,exemplar
05800c2e685141ecb48fe59b499d84b6,06b02d057d574f24a6cac30186bf0bf2,0
06b02d057d574f24a6cac30186bf0bf2,f06cfae5902b4db099f1844f9dcad801,0
f06cfae5902b4db099f1844f9dcad801,06b02d057d574f24a6cac30186bf0bf2,0
06b02d057d574f24a6cac30186bf0bf2,5982f524a99e420f8aeee7d90187dd55,0
5982f524a99e420f8aeee7d90187dd55,06b02d057d574f24a6cac30186bf0bf2,0
06b02d057d574f24a6cac30186bf0bf2,cee509fdc136413c8c3e182d487c2b86,0
cee509fdc136413c8c3e182d487c2b86,6c4de1af411a4fa49e43b982961edcab,0
6c4de1af411a4fa49e43b982961edcab,ad02db4c9df74936a7ecf964b1697197,0
ad02db4c9df74936a7ecf964b1697197,65596489f9b542e490757e53a60af97c,0
65596489f9b542e490757e53a60af97c,ad02db4c9df74936a7ecf964b1697197,0
ad02db4c9df74936a7ecf964b1697197,57b361f6d4ca424299264c668e836e47,0
57b361f6d4ca424299264c668e836e47,5a6ade785e5944dc9bba9be67da62d09,0
5a6ade785e5944dc9bba9be67da62d09,05800c2e685141ecb48fe59b499d84b6,0
05800c2e685141ecb48fe59b499d84b6,57b361f6d4ca424299264c668e836e47,0
57b361f6d4ca424299264c668e836e47,7afbe0f3ab05461ab5a3765ad3631052,0
7afbe0f3ab05461ab5a3765ad3631052,7a2bcd65cf024f3684c99f341cb74362,0
7a2bcd65cf024f3684c99f341cb74362,0b8e4be0cef9409cabbce305b9eb4e11,0
0b8e4be0cef9409cabbce305b9eb4e11,e90f5c8e7b2e449b8d756039eeb35852,0
e90f5c8e7b2e449b8d756039eeb35852,a51bda095c98420a93e81d2dec7e2961,0
a51bda095c98420a93e81d2dec7e2961,fff3e875d114460785d458c9a20db4c4,0
fff3e875d114460785d458c9a20db4c4,3a32d27772ce468e941a09b8dd76aec3,0
3a32d27772ce468e941a09b8dd76aec3,5b07632f8a4b448a97fc1841e9822fa4,0
5b07632f8a4b448a97fc1841e9822fa4,0956212ccaac4df68948e45a10dbb1d4,0
0956212ccaac4df68948e45a10dbb1d4,17d557337c9c42d3b5b9b1220d2a8b07,0
17d557337c9c42d3b5b9b1220d2a8b07,5bf5e2b4dc7542a7a5ccf3afb1e9e3c0,0
5bf5e2b4dc7542a7a5ccf3afb1e9e3c0,577e63c5db5f4ce08d3b9fd4bc253192,0
577e63c5db5f4ce08d3b9fd4bc253192,2855e7a0df954abaa30be35826f21bbc,0
2855e7a0df954abaa30be35826f21bbc,f0e8270c2e6d4b9093c9d434401f1080,0
f0e8270c2e6d4b9093c9d434401f1080,c3dc70e138fc4f9a8ef62602347dfd2d,0
c3dc70e138fc4f9a8ef62602347dfd2d,4c6bbce728d64d46b615252950aa99c5,0
4c6bbce728d64d46b615252950aa99c5,b302b1e3680b47bcb5aea5e985dcd0ce,0
b302b1e3680b47bcb5aea5e985dcd0ce,15335471891841108d686d567db618a6,0
15335471891841108d686d567db618a6,cf9c03aed3cc46cab0d3d363b36d4a3f,0
cf9c03aed3cc46cab0d3d363b36d4a3f,b8e69ef94fbb4d51b4a8420c4ba7d94c,0
b8e69ef94fbb4d51b4a8420c4ba7d94c,80fee6d1156d4c2285bb094b6759c96b,0
80fee6d1156d4c2285bb094b6759c96b,5515b1ce594c44018624eba452487dd8,0
5515b1ce594c44018624eba452487dd8,de6931cbf03f4c25a93022f69f40e59d,0
de6931cbf03f4c25a93022f69f40e59d,c3dc70e138fc4f9a8ef62602347dfd2d,0
c3dc70e138fc4f9a8ef62602347dfd2d,cf9c03aed3cc46cab0d3d363b36d4a3f,0
cf9c03aed3cc46cab0d3d363b36d4a3f,c3dc70e138fc4f9a8ef62602347dfd2d,0
c3dc70e138fc4f9a8ef62602347dfd2d,de6931cbf03f4c25a93022f69f40e59d,0
de6931cbf03f4c25a93022f69f40e59d,aad06a85014b41a4a81a735ef2aa3af7,0
aad06a85014b41a4a81a735ef2aa3af7,33e3d11404154320b5548507b3627617,0
33e3d11404154320b5548507b3627617,8b88b65b13a6434c86a069af38d754e9,0
8b88b65b13a6434c86a069af38d754e9,0e554069f4c04108abd5c2b1e02bb8df,0
0e554069f4c04108abd5c2b1e02bb8df,3bc7c0a659644f1994fb732fdb44695c,0
3bc7c0a659644f1994fb732fdb44695c,de6931cbf03f4c25a93022f69f40e59d,0
de6931cbf03f4c25a93022f69f40e59d,b31aa53037a74719ba3eb845306e4374,0
b31aa53037a74719ba3eb845306e4374,75140a4c4a7248179d04fa2a1ab985d5,0
75140a4c4a7248179d04fa2a1ab985d5,13d1f65fede84bdcb51f77e7f6419a99,0
13d1f65fede84bdcb51f77e7f6419a99,916c4d42d9ae47d5bff2c22d55e56769,0
916c4d42d9ae47d5bff2c22d55e56769,4e2af15f0e154332990f5c331e2c073a,0
4e2af15f0e154332990f5c331e2c073a,7a1a2c4aab5241b785fdaf08add5fdf5,0
7a1a2c4aab5241b785fdaf08add5fdf5,604cd4d206d940269789ea412845f1e8,0
604cd4d206d940269789ea412845f1e8,22b9e7f1eabc4cb28d8af1feaa0bc27d,0
22b9e7f1eabc4cb28d8af1feaa0bc27d,40671f6f48fb4803989d7bf3864904e2,0
40671f6f48fb4803989d7bf3864904e2,47ab5c72ed4f4a38a6f760e0bfa008f2,0
47ab5c72ed4f4a38a6f760e0bfa008f2,a653f4a798964771b51fbc7cb8a7a276,0
a653f4a798964771b51fbc7cb8a7a276,22b9e7f1eabc4cb28d8af1feaa0bc27d,0
22b9e7f1eabc4cb28d8af1feaa0bc27d,611f718731804acf8b5f757f24bcdf64,0
611f718731804acf8b5f757f24bcdf64,797a6e6ad6a9498396d577b377aec258,0
797a6e6ad6a9498396d577b377aec258,2e48e055fb4146e9b149086c1385037d,0
2e48e055fb4146e9b149086c1385037d,51c336e9fc974fe6b345ef354ed29bbb,0
51c336e9fc974fe6b345ef354ed29bbb,6a3fd2c28384465589f148598410fbdd,0
6a3fd2c28384465589f148598410fbdd,45fb3c2b451642e89378499970aaaf15,0
45fb3c2b451642e89378499970aaaf15,6a3fd2c28384465589f148598410fbdd,0
6a3fd2c28384465589f148598410fbdd,0704a9032b0b4dfebc92a428247b2a14,0
0704a9032b0b4dfebc92a428247b2a14,5a6ade785e5944dc9bba9be67da62d09,0
5a6ade785e5944dc9bba9be67da62d09,8c70a939146b49cd91d826eaa1b1aaf8,0
8c70a939146b49cd91d826eaa1b1aaf8,0fc9573794ea433ca88f5be6758b560e,0
0fc9573794ea433ca88f5be6758b560e,6a3fd2c28384465589f148598410fbdd,0
6a3fd2c28384465589f148598410fbdd,90efb799135b4a83860d413d182e62af,0
90efb799135b4a83860d413d182e62af,45fb3c2b451642e89378499970aaaf15,0
45fb3c2b451642e89378499970aaaf15,8fba3f66ee7a4a218d411662d248a54d,0
8fba3f66ee7a4a218d411662d248a54d,ca8aac0be163430e8baaad776c32ddd2,0
ca8aac0be163430e8baaad776c32ddd2,45fb3c2b451642e89378499970aaaf15,0
45fb3c2b451642e89378499970aaaf15,e07603058e9043579d9f2f17be10b866,0
e07603058e9043579d9f2f17be10b866,0da137981c784fff80a5768bc626dca7,0
0da137981c784fff80a5768bc626dca7,e588e625f78049a5aed0c685e1fc9500,0
e588e625f78049a5aed0c685e1fc9500,abdacc6701224360a3f86b8be3f366bf,0
abdacc6701224360a3f86b8be3f366bf,0da137981c784fff80a5768bc626dca7,0
0da137981c784fff80a5768bc626dca7,202fe760f26e4bd7a5a9cd1926e3f678,0
202fe760f26e4bd7a5a9cd1926e3f678,3e3428242983494095b0d25bad62a657,0
3e3428242983494095b0d25bad62a657,202fe760f26e4bd7a5a9cd1926e3f678,0
202fe760f26e4bd7a5a9cd1926e3f678,064f627c77a54926aac5e4c6b665a883,0
064f627c77a54926aac5e4c6b665a883,efb26d7be5e646dca9278cde2f59dbc3,0
efb26d7be5e646dca9278cde2f59dbc3,4d80bdddc8fe4cf4bf5c05efb70ad6a9,0
4d80bdddc8fe4cf4bf5c05efb70ad6a9,3b8342fbe7e1473ba44ee109673c5f1c,0
3b8342fbe7e1473ba44ee109673c5f1c,ef612a0ce30d4b788653a525216f7837,0
ef612a0ce30d4b788653a525216f7837,064f627c77a54926aac5e4c6b665a883,0
064f627c77a54926aac5e4c6b665a883,a27e6ccbd699476c823afe67c91324cf,0
a27e6ccbd699476c823afe67c91324cf,3a515431ad5d4619b97924675284a684,0
3a515431ad5d4619b97924675284a684,ad172c9eaecf4a59bba2238ca2bb3990,0
ad172c9eaecf4a59bba2238ca2bb3990,a27e6ccbd699476c823afe67c91324cf,0
a27e6ccbd699476c823afe67c91324cf,b4b721ff8e98417a9ffd504f445c8998,0
b4b721ff8e98417a9ffd504f445c8998,d9dd2a4989284d94b66c5a100745f102,0
d9dd2a4989284d94b66c5a100745f102,b4b721ff8e98417a9ffd504f445c8998,0
b4b721ff8e98417a9ffd504f445c8998,ad172c9eaecf4a59bba2238ca2bb3990,0
ad172c9eaecf4a59bba2238ca2bb3990,b4b721ff8e98417a9ffd504f445c8998,0
b4b721ff8e98417a9ffd504f445c8998,4e7f6237dba14b9cabab572a9032820e,0
4e7f6237dba14b9cabab572a9032820e,dfa2734715da48a083fe836252dac452,0
dfa2734715da48a083fe836252dac452,7d04272687d34281b60b3377d46cd231,0
7d04272687d34281b60b3377d46cd231,0704a9032b0b4dfebc92a428247b2a14,0
0704a9032b0b4dfebc92a428247b2a14,6209866a51f94d1982106374115c7594,0
6209866a51f94d1982106374115c7594,8ecebe22b81a4779b6aa4c03baa79bb1,0
8ecebe22b81a4779b6aa4c03baa79bb1,9c1bc5b9b4c244958983e8a5789f84ed,0
9c1bc5b9b4c244958983e8a5789f84ed,6a1b1998400e4f52aa3d3768633a7dd5,0
6a1b1998400e4f52aa3d3768633a7dd5,fe3586744a044afd9ae558cfbe4a9411,0
fe3586744a044afd9ae558cfbe4a9411,f9063cc6765a4fb3875172894b58c4af,0
f9063cc6765a4fb3875172894b58c4af,88464dcb8fa64c5391ff18d5aec38bcc,0
88464dcb8fa64c5391ff18d5aec38bcc,fe3586744a044afd9ae558cfbe4a9411,0
fe3586744a044afd9ae558cfbe4a9411,0704a9032b0b4dfebc92a428247b2a14,0
0704a9032b0b4dfebc92a428247b2a14,2ad839c226ab44539d98e2a1e84e439f,0
2ad839c226ab44539d98e2a1e84e439f,8c70a939146b49cd91d826eaa1b1aaf8,0
8c70a939146b49cd91d826eaa1b1aaf8,0704a9032b0b4dfebc92a428247b2a14,0
0704a9032b0b4dfebc92a428247b2a14,0552f7dc52d14cf5b15daed9c4229342,0
0552f7dc52d14cf5b15daed9c4229342,151ff258d4a74e6dbe9efde0ce31b457,0
151ff258d4a74e6dbe9efde0ce31b457,0cd55e8d087d4dd7b4abe0c9eeb53ee9,0
0cd55e8d087d4dd7b4abe0c9eeb53ee9,8a10cc79e71240fbbaef15137c988bf5,0
8a10cc79e71240fbbaef15137c988bf5,d6f5e62f53b24133ad80b6ae4fbb1c67,0
d6f5e62f53b24133ad80b6ae4fbb1c67,2f080c328b2c4f8abc4b57a6ce2c5896,0
2f080c328b2c4f8abc4b57a6ce2c5896,ca8aac0be163430e8baaad776c32ddd2,0
ca8aac0be163430e8baaad776c32ddd2,0da137981c784fff80a5768bc626dca7,0
0da137981c784fff80a5768bc626dca7,202fe760f26e4bd7a5a9cd1926e3f678,0
202fe760f26e4bd7a5a9cd1926e3f678,064f627c77a54926aac5e4c6b665a883,0
064f627c77a54926aac5e4c6b665a883,a27e6ccbd699476c823afe67c91324cf,0
a27e6ccbd699476c823afe67c91324cf,ad172c9eaecf4a59bba2238ca2bb3990,0
ad172c9eaecf4a59bba2238ca2bb3990,d9dd2a4989284d94b66c5a100745f102,0
d9dd2a4989284d94b66c5a100745f102,ad172c9eaecf4a59bba2238ca2bb3990,0
ad172c9eaecf4a59bba2238ca2bb3990,4e7f6237dba14b9cabab572a9032820e,0
4e7f6237dba14b9cabab572a9032820e,dfa2734715da48a083fe836252dac452,0
dfa2734715da48a083fe836252dac452,6209866a51f94d1982106374115c7594,0
6209866a51f94d1982106374115c7594,8ecebe22b81a4779b6aa4c03baa79bb1,0
8ecebe22b81a4779b6aa4c03baa79bb1,9c1bc5b9b4c244958983e8a5789f84ed,0
9c1bc5b9b4c244958983e8a5789f84ed,6a1b1998400e4f52aa3d3768633a7dd5,0
6a1b1998400e4f52aa3d3768633a7dd5,d9dd2a4989284d94b66c5a100745f102,0
d9dd2a4989284d94b66c5a100745f102,05800c2e685141ecb48fe59b499d84b6,0
05800c2e685141ecb48fe59b499d84b6,f151b1920ab84738857f2e5a6ccdff85,0
f151b1920ab84738857f2e5a6ccdff85,93168ca1ec6a4944b57d75ac98797c0b,0
93168ca1ec6a4944b57d75ac98797c0b,06b02d057d574f24a6cac30186bf0bf2,0
06b02d057d574f24a6cac30186bf0bf2,ea1d651f18c34e6fa36ee0f68962ecb9,0
ea1d651f18c34e6fa36ee0f68962ecb9,e9bcc373b6ae4ec3abef5be040a02711,0
e9bcc373b6ae4ec3abef5be040a02711,0704a9032b0b4dfebc92a428247b2a14,0
0704a9032b0b4dfebc92a428247b2a14,f5a6533820e946beacbefa8eb7a9c063,0
f5a6533820e946beacbefa8eb7a9c063,e9bcc373b6ae4ec3abef5be040a02711,0
e9bcc373b6ae4ec3abef5be040a02711,abe4cc1d66054dddbf408d5043f2921b,0
abe4cc1d66054dddbf408d5043f2921b,6342707e62ff45b2a187ed067cb646a3,0
6342707e62ff45b2a187ed067cb646a3,abe4cc1d66054dddbf408d5043f2921b,0
abe4cc1d66054dddbf408d5043f2921b,fee22a2f9dfa4fc5abd8a82aa14880ab,0
fee22a2f9dfa4fc5abd8a82aa14880ab,732015d5737b41688cdcc6fb6fffae7c,0
732015d5737b41688cdcc6fb6fffae7c,fee22a2f9dfa4fc5abd8a82aa14880ab,0
fee22a2f9dfa4fc5abd8a82aa14880ab,578c2b6ddddd4e34af9d122be164f33c,0
578c2b6ddddd4e34af9d122be164f33c,eb4aca32cc664e2ab3c8ff92ac0bf578,0
eb4aca32cc664e2ab3c8ff92ac0bf578,c0042f7d6c474938a3c148bd7327f564,0
c0042f7d6c474938a3c148bd7327f564,30872b6a5bee4e2f86d6f964a0e5d3f0,0
30872b6a5bee4e2f86d6f964a0e5d3f0,d1676d2cecee4010a1bfe838e2e963e0,0
d1676d2cecee4010a1bfe838e2e963e0,578c2b6ddddd4e34af9d122be164f33c,0
578c2b6ddddd4e34af9d122be164f33c,284121c6292646548b8d11d26466f6b1,0
284121c6292646548b8d11d26466f6b1,043d02d4e89541cdb2c73ca0d2eca377,0
043d02d4e89541cdb2c73ca0d2eca377,d1676d2cecee4010a1bfe838e2e963e0,0
d1676d2cecee4010a1bfe838e2e963e0,284121c6292646548b8d11d26466f6b1,0
284121c6292646548b8d11d26466f6b1,df2d2a812d1c48c1a5df73929df11cae,0
df2d2a812d1c48c1a5df73929df11cae,915635f353604d5b93702e095abc84c5,0
915635f353604d5b93702e095abc84c5,2aed08cdf76c457d88c9e15470bd6585,0
2aed08cdf76c457d88c9e15470bd6585,d1676d2cecee4010a1bfe838e2e963e0,0
d1676d2cecee4010a1bfe838e2e963e0,1c264c5f7377466b9165af2037ec7924,0
1c264c5f7377466b9165af2037ec7924,df2d2a812d1c48c1a5df73929df11cae,0
df2d2a812d1c48c1a5df73929df11cae,915635f353604d5b93702e095abc84c5,0
915635f353604d5b93702e095abc84c5,d1676d2cecee4010a1bfe838e2e963e0,0
d1676d2cecee4010a1bfe838e2e963e0,df2d2a812d1c48c1a5df73929df11cae,0
df2d2a812d1c48c1a5df73929df11cae,e0fe5e4d05384ba7b7c8edc2af1dea3d,0
e0fe5e4d05384ba7b7c8edc2af1dea3d,dd2e225706cb4e44a7fef817b25fc695,0
dd2e225706cb4e44a7fef817b25fc695,4003daa3870a412991535f06b519393b,0
4003daa3870a412991535f06b519393b,c1122deeb2054701b18e043764535747,0
c1122deeb2054701b18e043764535747,915635f353604d5b93702e095abc84c5,0
915635f353604d5b93702e095abc84c5,2aed08cdf76c457d88c9e15470bd6585,0
2aed08cdf76c457d88c9e15470bd6585,b33b5d7fb4c34f4a99ab89958231e6da,0
b33b5d7fb4c34f4a99ab89958231e6da,ad4973be70874ac29ab940d3daf0b901,0
ad4973be70874ac29ab940d3daf0b901,2aed08cdf76c457d88c9e15470bd6585,0
2aed08cdf76c457d88c9e15470bd6585,0d05ee4b348f479293d6143d99f9cf17,0
0d05ee4b348f479293d6143d99f9cf17,2aed08cdf76c457d88c9e15470bd6585,0
2aed08cdf76c457d88c9e15470bd6585,915635f353604d5b93702e095abc84c5,0
915635f353604d5b93702e095abc84c5,b33b5d7fb4c34f4a99ab89958231e6da,0
b33b5d7fb4c34f4a99ab89958231e6da,30d4df2662fd487f82332252c61625f0,0
30d4df2662fd487f82332252c61625f0,5d25f47bb9c74cf8a309f72faacee512,0
5d25f47bb9c74cf8a309f72faacee512,770aa6c9505b452ea81c6678cce7c399,0
770aa6c9505b452ea81c6678cce7c399,532b0d7d15354e319d58e8cf25fedeeb,0
532b0d7d15354e319d58e8cf25fedeeb,a34a3bda017e4e77a3acc638059aedc2,0
a34a3bda017e4e77a3acc638059aedc2,d42aec80f3c1448680ab4dc52e06d244,0
d42aec80f3c1448680ab4dc52e06d244,a34a3bda017e4e77a3acc638059aedc2,0
a34a3bda017e4e77a3acc638059aedc2,ab7506a0f34f4a4fb4dd4b40dbb25465,0
ab7506a0f34f4a4fb4dd4b40dbb25465,5ae7b68dc9744a5884c22160bc8c133c,0
5ae7b68dc9744a5884c22160bc8c133c,d42aec80f3c1448680ab4dc52e06d244,0
d42aec80f3c1448680ab4dc52e06d244,1c264c5f7377466b9165af2037ec7924,0
1c264c5f7377466b9165af2037ec7924,5d25f47bb9c74cf8a309f72faacee512,0
5d25f47bb9c74cf8a309f72faacee512,a122be78c0d543548d7ba0efee3b9203,0
a122be78c0d543548d7ba0efee3b9203,66e3bd0917b64e4e96809be332b6d1a2,0
66e3bd0917b64e4e96809be332b6d1a2,1c264c5f7377466b9165af2037ec7924,0
1c264c5f7377466b9165af2037ec7924,66e3bd0917b64e4e96809be332b6d1a2,0
66e3bd0917b64e4e96809be332b6d1a2,744dad1a12a449ebbfc22c507e1e0e1f,0
744dad1a12a449ebbfc22c507e1e0e1f,66e3bd0917b64e4e96809be332b6d1a2,0
66e3bd0917b64e4e96809be332b6d1a2,1c264c5f7377466b9165af2037ec7924,0
1c264c5f7377466b9165af2037ec7924,a122be78c0d543548d7ba0efee3b9203,0
a122be78c0d543548d7ba0efee3b9203,0e9814b3e2a94eddae75b154afe501f3,0
0e9814b3e2a94eddae75b154afe501f3,66e3bd0917b64e4e96809be332b6d1a2,0
66e3bd0917b64e4e96809be332b6d1a2,744dad1a12a449ebbfc22c507e1e0e1f,0
744dad1a12a449ebbfc22c507e1e0e1f,fd91554a3bf54ebdbf6ea67124fbd06c,0
fd91554a3bf54ebdbf6ea67124fbd06c,b87d7692f55a4b3fb61ec362d003f121,0
b87d7692f55a4b3fb61ec362d003f121,fd91554a3bf54ebdbf6ea67124fbd06c,0
fd91554a3bf54ebdbf6ea67124fbd06c,66e3bd0917b64e4e96809be332b6d1a2,0
66e3bd0917b64e4e96809be332b6d1a2,744dad1a12a449ebbfc22c507e1e0e1f,0
744dad1a12a449ebbfc22c507e1e0e1f,2ad839c226ab44539d98e2a1e84e439f,0
2ad839c226ab44539d98e2a1e84e439f,c31fb3fb9d2345daa85acc888c3a7722,0
c31fb3fb9d2345daa85acc888c3a7722,ca8aac0be163430e8baaad776c32ddd2,0
ca8aac0be163430e8baaad776c32ddd2,0da137981c784fff80a5768bc626dca7,0
0da137981c784fff80a5768bc626dca7,202fe760f26e4bd7a5a9cd1926e3f678,0
202fe760f26e4bd7a5a9cd1926e3f678,064f627c77a54926aac5e4c6b665a883,0
064f627c77a54926aac5e4c6b665a883,a27e6ccbd699476c823afe67c91324cf,0
a27e6ccbd699476c823afe67c91324cf,ad172c9eaecf4a59bba2238ca2bb3990,0
ad172c9eaecf4a59bba2238ca2bb3990,d9dd2a4989284d94b66c5a100745f102,0
d9dd2a4989284d94b66c5a100745f102,ad172c9eaecf4a59bba2238ca2bb3990,0
ad172c9eaecf4a59bba2238ca2bb3990,4e7f6237dba14b9cabab572a9032820e,0
4e7f6237dba14b9cabab572a9032820e,dfa2734715da48a083fe836252dac452,0
dfa2734715da48a083fe836252dac452,6209866a51f94d1982106374115c7594,0
6209866a51f94d1982106374115c7594,8ecebe22b81a4779b6aa4c03baa79bb1,0
8ecebe22b81a4779b6aa4c03baa79bb1,9c1bc5b9b4c244958983e8a5789f84ed,0
9c1bc5b9b4c244958983e8a5789f84ed,6a1b1998400e4f52aa3d3768633a7dd5,0
6a1b1998400e4f52aa3d3768633a7dd5,fe3586744a044afd9ae558cfbe4a9411,0
fe3586744a044afd9ae558cfbe4a9411,0704a9032b0b4dfebc92a428247b2a14,0
0704a9032b0b4dfebc92a428247b2a14,fe3586744a044afd9ae558cfbe4a9411,0
fe3586744a044afd9ae558cfbe4a9411,744dad1a12a449ebbfc22c507e1e0e1f,0
744dad1a12a449ebbfc22c507e1e0e1f,0da137981c784fff80a5768bc626dca7,0
0da137981c784fff80a5768bc626dca7,e588e625f78049a5aed0c685e1fc9500,0
e588e625f78049a5aed0c685e1fc9500,0704a9032b0b4dfebc92a428247b2a14,0
0704a9032b0b4dfebc92a428247b2a14,744dad1a12a449ebbfc22c507e1e0e1f,0
744dad1a12a449ebbfc22c507e1e0e1f,c3a17ced051f48f9aecf9ed2dba5040e,0
c3a17ced051f48f9aecf9ed2dba5040e,744dad1a12a449ebbfc22c507e1e0e1f,0
744dad1a12a449ebbfc22c507e1e0e1f,c3a17ced051f48f9aecf9ed2dba5040e,0
c3a17ced051f48f9aecf9ed2dba5040e,fd91554a3bf54ebdbf6ea67124fbd06c,0
fd91554a3bf54ebdbf6ea67124fbd06c,744dad1a12a449ebbfc22c507e1e0e1f,0
744dad1a12a449ebbfc22c507e1e0e1f,fd91554a3bf54ebdbf6ea67124fbd06c,0
fd91554a3bf54ebdbf6ea67124fbd06c,b87d7692f55a4b3fb61ec362d003f121,0
b87d7692f55a4b3fb61ec362d003f121,d5834a3d440842cfb49bd2ae4155ce16,0
d5834a3d440842cfb49bd2ae4155ce16,744dad1a12a449ebbfc22c507e1e0e1f,0
744dad1a12a449ebbfc22c507e1e0e1f,0704a9032b0b4dfebc92a428247b2a14,0
0704a9032b0b4dfebc92a428247b2a14,ad172c9eaecf4a59bba2238ca2bb3990,0
ad172c9eaecf4a59bba2238ca2bb3990,d9dd2a4989284d94b66c5a100745f102,0
d9dd2a4989284d94b66c5a100745f102,aa516ea305b74209ad16d2533b32050c,0
aa516ea305b74209ad16d2533b32050c,1c671d329ded428288dd93458a0a2667,0
1c671d329ded428288dd93458a0a2667,d8a02e7515a74c9998f997f6df75771d,0
d8a02e7515a74c9998f997f6df75771d,2bbb47defdd44b6e95be6aff50d550d1,0
2bbb47defdd44b6e95be6aff50d550d1,60fdad9fc19541e3b135991de184af75,0
60fdad9fc19541e3b135991de184af75,f1bcf42b778e4691b9e5823e206a61a3,0
f1bcf42b778e4691b9e5823e206a61a3,59f55814532344b59eacd921b45a34d4,0
59f55814532344b59eacd921b45a34d4,176c36fa520e4f7eb03738c18bd564a5,0
176c36fa520e4f7eb03738c18bd564a5,fbff5d65e2ba477286d4f60832b5cbe1,0
fbff5d65e2ba477286d4f60832b5cbe1,ead01d2798b845a98cc82df187be0915,0
ead01d2798b845a98cc82df187be0915,fbff5d65e2ba477286d4f60832b5cbe1,0
fbff5d65e2ba477286d4f60832b5cbe1,744dad1a12a449ebbfc22c507e1e0e1f,0
744dad1a12a449ebbfc22c507e1e0e1f,0da137981c784fff80a5768bc626dca7,0
0da137981c784fff80a5768bc626dca7,744dad1a12a449ebbfc22c507e1e0e1f,0
744dad1a12a449ebbfc22c507e1e0e1f,a67aaef4c52642538086867a9ff4ba99,0
a67aaef4c52642538086867a9ff4ba99,50d4b24c0dfd4452a253ac7a61291669,0
50d4b24c0dfd4452a253ac7a61291669,8fa03b1b2994424a877f41676e31bb08,0
8fa03b1b2994424a877f41676e31bb08,12566503221a4f0ba19bd6053bc64688,0
12566503221a4f0ba19bd6053bc64688,744dad1a12a449ebbfc22c507e1e0e1f,0
744dad1a12a449ebbfc22c507e1e0e1f,aedac84ad12f487db1c88dbe3c82abde,0
aedac84ad12f487db1c88dbe3c82abde,44a09f185c624f388d29e488f28999d2,0
44a09f185c624f388d29e488f28999d2,12566503221a4f0ba19bd6053bc64688,0
12566503221a4f0ba19bd6053bc64688,ecbaf140af704a42a78099a2e680c946,0
ecbaf140af704a42a78099a2e680c946,e1b5594c17ce45b5a419b1bd85d6e10f,0
e1b5594c17ce45b5a419b1bd85d6e10f,2ad839c226ab44539d98e2a1e84e439f,0
2ad839c226ab44539d98e2a1e84e439f,c076a6e427c34d0c99c5bb95cbce05e5,0
c076a6e427c34d0c99c5bb95cbce05e5,0704a9032b0b4dfebc92a428247b2a14,0
0704a9032b0b4dfebc92a428247b2a14,aedac84ad12f487db1c88dbe3c82abde,0
aedac84ad12f487db1c88dbe3c82abde,744dad1a12a449ebbfc22c507e1e0e1f,0
744dad1a12a449ebbfc22c507e1e0e1f,ecbaf140af704a42a78099a2e680c946,0
ecbaf140af704a42a78099a2e680c946,e1b5594c17ce45b5a419b1bd85d6e10f,0
e1b5594c17ce45b5a419b1bd85d6e10f,6c4de1af411a4fa49e43b982961edcab,0
6c4de1af411a4fa49e43b982961edcab,a67aaef4c52642538086867a9ff4ba99,0
a67aaef4c52642538086867a9ff4ba99,06b02d057d574f24a6cac30186bf0bf2,0
06b02d057d574f24a6cac30186bf0bf2,8fa03b1b2994424a877f41676e31bb08,0
8fa03b1b2994424a877f41676e31bb08,d5834a3d440842cfb49bd2ae4155ce16,0
d5834a3d440842cfb49bd2ae4155ce16,b17ad3fc44b54920af496b56db8954da,0
b17ad3fc44b54920af496b56db8954da,d5834a3d440842cfb49bd2ae4155ce16,0
d5834a3d440842cfb49bd2ae4155ce16,1dc93dd0b4a4496884b7a642e928e9d2,0
1dc93dd0b4a4496884b7a642e928e9d2,a0764fe284df432a93f3c3633162d815,0
a0764fe284df432a93f3c3633162d815,1dc93dd0b4a4496884b7a642e928e9d2,0
1dc93dd0b4a4496884b7a642e928e9d2,a0764fe284df432a93f3c3633162d815,0
a0764fe284df432a93f3c3633162d815,ae7628ec83c642eaa51e2b9daabc5f97,0
ae7628ec83c642eaa51e2b9daabc5f97,49ae4fed6c184199bd02484d214fab98,0
49ae4fed6c184199bd02484d214fab98,51998570743849d09c8854a35fd0e899,0
51998570743849d09c8854a35fd0e899,49ae4fed6c184199bd02484d214fab98,0
49ae4fed6c184199bd02484d214fab98,5fc036d992354184aea63c6a2b129671,0
5fc036d992354184aea63c6a2b129671,6223568957ad410cb2ab109abb9d7af1,0
6223568957ad410cb2ab109abb9d7af1,c19b76c838684b42a5ad229ce72f2e95,0
c19b76c838684b42a5ad229ce72f2e95,75fdee1a2b714e34bdfdbc1a138d443f,0
75fdee1a2b714e34bdfdbc1a138d443f,0120d60dd7c74a658f369244cc09a745,0
0120d60dd7c74a658f369244cc09a745,af0046c8954e4c4dacf9446dd407d0f6,0
af0046c8954e4c4dacf9446dd407d0f6,6864be53ce914d5c9666940de4b4c76d,0
6864be53ce914d5c9666940de4b4c76d,af0046c8954e4c4dacf9446dd407d0f6,0
af0046c8954e4c4dacf9446dd407d0f6,3300940085ca4f1fba64869b88a8bd3c,0
3300940085ca4f1fba64869b88a8bd3c,68b3713115dd4c98b9624b7acaf64860,0
68b3713115dd4c98b9624b7acaf64860,fd9acf9edc0841dd8604ad25eec01a33,0
