"from","to","stds","weight","dis","sl"
"b9fbcb8c33b14f58925572b0b81e8e17","4a29443515bb404cb8924e1c60a63b73",1,1,-5,0
"b9fbcb8c33b14f58925572b0b81e8e17","b9fbcb8c33b14f58925572b0b81e8e17",1,1,0,1
"ba0e59461bfb4a44b7b1c28a01f8d3b3","0c4079457ede49e3aeb5e86ed84bdf35",1,1,30,0
"ba0e59461bfb4a44b7b1c28a01f8d3b3","0e0b36e731a645e7b1b8a88f5031ca38",174,185,2,0
"ba0e59461bfb4a44b7b1c28a01f8d3b3","208c9b2796c944db8dacaa96082520ea",1,1,-11,0
"ba0e59461bfb4a44b7b1c28a01f8d3b3","21592f2a9e9c4b2f8c66ec5dbcbf6a2b",106,134,-3,0
"ba0e59461bfb4a44b7b1c28a01f8d3b3","2ae94c0cea4d480a9d5dca8fb1d7b542",1,1,-57,0
"ba0e59461bfb4a44b7b1c28a01f8d3b3","2c5bb2cbd0014420ad8c95d40e38efd1",14,14,4,0
"ba0e59461bfb4a44b7b1c28a01f8d3b3","3434c10e561d488a914e0f7d71907abd",3,3,6,0
"ba0e59461bfb4a44b7b1c28a01f8d3b3","34a6e49023fc4465bd5ca604330bbd1c",1,1,-7,0
"ba0e59461bfb4a44b7b1c28a01f8d3b3","4a29443515bb404cb8924e1c60a63b73",14,17,-14,0
"ba0e59461bfb4a44b7b1c28a01f8d3b3","53e7e900392747ccad52e711ab0f80d8",1,1,8,0
"ba0e59461bfb4a44b7b1c28a01f8d3b3","6a9a3b5bde4a48daa896fe8c06eca56f",2,2,-10,0
"ba0e59461bfb4a44b7b1c28a01f8d3b3","7646a919d7e64fa990bca9b024ff089d",49,72,-1,0
"ba0e59461bfb4a44b7b1c28a01f8d3b3","869e967078f04da18dd0b0b9389a7424",1,1,-6,0
"ba0e59461bfb4a44b7b1c28a01f8d3b3","a49d1bb4328949299686242fd0be5584",1,1,-278,0
"ba0e59461bfb4a44b7b1c28a01f8d3b3","a66a144637284c21afc6de17fea4bfb8",6,7,3,0
"ba0e59461bfb4a44b7b1c28a01f8d3b3","b416d47c56a742199b5d7c7f19d6503a",1,1,-165,0
"ba0e59461bfb4a44b7b1c28a01f8d3b3","ba0e59461bfb4a44b7b1c28a01f8d3b3",120,292,0,1
"ba0e59461bfb4a44b7b1c28a01f8d3b3","d6d02b6ef04e4f17805504500b8ce441",1,1,76,0
"ba0e59461bfb4a44b7b1c28a01f8d3b3","fab84b4fab5940efb4ea868ef8d09396",1,1,-15,0
"bb329d880ab54120adaf203a693bb203","0c7262dff33c4087bc660ccf40f92f9c",2,2,-34,0
"bb329d880ab54120adaf203a693bb203","54e8e9f0ea3e45c4bf3b8ac799ee31b1",1,1,-3,0
"bb329d880ab54120adaf203a693bb203","8959e6304a0348309a771e4d08d1b64a",1,1,-40,0
"bb329d880ab54120adaf203a693bb203","a6c21bd8b95249c7972820a7a7d76aff",10,10,-1,0
"bb329d880ab54120adaf203a693bb203","bb329d880ab54120adaf203a693bb203",202,236,0,1
"bb329d880ab54120adaf203a693bb203","c614a00911be4877a075f19315530fb0",1,1,-2,0
"bb329d880ab54120adaf203a693bb203","c8e371568a0c4391b25796ae4e91952e",6,6,-17,0
"bb329d880ab54120adaf203a693bb203","f9170dd6bc6442b4acd832747609b09a",194,198,-4,0
"bb5a47f5ea01454a8b79455422d3b9da","017d7ca8e0394b91aaadc9574df2202c",1,1,-87,0
"bb5a47f5ea01454a8b79455422d3b9da","0380cd76a7d44bc3a4da1f15e4d68f89",1,1,160,0
"bb5a47f5ea01454a8b79455422d3b9da","0b04c8e2f86d48c7aeb7e225819cd32b",1,1,-46,0
"bb5a47f5ea01454a8b79455422d3b9da","0c4079457ede49e3aeb5e86ed84bdf35",1,1,49,0
"bb5a47f5ea01454a8b79455422d3b9da","0c7262dff33c4087bc660ccf40f92f9c",36,47,-111,0
"bb5a47f5ea01454a8b79455422d3b9da","0d987bed3ffa4ed0b9a2e62e97b7b30f",159,341,-8,0
"bb5a47f5ea01454a8b79455422d3b9da","0e37b720d23b4e7f8b313e79313fd107",1,1,-236,0
"bb5a47f5ea01454a8b79455422d3b9da","130acc2aeb0448fdbb2de63bc5cebe5b",1,1,29,0
"bb5a47f5ea01454a8b79455422d3b9da","1b4550d0dab04078b3bf08a655345bdc",9,9,93,0
"bb5a47f5ea01454a8b79455422d3b9da","1c6721b1f63f4d30ba7746ea8af02a52",1,1,-59,0
"bb5a47f5ea01454a8b79455422d3b9da","2ae94c0cea4d480a9d5dca8fb1d7b542",10,13,-38,0
"bb5a47f5ea01454a8b79455422d3b9da","2c5bb2cbd0014420ad8c95d40e38efd1",1,1,23,0
"bb5a47f5ea01454a8b79455422d3b9da","30ead9794d4847abaf222ca966cc8630",2,2,68,0
"bb5a47f5ea01454a8b79455422d3b9da","3434c10e561d488a914e0f7d71907abd",2,3,25,0
"bb5a47f5ea01454a8b79455422d3b9da","3cbcea2be0984e7dbd5a48195af10ce7",2,4,-115,0
"bb5a47f5ea01454a8b79455422d3b9da","492a3bc6a1254f23a7998587961b22a4",1,1,86,0
"bb5a47f5ea01454a8b79455422d3b9da","4a29443515bb404cb8924e1c60a63b73",20,21,5,0
"bb5a47f5ea01454a8b79455422d3b9da","4e51676dc72045d99c19b9fa7b22f8bc",1,1,-251,0
"bb5a47f5ea01454a8b79455422d3b9da","66baf19b6b904b70922329068c63746d",6,6,96,0
"bb5a47f5ea01454a8b79455422d3b9da","67a089198fcb4e1c8f2385786c2b296f",2,2,-241,0
"bb5a47f5ea01454a8b79455422d3b9da","6e83e23f56544a19b94067c1c558d9c0",3,3,-33,0
"bb5a47f5ea01454a8b79455422d3b9da","78adeee1fa2c4fe0bc73f7bca9fcee86",15,17,-120,0
"bb5a47f5ea01454a8b79455422d3b9da","7f544639412e40a9ba27f43b415362ab",2,2,98,0
"bb5a47f5ea01454a8b79455422d3b9da","82ae07bc0c9b4570a41799290d1ef399",161,375,-5,0
"bb5a47f5ea01454a8b79455422d3b9da","83d42d95cd844fc093fc09cee250edb8",1,1,185,0
"bb5a47f5ea01454a8b79455422d3b9da","8959e6304a0348309a771e4d08d1b64a",3,3,-117,0
"bb5a47f5ea01454a8b79455422d3b9da","8d448d625b024c82a5eb240bbd7431d6",2,2,94,0
"bb5a47f5ea01454a8b79455422d3b9da","9428d8bd9c5a47b2a235b254e5e27ded",2,2,172,0
"bb5a47f5ea01454a8b79455422d3b9da","94cecc3f1e7d484b8e068e79241dfd73",107,150,1,0
"bb5a47f5ea01454a8b79455422d3b9da","9afd71a5298d4333b6849dfce1b9422c",1,1,-262,0
"bb5a47f5ea01454a8b79455422d3b9da","a37477c4e4c14169ad44b06b493007f6",2,2,3,0
"bb5a47f5ea01454a8b79455422d3b9da","a9ac840f098c4bd0a2ee896214ce29cd",1,1,-112,0
"bb5a47f5ea01454a8b79455422d3b9da","afbf7250b99d47bea07172749483ca97",1,1,-252,0
"bb5a47f5ea01454a8b79455422d3b9da","b2f0d654738f48158edff28e8d3a546e",7,10,169,0
"bb5a47f5ea01454a8b79455422d3b9da","b71bac264efb4abd97015447bd490db6",17,26,90,0
"bb5a47f5ea01454a8b79455422d3b9da","b7719e26494940efa49512aedd0aac79",3,3,-260,0
"bb5a47f5ea01454a8b79455422d3b9da","b9e80f77c3a44349863b19875725c384",1,1,-73,0
"bb5a47f5ea01454a8b79455422d3b9da","bb5a47f5ea01454a8b79455422d3b9da",196,16088,0,1
"bb5a47f5ea01454a8b79455422d3b9da","bc5524e78a8544e2ae2fdc2f3462bbec",113,231,-1,0
"bb5a47f5ea01454a8b79455422d3b9da","c20993c944444fe085345591a8bd837e",1,1,71,0
"bb5a47f5ea01454a8b79455422d3b9da","c33c17be71ae4d588da7369472e5bb1b",1,1,-246,0
"bb5a47f5ea01454a8b79455422d3b9da","c76574d21bc14aeea7ecd0b027f39858",1,1,87,0
"bb5a47f5ea01454a8b79455422d3b9da","c8e371568a0c4391b25796ae4e91952e",3,3,-94,0
"bb5a47f5ea01454a8b79455422d3b9da","d646286c8051419bbc2e31dd1db55ca8",1,1,-213,0
"bb5a47f5ea01454a8b79455422d3b9da","d6d02b6ef04e4f17805504500b8ce441",2,2,95,0
"bb5a47f5ea01454a8b79455422d3b9da","d7f13c8d63ec4e2aa673fbb9cf9c6933",2,2,-74,0
"bb5a47f5ea01454a8b79455422d3b9da","df1de691dafe4549a18a4398ee9dfaf9",3,3,-141,0
"bb5a47f5ea01454a8b79455422d3b9da","e20db35ced8544ddac5bc3839145e463",1,1,-189,0
"bb5a47f5ea01454a8b79455422d3b9da","eb2a0eb537344a9e891c761662e400b6",1,1,-264,0
"bb5a47f5ea01454a8b79455422d3b9da","f67fbf45a5f146ed866965bc57c7c001",2,2,174,0
"bb5a47f5ea01454a8b79455422d3b9da","fab84b4fab5940efb4ea868ef8d09396",11,12,4,0
"bb5a47f5ea01454a8b79455422d3b9da","fc0e049d56024bc9a02c9a9c435c3df7",2,3,-242,0
"bbc5139ca9024389a94db3a6f47dcff6","0c4079457ede49e3aeb5e86ed84bdf35",17,18,-12,0
"bbc5139ca9024389a94db3a6f47dcff6","0c7262dff33c4087bc660ccf40f92f9c",1,1,-172,0
"bbc5139ca9024389a94db3a6f47dcff6","1c6721b1f63f4d30ba7746ea8af02a52",1,1,-120,0
"bbc5139ca9024389a94db3a6f47dcff6","2ae94c0cea4d480a9d5dca8fb1d7b542",2,2,-99,0
"bbc5139ca9024389a94db3a6f47dcff6","30ead9794d4847abaf222ca966cc8630",4,4,7,0
"bbc5139ca9024389a94db3a6f47dcff6","3434c10e561d488a914e0f7d71907abd",1,1,-36,0
"bbc5139ca9024389a94db3a6f47dcff6","38aea304b4fa46e1b29bb72f5cea4c93",1,1,-10,0
"bbc5139ca9024389a94db3a6f47dcff6","4a29443515bb404cb8924e1c60a63b73",10,10,-56,0
"bbc5139ca9024389a94db3a6f47dcff6","4a92daef4d504e1792575a26502bb7b7",23,28,5,0
"bbc5139ca9024389a94db3a6f47dcff6","4ee6ca9019ab4a1ab323f98094a9bd77",174,180,2,0
"bbc5139ca9024389a94db3a6f47dcff6","94cecc3f1e7d484b8e068e79241dfd73",1,1,-60,0
"bbc5139ca9024389a94db3a6f47dcff6","a7c6339ca1da4368a18d471f0519f877",1,1,-2,0
"bbc5139ca9024389a94db3a6f47dcff6","b2f0d654738f48158edff28e8d3a546e",1,1,108,0
"bbc5139ca9024389a94db3a6f47dcff6","b37947176785476f8b29d49a851366dc",1,1,3,0
"bbc5139ca9024389a94db3a6f47dcff6","b8b9418ab322418d9db9b40d96af873a",99,122,-4,0
"bbc5139ca9024389a94db3a6f47dcff6","bbc5139ca9024389a94db3a6f47dcff6",143,376,0,1
"bbc5139ca9024389a94db3a6f47dcff6","c20993c944444fe085345591a8bd837e",1,1,10,0
"bbc5139ca9024389a94db3a6f47dcff6","c2490bc612d146edbe786556fab3651b",57,85,-1,0
"bbc5139ca9024389a94db3a6f47dcff6","d6d02b6ef04e4f17805504500b8ce441",1,1,34,0
"bbc5139ca9024389a94db3a6f47dcff6","fcea5b10d5a14a3b9324ffece8f6e1e5",8,8,4,0
"bc42d26810654ea9a1df1efe1e58c7d5","12aa6e1672ac4e7aa6449a7a8609cd72",83,95,-6,0
"bc42d26810654ea9a1df1efe1e58c7d5","309ccf3cc4fe429d9bfbaef53d3fa479",50,65,-3,0
"bc42d26810654ea9a1df1efe1e58c7d5","3cbcea2be0984e7dbd5a48195af10ce7",2,2,102,0
"bc42d26810654ea9a1df1efe1e58c7d5","4c943503763e4e349906eea3ed3c8e86",78,79,-2,0
"bc42d26810654ea9a1df1efe1e58c7d5","67a089198fcb4e1c8f2385786c2b296f",4,4,-24,0
"bc42d26810654ea9a1df1efe1e58c7d5","6a9f0ef185fb47f0937e29daa1c71ed5",1,1,27,0
"bc42d26810654ea9a1df1efe1e58c7d5","7040a13096d746ac84b8fac8d9752058",1,1,-27,0
"bc42d26810654ea9a1df1efe1e58c7d5","78f30e4dcac84e3cbea8b2cc6e0d62b3",3,3,-4,0
"bc42d26810654ea9a1df1efe1e58c7d5","7af822066add4e7f8e007e4eee31a8bf",13,14,2,0
"bc42d26810654ea9a1df1efe1e58c7d5","a0a418b8540d479fa6e0f653b701da8b",181,342,1,0
"bc42d26810654ea9a1df1efe1e58c7d5","a1f2f12debe5432fb7a70bcd12bacfb9",3,3,-5,0
"bc42d26810654ea9a1df1efe1e58c7d5","afbf7250b99d47bea07172749483ca97",1,1,-35,0
"bc42d26810654ea9a1df1efe1e58c7d5","b534b89233134e30a9b5645138bfa9ee",11,11,-22,0
"bc42d26810654ea9a1df1efe1e58c7d5","b7719e26494940efa49512aedd0aac79",1,2,-43,0
"bc42d26810654ea9a1df1efe1e58c7d5","bc42d26810654ea9a1df1efe1e58c7d5",167,626,0,1
"bc42d26810654ea9a1df1efe1e58c7d5","c33c17be71ae4d588da7369472e5bb1b",1,1,-29,0
"bc42d26810654ea9a1df1efe1e58c7d5","d0c74f735e024943943e40333d6d337f",2,2,-12,0
"bc42d26810654ea9a1df1efe1e58c7d5","d646286c8051419bbc2e31dd1db55ca8",1,1,4,0
"bc42d26810654ea9a1df1efe1e58c7d5","d9c8d8c444a64dadbbb508652c721e17",2,2,-17,0
"bc42d26810654ea9a1df1efe1e58c7d5","e20db35ced8544ddac5bc3839145e463",1,1,28,0
"bc42d26810654ea9a1df1efe1e58c7d5","eb2a0eb537344a9e891c761662e400b6",1,1,-47,0
"bc42d26810654ea9a1df1efe1e58c7d5","f924752d8a1149668870b1e7698486f7",1,3,-13,0
"bc5524e78a8544e2ae2fdc2f3462bbec","0c7262dff33c4087bc660ccf40f92f9c",5,5,-110,0
"bc5524e78a8544e2ae2fdc2f3462bbec","0d987bed3ffa4ed0b9a2e62e97b7b30f",83,137,-7,0
"bc5524e78a8544e2ae2fdc2f3462bbec","2ae94c0cea4d480a9d5dca8fb1d7b542",2,2,-37,0
"bc5524e78a8544e2ae2fdc2f3462bbec","3cbcea2be0984e7dbd5a48195af10ce7",1,1,-114,0
"bc5524e78a8544e2ae2fdc2f3462bbec","590fb7d4bca1466bacd357c1a234907c",1,1,-9,0
"bc5524e78a8544e2ae2fdc2f3462bbec","66baf19b6b904b70922329068c63746d",1,1,97,0
"bc5524e78a8544e2ae2fdc2f3462bbec","67a089198fcb4e1c8f2385786c2b296f",1,1,-240,0
"bc5524e78a8544e2ae2fdc2f3462bbec","78adeee1fa2c4fe0bc73f7bca9fcee86",2,2,-119,0
"bc5524e78a8544e2ae2fdc2f3462bbec","82ae07bc0c9b4570a41799290d1ef399",63,88,-4,0
"bc5524e78a8544e2ae2fdc2f3462bbec","83d42d95cd844fc093fc09cee250edb8",1,1,186,0
"bc5524e78a8544e2ae2fdc2f3462bbec","94cecc3f1e7d484b8e068e79241dfd73",2,2,2,0
"bc5524e78a8544e2ae2fdc2f3462bbec","bb5a47f5ea01454a8b79455422d3b9da",75,112,1,0
"bc5524e78a8544e2ae2fdc2f3462bbec","bc5524e78a8544e2ae2fdc2f3462bbec",5,10,0,1
"bc5524e78a8544e2ae2fdc2f3462bbec","f67fbf45a5f146ed866965bc57c7c001",1,1,175,0
"bd7c391260c74863ad031cabd6ae5cbb","779f9ddd1fd14d1e9e69f72219a1fdbd",2,2,-2,0
"bd7c391260c74863ad031cabd6ae5cbb","bd7c391260c74863ad031cabd6ae5cbb",1,3,0,1
"be502a7a43c44bf7b682698de79d9369","00f61990949545828dd12f1303d47504",1,1,42,0
"be502a7a43c44bf7b682698de79d9369","01b2051f8941460d89945e3b02d1ce78",11,12,3,0
"be502a7a43c44bf7b682698de79d9369","09400e101c5d4b439cf9a26b03aae558",6,6,-4,0
"be502a7a43c44bf7b682698de79d9369","0c7262dff33c4087bc660ccf40f92f9c",9,9,-45,0
"be502a7a43c44bf7b682698de79d9369","0d987bed3ffa4ed0b9a2e62e97b7b30f",1,1,58,0
"be502a7a43c44bf7b682698de79d9369","1c6721b1f63f4d30ba7746ea8af02a52",1,1,7,0
"be502a7a43c44bf7b682698de79d9369","363837c182e04711840d896ae1e0339c",10,10,4,0
"be502a7a43c44bf7b682698de79d9369","7108f0e4c2584f1f9c471689ae4c885c",1,1,-6,0
"be502a7a43c44bf7b682698de79d9369","a875096404ef4a9984b62d74cda916f9",92,114,-5,0
"be502a7a43c44bf7b682698de79d9369","a88efa7e50ce47159810ab553afa6d3a",1,1,-2,0
"be502a7a43c44bf7b682698de79d9369","b54257a550b94ebc9538f3a90eee9d7e",1,1,-10,0
"be502a7a43c44bf7b682698de79d9369","b860ee85d8bc4a2f97958cfb71be3533",10,10,2,0
"be502a7a43c44bf7b682698de79d9369","b9e80f77c3a44349863b19875725c384",1,1,-7,0
"be502a7a43c44bf7b682698de79d9369","be502a7a43c44bf7b682698de79d9369",110,324,0,1
"be502a7a43c44bf7b682698de79d9369","be95c065e45447c1bd8215ea6f130c7a",4,5,5,0
"be502a7a43c44bf7b682698de79d9369","d7f13c8d63ec4e2aa673fbb9cf9c6933",12,13,-8,0
"be502a7a43c44bf7b682698de79d9369","ec341f459285443b8361f7f15638ff08",33,40,-1,0
"be502a7a43c44bf7b682698de79d9369","f7fb1952f56b4189b86a9f8b7862d2b8",188,355,1,0
"be95c065e45447c1bd8215ea6f130c7a","01b2051f8941460d89945e3b02d1ce78",5,5,-2,0
"be95c065e45447c1bd8215ea6f130c7a","09400e101c5d4b439cf9a26b03aae558",3,3,-9,0
"be95c065e45447c1bd8215ea6f130c7a","363837c182e04711840d896ae1e0339c",27,35,-1,0
"be95c065e45447c1bd8215ea6f130c7a","7108f0e4c2584f1f9c471689ae4c885c",1,1,-11,0
"be95c065e45447c1bd8215ea6f130c7a","91125ca626c5470eb145501f8c37f8db",1,1,1,0
"be95c065e45447c1bd8215ea6f130c7a","a875096404ef4a9984b62d74cda916f9",1,1,-10,0
"be95c065e45447c1bd8215ea6f130c7a","a88efa7e50ce47159810ab553afa6d3a",1,1,-7,0
"be95c065e45447c1bd8215ea6f130c7a","b9e80f77c3a44349863b19875725c384",1,1,-12,0
"be95c065e45447c1bd8215ea6f130c7a","be502a7a43c44bf7b682698de79d9369",3,3,-5,0
"be95c065e45447c1bd8215ea6f130c7a","be95c065e45447c1bd8215ea6f130c7a",1,1,0,1
"be95c065e45447c1bd8215ea6f130c7a","d7f13c8d63ec4e2aa673fbb9cf9c6933",10,10,-13,0
"be95c065e45447c1bd8215ea6f130c7a","ec341f459285443b8361f7f15638ff08",1,1,-6,0
"be95c065e45447c1bd8215ea6f130c7a","f7fb1952f56b4189b86a9f8b7862d2b8",10,11,-4,0
"bec48fc2e1294c7eb3d0aca780d731b8","0c12af0a4e7f4002852cf84b2537c161",1,1,-25,0
"bec48fc2e1294c7eb3d0aca780d731b8","0d987bed3ffa4ed0b9a2e62e97b7b30f",1,1,-148,0
"bec48fc2e1294c7eb3d0aca780d731b8","1b4550d0dab04078b3bf08a655345bdc",1,1,-47,0
"bec48fc2e1294c7eb3d0aca780d731b8","24cf8786024543f19b89bc20034e60d7",10,11,8,0
"bec48fc2e1294c7eb3d0aca780d731b8","2a65ee6e2ac64f6a8a55fbe5373ec763",1,1,-7,0
"bec48fc2e1294c7eb3d0aca780d731b8","2b09a08242b54983aec7063990fb3f66",2,2,-20,0
"bec48fc2e1294c7eb3d0aca780d731b8","30ead9794d4847abaf222ca966cc8630",1,1,-72,0
"bec48fc2e1294c7eb3d0aca780d731b8","3fec92ad186c423d818a522c6ce08604",1,1,1,0
"bec48fc2e1294c7eb3d0aca780d731b8","66baf19b6b904b70922329068c63746d",5,5,-44,0
"bec48fc2e1294c7eb3d0aca780d731b8","687055dad9fc40c3982478fe33ec01bf",1,1,-6,0
"bec48fc2e1294c7eb3d0aca780d731b8","93679be414554a11b1893002f2229a93",1,1,-385,0
"bec48fc2e1294c7eb3d0aca780d731b8","a24600b0e49245f6bdba8c893cfeddb0",105,120,5,0
"bec48fc2e1294c7eb3d0aca780d731b8","a2b4bd40cee2481ebd3fc179d6a5cd62",106,145,-3,0
"bec48fc2e1294c7eb3d0aca780d731b8","b2f0d654738f48158edff28e8d3a546e",1,1,29,0
"bec48fc2e1294c7eb3d0aca780d731b8","bec48fc2e1294c7eb3d0aca780d731b8",176,569,0,1
"bec48fc2e1294c7eb3d0aca780d731b8","dbde19fcce2a4c1abdc7f685c293a23f",108,131,2,0
"bec48fc2e1294c7eb3d0aca780d731b8","dce46f8904594a62a6377a3587aaa663",1,1,11,0
"bec48fc2e1294c7eb3d0aca780d731b8","e34e59dce2204f228f3a84b6725df60f",6,6,-1,0
"bec48fc2e1294c7eb3d0aca780d731b8","f60ee41ec635499abd48168342d32c2f",1,1,33,0
"bf12c96466d840a69bed7020b3f18bb8","061c175cc90f45fbad883025394e78dd",2,2,-3,0
"bf12c96466d840a69bed7020b3f18bb8","070600601c4c439288445d2f0724807d",77,77,1,0
"bf12c96466d840a69bed7020b3f18bb8","0d987bed3ffa4ed0b9a2e62e97b7b30f",2,2,-164,0
"bf12c96466d840a69bed7020b3f18bb8","1823b6de7d334a7aaabc4570719af4d9",1,1,3,0
"bf12c96466d840a69bed7020b3f18bb8","24cf8786024543f19b89bc20034e60d7",112,120,-8,0
"bf12c96466d840a69bed7020b3f18bb8","5d290f75e44b4bdb8256c600debbb44d",1,1,-10,0
"bf12c96466d840a69bed7020b3f18bb8","66ada10dde9f43018588f1ced9d477fc",12,14,-2,0
"bf12c96466d840a69bed7020b3f18bb8","66baf19b6b904b70922329068c63746d",2,2,-60,0
"bf12c96466d840a69bed7020b3f18bb8","74a7f8712e5449c2bc0b43c6f90dafed",7,7,-1,0
"bf12c96466d840a69bed7020b3f18bb8","a2b4bd40cee2481ebd3fc179d6a5cd62",2,2,-19,0
"bf12c96466d840a69bed7020b3f18bb8","bf12c96466d840a69bed7020b3f18bb8",186,217,0,1
"bf12c96466d840a69bed7020b3f18bb8","dce46f8904594a62a6377a3587aaa663",12,12,-5,0
"bf12c96466d840a69bed7020b3f18bb8","f2a73be2f46840b182d7bd095378004e",5,6,-7,0
"c1c1be90b2b14c1ab4a5e1ee3c241902","02b3a1bead9244c1ba2f857c7da8f82a",64,66,1,0
"c1c1be90b2b14c1ab4a5e1ee3c241902","58fc9094275e4c49be3f4ba6d4acc0a4",123,124,-1,0
"c1c1be90b2b14c1ab4a5e1ee3c241902","c1c1be90b2b14c1ab4a5e1ee3c241902",184,983,0,1
"c1d727a16f6d4e499496009622516e42","0c4079457ede49e3aeb5e86ed84bdf35",2,2,-9,0
"c1d727a16f6d4e499496009622516e42","c1d727a16f6d4e499496009622516e42",2,4,0,1
"c20993c944444fe085345591a8bd837e","072a190fd302456290895f9f04d6940a",1,1,14,0
"c20993c944444fe085345591a8bd837e","09b9678ddc3d452ea4a3d46e15826065",104,157,2,0
"c20993c944444fe085345591a8bd837e","0c4079457ede49e3aeb5e86ed84bdf35",6,6,-22,0
"c20993c944444fe085345591a8bd837e","1ba8fef685d74a8194b9db252eb704fb",6,6,4,0
"c20993c944444fe085345591a8bd837e","2fe14166dc9642c3bc666b86a57f943d",12,12,6,0
"c20993c944444fe085345591a8bd837e","30ead9794d4847abaf222ca966cc8630",15,18,-3,0
"c20993c944444fe085345591a8bd837e","4a29443515bb404cb8924e1c60a63b73",5,5,-66,0
"c20993c944444fe085345591a8bd837e","52580888dadb4fe3baa795683ea227bd",1,1,13,0
"c20993c944444fe085345591a8bd837e","897b7f51242c44aab2205c72fdcbf4cd",189,362,1,0
"c20993c944444fe085345591a8bd837e","94cecc3f1e7d484b8e068e79241dfd73",1,1,-70,0
"c20993c944444fe085345591a8bd837e","b71bac264efb4abd97015447bd490db6",2,2,19,0
"c20993c944444fe085345591a8bd837e","bc5524e78a8544e2ae2fdc2f3462bbec",1,1,-72,0
"c20993c944444fe085345591a8bd837e","c20993c944444fe085345591a8bd837e",185,738,0,1
"c20993c944444fe085345591a8bd837e","c76574d21bc14aeea7ecd0b027f39858",6,7,16,0
"c20993c944444fe085345591a8bd837e","e20db35ced8544ddac5bc3839145e463",1,1,-260,0
"c20993c944444fe085345591a8bd837e","eff0de7f2dbb42dfa1a2e686efab5b6d",91,129,3,0
"c20993c944444fe085345591a8bd837e","fab84b4fab5940efb4ea868ef8d09396",1,1,-67,0
"c2490bc612d146edbe786556fab3651b","0c4079457ede49e3aeb5e86ed84bdf35",56,69,-11,0
"c2490bc612d146edbe786556fab3651b","0c7262dff33c4087bc660ccf40f92f9c",1,1,-171,0
"c2490bc612d146edbe786556fab3651b","0d987bed3ffa4ed0b9a2e62e97b7b30f",1,1,-68,0
"c2490bc612d146edbe786556fab3651b","1b4550d0dab04078b3bf08a655345bdc",1,1,33,0
"c2490bc612d146edbe786556fab3651b","2ae94c0cea4d480a9d5dca8fb1d7b542",1,1,-98,0
"c2490bc612d146edbe786556fab3651b","30ead9794d4847abaf222ca966cc8630",23,26,8,0
"c2490bc612d146edbe786556fab3651b","3434c10e561d488a914e0f7d71907abd",1,1,-35,0
"c2490bc612d146edbe786556fab3651b","38aea304b4fa46e1b29bb72f5cea4c93",9,11,-9,0
"c2490bc612d146edbe786556fab3651b","4a29443515bb404cb8924e1c60a63b73",7,8,-55,0
"c2490bc612d146edbe786556fab3651b","4a92daef4d504e1792575a26502bb7b7",25,34,6,0
"c2490bc612d146edbe786556fab3651b","6ac8bb048b854999a47edb35fe627f11",164,167,7,0
"c2490bc612d146edbe786556fab3651b","78adeee1fa2c4fe0bc73f7bca9fcee86",1,1,-180,0
"c2490bc612d146edbe786556fab3651b","897b7f51242c44aab2205c72fdcbf4cd",1,1,12,0
"c2490bc612d146edbe786556fab3651b","8d448d625b024c82a5eb240bbd7431d6",1,1,34,0
"c2490bc612d146edbe786556fab3651b","9de0d567bfa84fe5b77cb76f4a76a5d1",1,1,64,0
"c2490bc612d146edbe786556fab3651b","a7c6339ca1da4368a18d471f0519f877",4,4,-1,0
"c2490bc612d146edbe786556fab3651b","b71bac264efb4abd97015447bd490db6",1,1,30,0
"c2490bc612d146edbe786556fab3651b","b7719e26494940efa49512aedd0aac79",1,1,-320,0
"c2490bc612d146edbe786556fab3651b","b8b9418ab322418d9db9b40d96af873a",14,16,-3,0
"c2490bc612d146edbe786556fab3651b","bbc5139ca9024389a94db3a6f47dcff6",23,29,1,0
"c2490bc612d146edbe786556fab3651b","c2490bc612d146edbe786556fab3651b",3,4,0,1
"c2490bc612d146edbe786556fab3651b","d6d02b6ef04e4f17805504500b8ce441",1,1,35,0
"c2490bc612d146edbe786556fab3651b","fab84b4fab5940efb4ea868ef8d09396",1,1,-56,0
"c2a008e1e5ca4287bd8ecea2932360aa","c2a008e1e5ca4287bd8ecea2932360aa",1,1,0,1
"c2a008e1e5ca4287bd8ecea2932360aa","e20db35ced8544ddac5bc3839145e463",1,1,-1,0
"c2e1c2b9eac64109b343a088584b576b","579338175e0b4bbb8ef3b712b5d8b54e",203,215,-5,0
"c2e1c2b9eac64109b343a088584b576b","8bc5795d6a984a3eace4e2811e52dd4f",3,3,2,0
"c2e1c2b9eac64109b343a088584b576b","a8dd5213034441ac92724b4e83eb0bb2",3,3,-4,0
"c2e1c2b9eac64109b343a088584b576b","c2e1c2b9eac64109b343a088584b576b",210,502,0,1
"c2e1c2b9eac64109b343a088584b576b","ec34b06efd844b46a4c4818ecdb9b8f4",2,2,-1,0
"c2fca3669923477ab966ded303dea31c","17f95d18bab743888e1736033dc3384d",2,2,6,0
"c2fca3669923477ab966ded303dea31c","18d3b836dd804224883cc9180b60a8e1",28,37,4,0
"c2fca3669923477ab966ded303dea31c","2b09a08242b54983aec7063990fb3f66",2,2,17,0
"c2fca3669923477ab966ded303dea31c","4890121ce5d74576b4632b77cfc23398",182,220,5,0
