"name","courseID","mod_type","order","chpModPar","seqModPar","vrtModPar","stds","count"
"ca3e28f290354c08aefe5b0f769604e6","MITxPRO+LASERxB1+1T2019","problem",235,"166a328362d44926a0d59a78b692cd9b","72e00d50e05045aa9e81cb995696415c","fc5976ca7b5040a49ec08f49cfa25d5a",201,1767
"79a35eea833e4c2c9d22fc53c3c6445c","MITxPRO+LASERxB1+1T2019","problem",236,"166a328362d44926a0d59a78b692cd9b","72e00d50e05045aa9e81cb995696415c","fc5976ca7b5040a49ec08f49cfa25d5a",201,1541
"8f68228b1518449e9615cdafee41a2bd","MITxPRO+LASERxB1+1T2019","problem",237,"166a328362d44926a0d59a78b692cd9b","72e00d50e05045aa9e81cb995696415c","fc5976ca7b5040a49ec08f49cfa25d5a",199,437
"cab89fa5c3ed45a5aa550fc0352d6a42","MITxPRO+LASERxB1+1T2019","problem",238,"166a328362d44926a0d59a78b692cd9b","72e00d50e05045aa9e81cb995696415c","fc5976ca7b5040a49ec08f49cfa25d5a",201,794
"66d4fad4f1cf4b46be0750a99ad7a35a","MITxPRO+LASERxB1+1T2019","problem",239,"166a328362d44926a0d59a78b692cd9b","72e00d50e05045aa9e81cb995696415c","fc5976ca7b5040a49ec08f49cfa25d5a",198,427
"64dbedb3ce544f6aae8e10e0cf10f16d","MITxPRO+LASERxB1+1T2019","html",240,"166a328362d44926a0d59a78b692cd9b","72e00d50e05045aa9e81cb995696415c","631c33bea3ba485ea92517bed816e185",48,81
"f53da5fd9bfe412da4b80d4742563b6c","MITxPRO+LASERxB1+1T2019","problem",241,"166a328362d44926a0d59a78b692cd9b","72e00d50e05045aa9e81cb995696415c","631c33bea3ba485ea92517bed816e185",196,457
"2ae94c0cea4d480a9d5dca8fb1d7b542","MITxPRO+LASERxB1+1T2019","html",242,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","1996c732efb94b41aec83688265aad3a",200,1610
"b48100e167b24c7782f6f5ba968c9fdb","MITxPRO+LASERxB1+1T2019","html",243,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","1996c732efb94b41aec83688265aad3a",2,4
"ba660431f382464f9801f95858171daa","MITxPRO+LASERxB1+1T2019","html",244,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","1996c732efb94b41aec83688265aad3a",0,0
"1ebf23f9d994469a85206e4c7b1bf5f5","MITxPRO+LASERxB1+1T2019","drag-and-drop-v2",245,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","1996c732efb94b41aec83688265aad3a",200,2877
"85ae675b83e8422da842cfd25596af99","MITxPRO+LASERxB1+1T2019","problem",246,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","1996c732efb94b41aec83688265aad3a",189,442
"6e83e23f56544a19b94067c1c558d9c0","MITxPRO+LASERxB1+1T2019","html",247,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","3d23ddd718e54bcaaf3548f83629e769",197,463
"cb682a0863c547cdb3eae22ea90cdde7","MITxPRO+LASERxB1+1T2019","html",248,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","3d23ddd718e54bcaaf3548f83629e769",0,0
"8ac16c1e05274e32b10f3e287911426a","MITxPRO+LASERxB1+1T2019","html",249,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","3d23ddd718e54bcaaf3548f83629e769",0,0
"30c9ba177afc49a695625d2bdec40207","MITxPRO+LASERxB1+1T2019","problem",250,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","3d23ddd718e54bcaaf3548f83629e769",99,391
"d546341988904f069cfa86b21457d9d9","MITxPRO+LASERxB1+1T2019","html",251,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","d761ab106811485f9e333d0a4be71766",198,410
"fa235f0f364d47e4ae1c87f47bf8e6ba","MITxPRO+LASERxB1+1T2019","video",252,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","d761ab106811485f9e333d0a4be71766",155,691
"8376e91a1246496385cb17058ce0facb","MITxPRO+LASERxB1+1T2019","html",253,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","d761ab106811485f9e333d0a4be71766",0,0
"79f7845465cc4ed19d8e4f1429541be0","MITxPRO+LASERxB1+1T2019","problem",254,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","d761ab106811485f9e333d0a4be71766",151,542
"d989ebcfc12a4b669f0100dc1aa14f1e","MITxPRO+LASERxB1+1T2019","html",255,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","4cdf731f0909410cbe87bdd3d836b121",198,394
"00f61990949545828dd12f1303d47504","MITxPRO+LASERxB1+1T2019","video",256,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","4cdf731f0909410cbe87bdd3d836b121",197,847
"b2389297ba624efebda5a6e711d70572","MITxPRO+LASERxB1+1T2019","html",257,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","4cdf731f0909410cbe87bdd3d836b121",1,1
"ead7bb4b64e247d2ae632ab8a296b091","MITxPRO+LASERxB1+1T2019","problem",258,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","4cdf731f0909410cbe87bdd3d836b121",190,639
"41b0048dde734bb280bac6116baa8e27","MITxPRO+LASERxB1+1T2019","problem",259,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","4cdf731f0909410cbe87bdd3d836b121",192,709
"b41c5a094a604ee0915327da5cc0beb7","MITxPRO+LASERxB1+1T2019","problem",260,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","4cdf731f0909410cbe87bdd3d836b121",191,752
"7aa76d3e993840d8805f097cbdbcd44b","MITxPRO+LASERxB1+1T2019","html",261,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","7cf83fbddddc4dd082b5d5edcc32ff2b",198,406
"bc35c50e57414592b7d27a7d7c34bc3e","MITxPRO+LASERxB1+1T2019","html",262,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","7cf83fbddddc4dd082b5d5edcc32ff2b",0,0
"3c16bacf5b4b4f8aacff9b2e59e24bca","MITxPRO+LASERxB1+1T2019","html",263,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","7cf83fbddddc4dd082b5d5edcc32ff2b",0,0
"28c171777c52431ab6b925073bd63d46","MITxPRO+LASERxB1+1T2019","problem",264,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","7cf83fbddddc4dd082b5d5edcc32ff2b",197,1580
"ccf8015cc62548eda46f85490c6b2084","MITxPRO+LASERxB1+1T2019","html",265,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","7cf83fbddddc4dd082b5d5edcc32ff2b",0,0
"ac160db940cb49ae8579162b1d52bb5d","MITxPRO+LASERxB1+1T2019","problem",266,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","7cf83fbddddc4dd082b5d5edcc32ff2b",197,1354
"7028800abe7d4e27b613d1d6cbe26bf7","MITxPRO+LASERxB1+1T2019","html",267,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","68e661e495134b7cab3a8cc8f2105a7e",61,128
"c6fd49b485cc4874b0bbdd9c6171e09c","MITxPRO+LASERxB1+1T2019","problem",268,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","68e661e495134b7cab3a8cc8f2105a7e",195,1263
"44240778a97c4af0937817499b75707b","MITxPRO+LASERxB1+1T2019","problem",269,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","68e661e495134b7cab3a8cc8f2105a7e",197,685
"590fb7d4bca1466bacd357c1a234907c","MITxPRO+LASERxB1+1T2019","html",270,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","f8a137d00dc2452eb4f85427d79ac656",8,9
"865a4d3b43374da7944dc7d397f566d9","MITxPRO+LASERxB1+1T2019","problem",271,"166a328362d44926a0d59a78b692cd9b","3a41f14507f847d3adc5b895fb162ffa","f8a137d00dc2452eb4f85427d79ac656",197,445
"0d987bed3ffa4ed0b9a2e62e97b7b30f","MITxPRO+LASERxB1+1T2019","html",272,"166a328362d44926a0d59a78b692cd9b","206ef101695b4fe9914fe914a7eab81b","2a9ee778081545848c4ec003bb296d43",200,2186
"10c616d641cd42729083e0a5575fb8ea","MITxPRO+LASERxB1+1T2019","html",273,"166a328362d44926a0d59a78b692cd9b","206ef101695b4fe9914fe914a7eab81b","2a9ee778081545848c4ec003bb296d43",0,0
"ecf5f1a3754c487589496d10a397f977","MITxPRO+LASERxB1+1T2019","html",274,"166a328362d44926a0d59a78b692cd9b","206ef101695b4fe9914fe914a7eab81b","2a9ee778081545848c4ec003bb296d43",3,6
"82ae07bc0c9b4570a41799290d1ef399","MITxPRO+LASERxB1+1T2019","html",275,"166a328362d44926a0d59a78b692cd9b","206ef101695b4fe9914fe914a7eab81b","d6eee12e8d274ad7aaa1838ecd676453",194,717
"a39da0ce33404aa7aeef29af014da204","MITxPRO+LASERxB1+1T2019","html",276,"166a328362d44926a0d59a78b692cd9b","206ef101695b4fe9914fe914a7eab81b","d6eee12e8d274ad7aaa1838ecd676453",1,2
"f3c2cd4abb7a4fa8bfb9ebadecb9203d","MITxPRO+LASERxB1+1T2019","html",277,"166a328362d44926a0d59a78b692cd9b","206ef101695b4fe9914fe914a7eab81b","d6eee12e8d274ad7aaa1838ecd676453",0,0
"4b783ddfe6334f7ba5d08e3f2bf275e4","MITxPRO+LASERxB1+1T2019","html",278,"166a328362d44926a0d59a78b692cd9b","206ef101695b4fe9914fe914a7eab81b","d6eee12e8d274ad7aaa1838ecd676453",0,0
"bc5524e78a8544e2ae2fdc2f3462bbec","MITxPRO+LASERxB1+1T2019","html",279,"166a328362d44926a0d59a78b692cd9b","206ef101695b4fe9914fe914a7eab81b","041a32e948a94a66b1b287aaacfa0905",140,364
"bb5a47f5ea01454a8b79455422d3b9da","MITxPRO+LASERxB1+1T2019","openassessment",280,"166a328362d44926a0d59a78b692cd9b","206ef101695b4fe9914fe914a7eab81b","041a32e948a94a66b1b287aaacfa0905",196,17410
"94cecc3f1e7d484b8e068e79241dfd73","MITxPRO+LASERxB1+1T2019","html",281,"166a328362d44926a0d59a78b692cd9b","e7e04eaf995444d5824552d8605007d2","74354e44721b430d934422a052fb7fee",190,842
"d720793a14624748903a1f7f817b7ca6","MITxPRO+LASERxB1+1T2019","html",282,"166a328362d44926a0d59a78b692cd9b","e7e04eaf995444d5824552d8605007d2","74354e44721b430d934422a052fb7fee",0,0
"a37477c4e4c14169ad44b06b493007f6","MITxPRO+LASERxB1+1T2019","lti_consumer",283,"166a328362d44926a0d59a78b692cd9b","e7e04eaf995444d5824552d8605007d2","74354e44721b430d934422a052fb7fee",190,490
"fab84b4fab5940efb4ea868ef8d09396","MITxPRO+LASERxB1+1T2019","html",284,"166a328362d44926a0d59a78b692cd9b","2095e83b70b142f2a51c03d4962257de","1537e05c4dfa4bc3be6f645f5bb4fbb8",186,771
"4a29443515bb404cb8924e1c60a63b73","MITxPRO+LASERxB1+1T2019","html",285,"c817646518c54dc6855d2642310f33d6","71f15899d85645cab62cddcbe27d1de2","1dd511d6b33943bbb02ae7a1eaf236ce",198,1876
"572ece25224b40438864a7f65e24a4c9","MITxPRO+LASERxB1+1T2019","html",286,"c817646518c54dc6855d2642310f33d6","71f15899d85645cab62cddcbe27d1de2","1dd511d6b33943bbb02ae7a1eaf236ce",1,1
"a44e39b057914e0fb4fa95d0fd6b8060","MITxPRO+LASERxB1+1T2019","html",287,"c817646518c54dc6855d2642310f33d6","71f15899d85645cab62cddcbe27d1de2","1dd511d6b33943bbb02ae7a1eaf236ce",1,1
"208c9b2796c944db8dacaa96082520ea","MITxPRO+LASERxB1+1T2019","video",288,"c817646518c54dc6855d2642310f33d6","71f15899d85645cab62cddcbe27d1de2","1dd511d6b33943bbb02ae7a1eaf236ce",196,897
"6a9a3b5bde4a48daa896fe8c06eca56f","MITxPRO+LASERxB1+1T2019","html",289,"c817646518c54dc6855d2642310f33d6","71f15899d85645cab62cddcbe27d1de2","46564edba8eb4c1a9704ef154f6e3186",195,337
"b9fbcb8c33b14f58925572b0b81e8e17","MITxPRO+LASERxB1+1T2019","html",290,"c817646518c54dc6855d2642310f33d6","71f15899d85645cab62cddcbe27d1de2","46564edba8eb4c1a9704ef154f6e3186",1,2
"7669a956527947d0add87455277e80b4","MITxPRO+LASERxB1+1T2019","problem",291,"c817646518c54dc6855d2642310f33d6","71f15899d85645cab62cddcbe27d1de2","46564edba8eb4c1a9704ef154f6e3186",194,435
"34a6e49023fc4465bd5ca604330bbd1c","MITxPRO+LASERxB1+1T2019","html",292,"c817646518c54dc6855d2642310f33d6","71f15899d85645cab62cddcbe27d1de2","c9ae859049fd4812839f6a4b396ed6e3",194,319
"869e967078f04da18dd0b0b9389a7424","MITxPRO+LASERxB1+1T2019","video",293,"c817646518c54dc6855d2642310f33d6","71f15899d85645cab62cddcbe27d1de2","c9ae859049fd4812839f6a4b396ed6e3",192,804
"430ed830a139406187ccf193f509331a","MITxPRO+LASERxB1+1T2019","html",294,"c817646518c54dc6855d2642310f33d6","71f15899d85645cab62cddcbe27d1de2","c9ae859049fd4812839f6a4b396ed6e3",0,0
"51ab6291537748fab90d519aa09889d6","MITxPRO+LASERxB1+1T2019","problem",295,"c817646518c54dc6855d2642310f33d6","71f15899d85645cab62cddcbe27d1de2","c9ae859049fd4812839f6a4b396ed6e3",187,1412
"21592f2a9e9c4b2f8c66ec5dbcbf6a2b","MITxPRO+LASERxB1+1T2019","html",296,"c817646518c54dc6855d2642310f33d6","71f15899d85645cab62cddcbe27d1de2","1ef94bbd77204a978ec4510d6112dcf3",193,295
"8c994ada7d934fc1b1b89f3119ffb7a4","MITxPRO+LASERxB1+1T2019","html",297,"c817646518c54dc6855d2642310f33d6","71f15899d85645cab62cddcbe27d1de2","1ef94bbd77204a978ec4510d6112dcf3",0,0
"7646a919d7e64fa990bca9b024ff089d","MITxPRO+LASERxB1+1T2019","html",298,"c817646518c54dc6855d2642310f33d6","71f15899d85645cab62cddcbe27d1de2","4ba196914e94485aadd8d4ac4761ef7f",192,341
"ba0e59461bfb4a44b7b1c28a01f8d3b3","MITxPRO+LASERxB1+1T2019","video",299,"c817646518c54dc6855d2642310f33d6","71f15899d85645cab62cddcbe27d1de2","4ba196914e94485aadd8d4ac4761ef7f",193,736
"c6697655493e4e5aba80361043e386ff","MITxPRO+LASERxB1+1T2019","html",300,"c817646518c54dc6855d2642310f33d6","71f15899d85645cab62cddcbe27d1de2","4ba196914e94485aadd8d4ac4761ef7f",0,0
"0e0b36e731a645e7b1b8a88f5031ca38","MITxPRO+LASERxB1+1T2019","problem",301,"c817646518c54dc6855d2642310f33d6","71f15899d85645cab62cddcbe27d1de2","4ba196914e94485aadd8d4ac4761ef7f",189,999
"a66a144637284c21afc6de17fea4bfb8","MITxPRO+LASERxB1+1T2019","problem",302,"c817646518c54dc6855d2642310f33d6","71f15899d85645cab62cddcbe27d1de2","4ba196914e94485aadd8d4ac4761ef7f",189,688
"2c5bb2cbd0014420ad8c95d40e38efd1","MITxPRO+LASERxB1+1T2019","html",303,"c817646518c54dc6855d2642310f33d6","71f15899d85645cab62cddcbe27d1de2","d8873ea34623438d86f3dcb47b90ab22",45,75
"e390b575229748ea8aac9364efe2bf00","MITxPRO+LASERxB1+1T2019","problem",304,"c817646518c54dc6855d2642310f33d6","71f15899d85645cab62cddcbe27d1de2","d8873ea34623438d86f3dcb47b90ab22",193,407
"3434c10e561d488a914e0f7d71907abd","MITxPRO+LASERxB1+1T2019","html",305,"c817646518c54dc6855d2642310f33d6","bcf22d892e6c46c9aeede7115c8d8524","76ed570f97454c30b3a1897ec94fa039",194,1416
"56348f6a70c0486ab1d54c21766d6ae5","MITxPRO+LASERxB1+1T2019","html",306,"c817646518c54dc6855d2642310f33d6","bcf22d892e6c46c9aeede7115c8d8524","76ed570f97454c30b3a1897ec94fa039",0,0
"53e7e900392747ccad52e711ab0f80d8","MITxPRO+LASERxB1+1T2019","video",307,"c817646518c54dc6855d2642310f33d6","bcf22d892e6c46c9aeede7115c8d8524","76ed570f97454c30b3a1897ec94fa039",193,909
"141c0df6cd1946539aadd1c9b7068cd4","MITxPRO+LASERxB1+1T2019","html",308,"c817646518c54dc6855d2642310f33d6","bcf22d892e6c46c9aeede7115c8d8524","42511efc9455403990ed17993ee10e54",193,371
"130acc2aeb0448fdbb2de63bc5cebe5b","MITxPRO+LASERxB1+1T2019","video",309,"c817646518c54dc6855d2642310f33d6","bcf22d892e6c46c9aeede7115c8d8524","42511efc9455403990ed17993ee10e54",193,698
"39869ddb0f894074961f83a3a2139b3f","MITxPRO+LASERxB1+1T2019","html",310,"c817646518c54dc6855d2642310f33d6","bcf22d892e6c46c9aeede7115c8d8524","42511efc9455403990ed17993ee10e54",0,0
"9c062b3251034ebe90f5054e2a3b5120","MITxPRO+LASERxB1+1T2019","problem",311,"c817646518c54dc6855d2642310f33d6","bcf22d892e6c46c9aeede7115c8d8524","42511efc9455403990ed17993ee10e54",187,688
"ea859f8207e44537889daeaba13ac2e8","MITxPRO+LASERxB1+1T2019","problem",312,"c817646518c54dc6855d2642310f33d6","bcf22d892e6c46c9aeede7115c8d8524","42511efc9455403990ed17993ee10e54",186,695
"56d94971a7a94257aa330183a8ebd0ea","MITxPRO+LASERxB1+1T2019","problem",313,"c817646518c54dc6855d2642310f33d6","bcf22d892e6c46c9aeede7115c8d8524","42511efc9455403990ed17993ee10e54",185,620
"0c787d16c9504873b1a4d903cec09948","MITxPRO+LASERxB1+1T2019","html",314,"c817646518c54dc6855d2642310f33d6","bcf22d892e6c46c9aeede7115c8d8524","b3054ca99ab84d83975db911cfc39d81",193,326
"da2a7bc1998b4d48be46c050a1ac8ff7","MITxPRO+LASERxB1+1T2019","html",315,"c817646518c54dc6855d2642310f33d6","bcf22d892e6c46c9aeede7115c8d8524","b3054ca99ab84d83975db911cfc39d81",0,0
"16593e49f7584ef286ebbfc96d4cbfcc","MITxPRO+LASERxB1+1T2019","html",316,"c817646518c54dc6855d2642310f33d6","bcf22d892e6c46c9aeede7115c8d8524","b3054ca99ab84d83975db911cfc39d81",1,1
"13255e63e0aa4abf85e5211bf613d43e","MITxPRO+LASERxB1+1T2019","problem",317,"c817646518c54dc6855d2642310f33d6","bcf22d892e6c46c9aeede7115c8d8524","b3054ca99ab84d83975db911cfc39d81",191,454
"8d7e0b55cf9849cda222a0f2440cec55","MITxPRO+LASERxB1+1T2019","html",318,"c817646518c54dc6855d2642310f33d6","bcf22d892e6c46c9aeede7115c8d8524","df4f7d1963ae420487660d98663d6a74",192,354
"86c27d40179e419c8e9d150fb6afa5d0","MITxPRO+LASERxB1+1T2019","video",319,"c817646518c54dc6855d2642310f33d6","bcf22d892e6c46c9aeede7115c8d8524","df4f7d1963ae420487660d98663d6a74",192,697
"b4659dfbe6fc4d06b35fb87a1a148359","MITxPRO+LASERxB1+1T2019","html",320,"c817646518c54dc6855d2642310f33d6","bcf22d892e6c46c9aeede7115c8d8524","df4f7d1963ae420487660d98663d6a74",0,0
"053a7bf6d872441097591e7a7a049be5","MITxPRO+LASERxB1+1T2019","html",321,"c817646518c54dc6855d2642310f33d6","bcf22d892e6c46c9aeede7115c8d8524","df4f7d1963ae420487660d98663d6a74",0,0
"3628bdce1dd2429ba924d2d4d09448d2","MITxPRO+LASERxB1+1T2019","html",322,"c817646518c54dc6855d2642310f33d6","bcf22d892e6c46c9aeede7115c8d8524","eda12af943ed497298816b92e6dfd478",192,349
"24f1363179ad4aaa965484a78471912b","MITxPRO+LASERxB1+1T2019","video",323,"c817646518c54dc6855d2642310f33d6","bcf22d892e6c46c9aeede7115c8d8524","eda12af943ed497298816b92e6dfd478",192,731
"7371136bec7e48e7895eedb6138e1ce1","MITxPRO+LASERxB1+1T2019","html",324,"c817646518c54dc6855d2642310f33d6","bcf22d892e6c46c9aeede7115c8d8524","eda12af943ed497298816b92e6dfd478",0,0
"b29c33c1a91e4c4796f5de5feef0e06b","MITxPRO+LASERxB1+1T2019","html",325,"c817646518c54dc6855d2642310f33d6","bcf22d892e6c46c9aeede7115c8d8524","eda12af943ed497298816b92e6dfd478",0,0
"47edbb64109243e6b0f8f64cdef90c6c","MITxPRO+LASERxB1+1T2019","lti_consumer",326,"c817646518c54dc6855d2642310f33d6","bcf22d892e6c46c9aeede7115c8d8524","eda12af943ed497298816b92e6dfd478",193,400
"43ea1b823a4b4e51b7c694c10725db82","MITxPRO+LASERxB1+1T2019","html",327,"c817646518c54dc6855d2642310f33d6","bcf22d892e6c46c9aeede7115c8d8524","178955259bc548c2827a5b465412d356",51,82
"56b3fd1a212a4764be39d979fde3326e","MITxPRO+LASERxB1+1T2019","problem",328,"c817646518c54dc6855d2642310f33d6","bcf22d892e6c46c9aeede7115c8d8524","178955259bc548c2827a5b465412d356",193,418
"0c4079457ede49e3aeb5e86ed84bdf35","MITxPRO+LASERxB1+1T2019","html",329,"c817646518c54dc6855d2642310f33d6","6683a792e06045bda41265b948d3a097","fce65b80808d45c7980f3b702edfab6b",195,1347
"e3d8dd3e10e64c87b04e410b519c4680","MITxPRO+LASERxB1+1T2019","html",330,"c817646518c54dc6855d2642310f33d6","6683a792e06045bda41265b948d3a097","fce65b80808d45c7980f3b702edfab6b",1,2
"38aea304b4fa46e1b29bb72f5cea4c93","MITxPRO+LASERxB1+1T2019","video",331,"c817646518c54dc6855d2642310f33d6","6683a792e06045bda41265b948d3a097","fce65b80808d45c7980f3b702edfab6b",195,1162
"c002a3c1652d496eb39622d2602116e4","MITxPRO+LASERxB1+1T2019","html",332,"c817646518c54dc6855d2642310f33d6","6683a792e06045bda41265b948d3a097","fce65b80808d45c7980f3b702edfab6b",0,0
"e36d261332f14e79bb4b467aceaeb9b5","MITxPRO+LASERxB1+1T2019","problem",333,"c817646518c54dc6855d2642310f33d6","6683a792e06045bda41265b948d3a097","fce65b80808d45c7980f3b702edfab6b",189,447
"c7e89b9d04744d2eab742fc24e3ef1ae","MITxPRO+LASERxB1+1T2019","problem",334,"c817646518c54dc6855d2642310f33d6","6683a792e06045bda41265b948d3a097","fce65b80808d45c7980f3b702edfab6b",187,756
"fe49f8054b374a0ea4bb266ed135ff62","MITxPRO+LASERxB1+1T2019","problem",335,"c817646518c54dc6855d2642310f33d6","6683a792e06045bda41265b948d3a097","fce65b80808d45c7980f3b702edfab6b",188,683
"d0a8f74af98642fe8360d22c42e45117","MITxPRO+LASERxB1+1T2019","problem",336,"c817646518c54dc6855d2642310f33d6","6683a792e06045bda41265b948d3a097","fce65b80808d45c7980f3b702edfab6b",188,634
"b8b9418ab322418d9db9b40d96af873a","MITxPRO+LASERxB1+1T2019","html",337,"c817646518c54dc6855d2642310f33d6","6683a792e06045bda41265b948d3a097","d4d22d80995644cf978a4ce27745ec9e",194,349
"c1d727a16f6d4e499496009622516e42","MITxPRO+LASERxB1+1T2019","html",338,"c817646518c54dc6855d2642310f33d6","6683a792e06045bda41265b948d3a097","d4d22d80995644cf978a4ce27745ec9e",2,6
"a7c6339ca1da4368a18d471f0519f877","MITxPRO+LASERxB1+1T2019","problem",339,"c817646518c54dc6855d2642310f33d6","6683a792e06045bda41265b948d3a097","d4d22d80995644cf978a4ce27745ec9e",194,429
"c2490bc612d146edbe786556fab3651b","MITxPRO+LASERxB1+1T2019","html",340,"c817646518c54dc6855d2642310f33d6","6683a792e06045bda41265b948d3a097","569f9678e8dd4eada66c115a4ce02674",195,381
"bbc5139ca9024389a94db3a6f47dcff6","MITxPRO+LASERxB1+1T2019","video",341,"c817646518c54dc6855d2642310f33d6","6683a792e06045bda41265b948d3a097","569f9678e8dd4eada66c115a4ce02674",193,843
"19893fec4c0d434cbd1f12a347c991a1","MITxPRO+LASERxB1+1T2019","html",342,"c817646518c54dc6855d2642310f33d6","6683a792e06045bda41265b948d3a097","569f9678e8dd4eada66c115a4ce02674",0,0
"4ee6ca9019ab4a1ab323f98094a9bd77","MITxPRO+LASERxB1+1T2019","problem",343,"c817646518c54dc6855d2642310f33d6","6683a792e06045bda41265b948d3a097","569f9678e8dd4eada66c115a4ce02674",188,666
"b37947176785476f8b29d49a851366dc","MITxPRO+LASERxB1+1T2019","problem",344,"c817646518c54dc6855d2642310f33d6","6683a792e06045bda41265b948d3a097","569f9678e8dd4eada66c115a4ce02674",188,632
"fcea5b10d5a14a3b9324ffece8f6e1e5","MITxPRO+LASERxB1+1T2019","problem",345,"c817646518c54dc6855d2642310f33d6","6683a792e06045bda41265b948d3a097","569f9678e8dd4eada66c115a4ce02674",188,763
"4a92daef4d504e1792575a26502bb7b7","MITxPRO+LASERxB1+1T2019","html",346,"c817646518c54dc6855d2642310f33d6","6683a792e06045bda41265b948d3a097","234c5f4f20c44d308a52954662add0f9",61,103
"6ac8bb048b854999a47edb35fe627f11","MITxPRO+LASERxB1+1T2019","problem",347,"c817646518c54dc6855d2642310f33d6","6683a792e06045bda41265b948d3a097","234c5f4f20c44d308a52954662add0f9",194,426
"30ead9794d4847abaf222ca966cc8630","MITxPRO+LASERxB1+1T2019","html",348,"c817646518c54dc6855d2642310f33d6","4f26de04597745049a74f6bffcd05c0d","f0191a8b987d4a38bdee8b6a56e5f486",195,1248
"568fab6c935d4be6925c261344494c53","MITxPRO+LASERxB1+1T2019","html",349,"c817646518c54dc6855d2642310f33d6","4f26de04597745049a74f6bffcd05c0d","f0191a8b987d4a38bdee8b6a56e5f486",1,2
"658eea055f3b4a25b77736d6ce95d29a","MITxPRO+LASERxB1+1T2019","html",350,"c817646518c54dc6855d2642310f33d6","4f26de04597745049a74f6bffcd05c0d","f0191a8b987d4a38bdee8b6a56e5f486",0,0
"c20993c944444fe085345591a8bd837e","MITxPRO+LASERxB1+1T2019","survey",351,"c817646518c54dc6855d2642310f33d6","4f26de04597745049a74f6bffcd05c0d","f0191a8b987d4a38bdee8b6a56e5f486",195,1448
"897b7f51242c44aab2205c72fdcbf4cd","MITxPRO+LASERxB1+1T2019","poll",352,"c817646518c54dc6855d2642310f33d6","4f26de04597745049a74f6bffcd05c0d","f0191a8b987d4a38bdee8b6a56e5f486",195,1469
"09b9678ddc3d452ea4a3d46e15826065","MITxPRO+LASERxB1+1T2019","poll",353,"c817646518c54dc6855d2642310f33d6","4f26de04597745049a74f6bffcd05c0d","f0191a8b987d4a38bdee8b6a56e5f486",195,1474
"eff0de7f2dbb42dfa1a2e686efab5b6d","MITxPRO+LASERxB1+1T2019","poll",354,"c817646518c54dc6855d2642310f33d6","4f26de04597745049a74f6bffcd05c0d","f0191a8b987d4a38bdee8b6a56e5f486",195,1477
"1ba8fef685d74a8194b9db252eb704fb","MITxPRO+LASERxB1+1T2019","html",355,"c817646518c54dc6855d2642310f33d6","4f26de04597745049a74f6bffcd05c0d","f922b56fc8c34f289208790c55df6182",194,401
"82662996e73d4e4c812e65ddf0fc99c1","MITxPRO+LASERxB1+1T2019","html",356,"c817646518c54dc6855d2642310f33d6","4f26de04597745049a74f6bffcd05c0d","f922b56fc8c34f289208790c55df6182",1,2
