id,courseID,mod_type,order,chpModPar,seqModPar,vrtModPar,stds,count
401ee1f6f3684be7b6124490f34adc5a,MITxPRO+AMxB+1T2018,html,1,b9dd2cb6d3a44e96aedb515388e02405,5589ca87f02147ec8452cead30cc4d5f,57c4192d1f714350848b1424ce840c75,907,2300
27bf430c96cb4d8da7368c4697de187b,MITxPRO+AMxB+1T2018,html,2,3237e864a8b44a14b443a0f0a2067c83,a43d4c2220e245c5bb6ef4649f6813e5,723e01f988ce423a9e517f0fc55c8c4f,922,1853
0fec97a46b71456d9d9037e5edac7bb0,MITxPRO+AMxB+1T2018,html,3,3237e864a8b44a14b443a0f0a2067c83,a43d4c2220e245c5bb6ef4649f6813e5,723e01f988ce423a9e517f0fc55c8c4f,26,29
9b9fc7fd30954d7d9ad7d8f8e1cc11d8,MITxPRO+AMxB+1T2018,problem,4,3237e864a8b44a14b443a0f0a2067c83,a43d4c2220e245c5bb6ef4649f6813e5,9546e9f7f20c4bf2b09c7c839fd67571,930,5195
04d85100616943f8a3d2b084f403ba5f,MITxPRO+AMxB+1T2018,html,5,3e2b8f40ac004d56a2e85e503e0e635b,b4100fe285a442a2ba6de2e94b28642b,6fddc8e62a094b818e30327c45ebf7f3,928,2750
d538c2a9c6004cc3b62a2514ff7d24f5,MITxPRO+AMxB+1T2018,html,6,3e2b8f40ac004d56a2e85e503e0e635b,86f2c3ccbdbd4c6fae404600dd5b1c31,ed96e148091f4ac580863d0666cddbf0,925,5165
8f607acba97e43d5b0426a4cccc4e61f,MITxPRO+AMxB+1T2018,html,7,3e2b8f40ac004d56a2e85e503e0e635b,86f2c3ccbdbd4c6fae404600dd5b1c31,ed96e148091f4ac580863d0666cddbf0,84,113
ea676035d8d84252b7c2c117a74dfe5d,MITxPRO+AMxB+1T2018,html,8,3e2b8f40ac004d56a2e85e503e0e635b,83e51ce161474919a8f63ddbb2279e31,7bb0affec39749ccb472843fe6357924,916,2314
fdccb644786547c5893474584cdfd58b,MITxPRO+AMxB+1T2018,html,9,3e2b8f40ac004d56a2e85e503e0e635b,83e51ce161474919a8f63ddbb2279e31,2271ffc71d94477db9f0744f60958889,913,2523
53e13f644d1f4c73ba7f5bfd8020e71f,MITxPRO+AMxB+1T2018,html,10,3e2b8f40ac004d56a2e85e503e0e635b,bb160d0fff2641898a874eff3944d2b9,93d36cf573ee4b598d03a9f10bf836c6,915,2664
2f6febb9f2514c06827aa6a4bfe1e69d,MITxPRO+AMxB+1T2018,html,11,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,5971e0f6c82d46b5bad210776c113338,915,2955
44acee2074d5456593cfdab9b680dcab,MITxPRO+AMxB+1T2018,html,12,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,5971e0f6c82d46b5bad210776c113338,7,8
7e3aba021b714e3180b14422eaf7cacb,MITxPRO+AMxB+1T2018,html,13,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,5971e0f6c82d46b5bad210776c113338,3,3
f17dc8f749c043d78ae4dfe383e55009,MITxPRO+AMxB+1T2018,html,14,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,5971e0f6c82d46b5bad210776c113338,3,4
a0077e8aad874abba1a1ec5c20ca947b,MITxPRO+AMxB+1T2018,html,15,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,5971e0f6c82d46b5bad210776c113338,1,1
7bb3394632054742b3fff216a77b015e,MITxPRO+AMxB+1T2018,html,16,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,5971e0f6c82d46b5bad210776c113338,4,4
08823b78df0e4a3eb4c35cb2b838dee3,MITxPRO+AMxB+1T2018,html,17,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,5971e0f6c82d46b5bad210776c113338,2,2
c3c0f88fff1f4523b144a41a6c2dbcd6,MITxPRO+AMxB+1T2018,html,18,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,5971e0f6c82d46b5bad210776c113338,1,1
3cce707300cc4bb99e13edcd32209318,MITxPRO+AMxB+1T2018,html,19,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,5971e0f6c82d46b5bad210776c113338,5,6
089719b517f043f5b39636578e7ee001,MITxPRO+AMxB+1T2018,html,20,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,5971e0f6c82d46b5bad210776c113338,24,44
a67e937f9f1941a9bb6052316e2f2fc4,MITxPRO+AMxB+1T2018,html,21,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,cdcf4502ddb3437dbf708e1c4abdedd9,913,2394
2349ef7ca9ce436caad6190a30656821,MITxPRO+AMxB+1T2018,html,22,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,cdcf4502ddb3437dbf708e1c4abdedd9,3,4
5e49b3b1846c46a188f097e6520c706a,MITxPRO+AMxB+1T2018,html,23,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,cdcf4502ddb3437dbf708e1c4abdedd9,0,0
2a112bc1a1e048129e8e68e170e39248,MITxPRO+AMxB+1T2018,html,24,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,cdcf4502ddb3437dbf708e1c4abdedd9,3,4
7c052992ccd9437b9b017f4a234bb68c,MITxPRO+AMxB+1T2018,html,25,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,cdcf4502ddb3437dbf708e1c4abdedd9,0,0
3bb9151bb02b44c1ab2befefde55671a,MITxPRO+AMxB+1T2018,html,26,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,cdcf4502ddb3437dbf708e1c4abdedd9,1,1
918870b390684763bcf0b9c3378c6996,MITxPRO+AMxB+1T2018,html,27,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,cdcf4502ddb3437dbf708e1c4abdedd9,3,12
e42dc56d1f8d46ef902e3d38a93e0324,MITxPRO+AMxB+1T2018,html,28,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,20aa687cf89e41ebb555ff6377cc62d5,912,2435
63ef1fedf15b403ca346c0f4fdc8f5f0,MITxPRO+AMxB+1T2018,html,29,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,20aa687cf89e41ebb555ff6377cc62d5,17,35
2e1dcff64f8741438099a3b28ba6c42d,MITxPRO+AMxB+1T2018,html,30,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,7489413b97bd423492b2ee13560b31de,912,4170
c140d98e51f54581a920893152b0f146,MITxPRO+AMxB+1T2018,html,31,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,7489413b97bd423492b2ee13560b31de,2,5
25021407d2a44c0fa46f4da39b61fe4f,MITxPRO+AMxB+1T2018,html,32,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,7489413b97bd423492b2ee13560b31de,2,2
b2b776cf636d43d6aa8a52e423152e95,MITxPRO+AMxB+1T2018,html,33,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,7489413b97bd423492b2ee13560b31de,4,8
e1ff89042b1e4cadb4f35e7242eaa6fb,MITxPRO+AMxB+1T2018,html,34,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,7489413b97bd423492b2ee13560b31de,2,2
d2dbdeb207154c9ea7d8352623a66120,MITxPRO+AMxB+1T2018,html,35,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,7489413b97bd423492b2ee13560b31de,0,0
31c64d65a2a64134a5c3d04a58fea33d,MITxPRO+AMxB+1T2018,html,36,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,7489413b97bd423492b2ee13560b31de,1,2
15f09ebf2d5a45c092b05b8bd0cd7eca,MITxPRO+AMxB+1T2018,html,37,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,7489413b97bd423492b2ee13560b31de,1,1
8357d3333918468189fd75d0c4a4efea,MITxPRO+AMxB+1T2018,html,38,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,7489413b97bd423492b2ee13560b31de,3,3
2c1571ccf4ea48f190dede924d64978a,MITxPRO+AMxB+1T2018,html,39,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,7489413b97bd423492b2ee13560b31de,3,4
1b1d901e57774ed4aac7ad952c9bb03d,MITxPRO+AMxB+1T2018,html,40,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,7489413b97bd423492b2ee13560b31de,7,8
1a49b1a14dc74ea4a854a58957a1ff70,MITxPRO+AMxB+1T2018,html,41,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,7489413b97bd423492b2ee13560b31de,3,4
2e3b229ed3c6436dbb293d0bede84f69,MITxPRO+AMxB+1T2018,html,42,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,7489413b97bd423492b2ee13560b31de,7,11
900887df98e3499f8fd3ca09e1e84d3a,MITxPRO+AMxB+1T2018,html,43,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,74abfcf94e25498ab696c8d3b31e60b5,299,1326
5769eefe272745138fb9673656879d27,MITxPRO+AMxB+1T2018,html,44,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,74abfcf94e25498ab696c8d3b31e60b5,2,2
8e1e4a26d798445eb4f2208dbbe4c304,MITxPRO+AMxB+1T2018,html,45,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,74abfcf94e25498ab696c8d3b31e60b5,1,1
c26a191d2d854bc08f0bb2d00bddf949,MITxPRO+AMxB+1T2018,html,46,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,74abfcf94e25498ab696c8d3b31e60b5,2,2
25a124a430454bd69482e68f5986c640,MITxPRO+AMxB+1T2018,html,47,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,74abfcf94e25498ab696c8d3b31e60b5,2,2
7b686383e2454b26ae0a0ba10b69e06c,MITxPRO+AMxB+1T2018,html,48,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,74abfcf94e25498ab696c8d3b31e60b5,2,2
b51078e21eba44668c93e67fe7da4a5d,MITxPRO+AMxB+1T2018,html,49,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,74abfcf94e25498ab696c8d3b31e60b5,1,1
15e0176049e845beb8ac349ecf13d64c,MITxPRO+AMxB+1T2018,html,50,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,74abfcf94e25498ab696c8d3b31e60b5,1,1
8b07dde95c5549ebbfa523a622a8e25c,MITxPRO+AMxB+1T2018,html,51,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,74abfcf94e25498ab696c8d3b31e60b5,1,1
b23733f5ccd245ed94abb5c5be18c527,MITxPRO+AMxB+1T2018,html,52,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,74abfcf94e25498ab696c8d3b31e60b5,2,9
1e0eba50184b4098912c35d9442fc4c7,MITxPRO+AMxB+1T2018,html,53,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,74abfcf94e25498ab696c8d3b31e60b5,2,2
5ff13db63251443ab80c02b58c0b485f,MITxPRO+AMxB+1T2018,html,54,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,74abfcf94e25498ab696c8d3b31e60b5,1,1
c5bda766147d4384a2ffeb98f2156679,MITxPRO+AMxB+1T2018,html,55,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,74abfcf94e25498ab696c8d3b31e60b5,1,1
e5ccaa6343884bf8a982b312206d099b,MITxPRO+AMxB+1T2018,html,56,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,74abfcf94e25498ab696c8d3b31e60b5,3,4
620b2b987e224746bcabaf23c62d77e9,MITxPRO+AMxB+1T2018,html,57,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,74abfcf94e25498ab696c8d3b31e60b5,1,1
c082eaa9c06548149a3c78284864b030,MITxPRO+AMxB+1T2018,html,58,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,74abfcf94e25498ab696c8d3b31e60b5,5,5
2fd34d2845b4497d8b01df1e609c7a6d,MITxPRO+AMxB+1T2018,html,59,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,74abfcf94e25498ab696c8d3b31e60b5,8,9
b54b3276058d446d9172bb4935fd58be,MITxPRO+AMxB+1T2018,html,60,3e2b8f40ac004d56a2e85e503e0e635b,3c6dc4f66afe4ccfa9f314023a14e19e,74abfcf94e25498ab696c8d3b31e60b5,12,20
5bdb6e60ab5c477f9244243bacb6c984,MITxPRO+AMxB+1T2018,html,61,3e2b8f40ac004d56a2e85e503e0e635b,965d9e9525d84042a6c168b736358bf1,82215abb11f14329886fd0417373d0c3,924,4321
9c375fe94f4a47fb8074dc6870cf8820,MITxPRO+AMxB+1T2018,html,62,3e2b8f40ac004d56a2e85e503e0e635b,965d9e9525d84042a6c168b736358bf1,383928cfac0249808ba358e362fb5796,917,3245
20c18c18d1424607bd03030afc0dabc9,MITxPRO+AMxB+1T2018,html,63,3e2b8f40ac004d56a2e85e503e0e635b,c687d4eadd1a40429c5a9c406eafa338,bae24422cd1b4adea40d590aa61594cb,916,3366
fe15037ed0db47ee8afde8f7847b94e6,MITxPRO+AMxB+1T2018,html,64,3e2b8f40ac004d56a2e85e503e0e635b,51ccc0a216aa4e4f92df84358ace2458,c81b72a0b840481dab88927e1559f2b5,915,1703
f152314aca7a42a9a2e4d5ef6086c76e,MITxPRO+AMxB+1T2018,html,65,3e2b8f40ac004d56a2e85e503e0e635b,51ccc0a216aa4e4f92df84358ace2458,a3b1b40ce2e84647a4abb2a78fc4d27a,912,2745
2c91f40c1d484adbbe41b43c1dd57fce,MITxPRO+AMxB+1T2018,html,66,3e2b8f40ac004d56a2e85e503e0e635b,35fed104d4f44f1fa7404ccabf83780c,3b7064f9a0ec4c6f945b89696c0897a3,912,2904
2060d250adb14c9eb7e7957c563678f0,MITxPRO+AMxB+1T2018,html,67,3e2b8f40ac004d56a2e85e503e0e635b,51d8961f3459426bbe27955dccbbf550,44adc33297394b67bc2b4f42a3c1150f,909,2921
2bd1769f30ce460b8cf38f3b71207d38,MITxPRO+AMxB+1T2018,html,68,e78489e9108148f8aeb72d12bdded398,9877b30dba0d4f6dac79221dead81e77,467c5866738241699a50730e79b55c16,913,4006
b18bcca1d2984ccca2bbab4c41e85de5,MITxPRO+AMxB+1T2018,video,69,e78489e9108148f8aeb72d12bdded398,9877b30dba0d4f6dac79221dead81e77,467c5866738241699a50730e79b55c16,894,6949
4d62865512bb40568e055a38622db441,MITxPRO+AMxB+1T2018,html,70,e78489e9108148f8aeb72d12bdded398,9877b30dba0d4f6dac79221dead81e77,467c5866738241699a50730e79b55c16,34,53
7450b070eb784ee9a9e597d1e0880de2,MITxPRO+AMxB+1T2018,html,71,e78489e9108148f8aeb72d12bdded398,9877b30dba0d4f6dac79221dead81e77,467c5866738241699a50730e79b55c16,58,92
3763b9f526ae44f2ac2ac49749c15661,MITxPRO+AMxB+1T2018,html,72,e78489e9108148f8aeb72d12bdded398,8cd1733a33b042358025e4bcd8d2c918,699fd8da85b24a7d927e09bf91f6db66,916,4165
b10ef23438f9466882d17e3f0abd0149,MITxPRO+AMxB+1T2018,video,73,e78489e9108148f8aeb72d12bdded398,8cd1733a33b042358025e4bcd8d2c918,699fd8da85b24a7d927e09bf91f6db66,891,7807
c7a622c4d84241c595bc384162598ed1,MITxPRO+AMxB+1T2018,html,74,e78489e9108148f8aeb72d12bdded398,8cd1733a33b042358025e4bcd8d2c918,699fd8da85b24a7d927e09bf91f6db66,19,21
a137964dcca34365ba31a7563531e07b,MITxPRO+AMxB+1T2018,problem,75,e78489e9108148f8aeb72d12bdded398,8cd1733a33b042358025e4bcd8d2c918,699fd8da85b24a7d927e09bf91f6db66,917,4146
5b7be604e0a24022b6e4c88a2391e099,MITxPRO+AMxB+1T2018,html,76,e78489e9108148f8aeb72d12bdded398,8cd1733a33b042358025e4bcd8d2c918,699fd8da85b24a7d927e09bf91f6db66,21,23
5fa68b182e974d6b82927d21dd4e4f9a,MITxPRO+AMxB+1T2018,problem,77,e78489e9108148f8aeb72d12bdded398,8cd1733a33b042358025e4bcd8d2c918,699fd8da85b24a7d927e09bf91f6db66,914,3168
b0a012fae6fe4eb0af63473d516476b7,MITxPRO+AMxB+1T2018,problem,78,e78489e9108148f8aeb72d12bdded398,8cd1733a33b042358025e4bcd8d2c918,699fd8da85b24a7d927e09bf91f6db66,914,3084
4be29d7cb0e4400887b4848365b47a4d,MITxPRO+AMxB+1T2018,problem,79,e78489e9108148f8aeb72d12bdded398,8cd1733a33b042358025e4bcd8d2c918,699fd8da85b24a7d927e09bf91f6db66,913,2973
8288c793632d4a81a50ef5e13bf8911c,MITxPRO+AMxB+1T2018,problem,80,e78489e9108148f8aeb72d12bdded398,8cd1733a33b042358025e4bcd8d2c918,699fd8da85b24a7d927e09bf91f6db66,913,2962
083e170a98cc47909270dde338cffbff,MITxPRO+AMxB+1T2018,problem,81,e78489e9108148f8aeb72d12bdded398,8cd1733a33b042358025e4bcd8d2c918,699fd8da85b24a7d927e09bf91f6db66,917,3041
043d02d4e89541cdb2c73ca0d2eca377,MITxPRO+AMxB+1T2018,html,82,e78489e9108148f8aeb72d12bdded398,d48f31de5fec40e7aabaf8564db7f63c,59148677277445f689d50dc200278211,917,5016
1ee01257a4174216a0bf6d64ad67decf,MITxPRO+AMxB+1T2018,video,83,e78489e9108148f8aeb72d12bdded398,d48f31de5fec40e7aabaf8564db7f63c,59148677277445f689d50dc200278211,892,10320
091e476b9c794d019c1660622a3a12f6,MITxPRO+AMxB+1T2018,problem,84,e78489e9108148f8aeb72d12bdded398,d48f31de5fec40e7aabaf8564db7f63c,59148677277445f689d50dc200278211,920,3532
d4f85f1570bf4ced82ef64cab4fa68f4,MITxPRO+AMxB+1T2018,problem,85,e78489e9108148f8aeb72d12bdded398,d48f31de5fec40e7aabaf8564db7f63c,59148677277445f689d50dc200278211,918,3418
b4e40f400718476dad4c66477ccb68d0,MITxPRO+AMxB+1T2018,html,86,e78489e9108148f8aeb72d12bdded398,d48f31de5fec40e7aabaf8564db7f63c,59148677277445f689d50dc200278211,39,67
ca856b87daac457ab8b54e03644f4264,MITxPRO+AMxB+1T2018,problem,87,e78489e9108148f8aeb72d12bdded398,d48f31de5fec40e7aabaf8564db7f63c,59148677277445f689d50dc200278211,920,4504
f0d9ed3b227a456f85ef40f79f56e546,MITxPRO+AMxB+1T2018,problem,88,e78489e9108148f8aeb72d12bdded398,d48f31de5fec40e7aabaf8564db7f63c,59148677277445f689d50dc200278211,920,4054
d59550403f9b49628189ff34f74d3b3d,MITxPRO+AMxB+1T2018,problem,89,e78489e9108148f8aeb72d12bdded398,d48f31de5fec40e7aabaf8564db7f63c,59148677277445f689d50dc200278211,920,6010
432e2e03af924d10b164b60c5fcb86a1,MITxPRO+AMxB+1T2018,problem,90,e78489e9108148f8aeb72d12bdded398,d48f31de5fec40e7aabaf8564db7f63c,59148677277445f689d50dc200278211,919,4374
5fe15241fc4840f1a7fb294182265c39,MITxPRO+AMxB+1T2018,html,91,e78489e9108148f8aeb72d12bdded398,74c65c7660364359a8b91c98e763e93b,7d50a4dfdb994829a1b1b348ec32eaad,913,5344
f3cfda7ffa804facb0183da6497283a6,MITxPRO+AMxB+1T2018,video,92,e78489e9108148f8aeb72d12bdded398,74c65c7660364359a8b91c98e763e93b,7d50a4dfdb994829a1b1b348ec32eaad,877,8515
d457def4b5744eda84b61b030ba37c4d,MITxPRO+AMxB+1T2018,html,93,e78489e9108148f8aeb72d12bdded398,74c65c7660364359a8b91c98e763e93b,7d50a4dfdb994829a1b1b348ec32eaad,26,31
54ce11d3d7d146868c49330c5988da72,MITxPRO+AMxB+1T2018,html,94,e78489e9108148f8aeb72d12bdded398,74c65c7660364359a8b91c98e763e93b,7d50a4dfdb994829a1b1b348ec32eaad,124,211
391baeed712c4a22b2cf24c3862ebd70,MITxPRO+AMxB+1T2018,discussion,95,e78489e9108148f8aeb72d12bdded398,74c65c7660364359a8b91c98e763e93b,7d50a4dfdb994829a1b1b348ec32eaad,4,4
4ccb45d574ff4f8eb16c6909f28f2925,MITxPRO+AMxB+1T2018,discussion,96,e78489e9108148f8aeb72d12bdded398,74c65c7660364359a8b91c98e763e93b,7d50a4dfdb994829a1b1b348ec32eaad,0,0
a2df8dacf5ba431998391eab736836e7,MITxPRO+AMxB+1T2018,discussion,97,e78489e9108148f8aeb72d12bdded398,74c65c7660364359a8b91c98e763e93b,7d50a4dfdb994829a1b1b348ec32eaad,1,1
1afa468dc7ce4b91a590366c2a697707,MITxPRO+AMxB+1T2018,html,98,e78489e9108148f8aeb72d12bdded398,74c65c7660364359a8b91c98e763e93b,db3c5597c8dd469e94924741761dd66a,909,4600
c69e8c4f31b84da1819bfbd83719e7d2,MITxPRO+AMxB+1T2018,problem,99,e78489e9108148f8aeb72d12bdded398,74c65c7660364359a8b91c98e763e93b,db3c5597c8dd469e94924741761dd66a,907,4731
b30f0577ae11446a85aff7721bcfcf2f,MITxPRO+AMxB+1T2018,problem,100,e78489e9108148f8aeb72d12bdded398,74c65c7660364359a8b91c98e763e93b,db3c5597c8dd469e94924741761dd66a,909,3115
b6a4f407524b40eeb08d984b32836876,MITxPRO+AMxB+1T2018,problem,101,e78489e9108148f8aeb72d12bdded398,74c65c7660364359a8b91c98e763e93b,db3c5597c8dd469e94924741761dd66a,905,3082
83df58e45bca4a728eb3dcb87532e1a1,MITxPRO+AMxB+1T2018,problem,102,e78489e9108148f8aeb72d12bdded398,74c65c7660364359a8b91c98e763e93b,db3c5597c8dd469e94924741761dd66a,907,4422
5fcfdbc511594d9fb3d368bcbc0adf84,MITxPRO+AMxB+1T2018,html,103,e78489e9108148f8aeb72d12bdded398,74c65c7660364359a8b91c98e763e93b,db3c5597c8dd469e94924741761dd66a,45,61
1a4bb735ff0049dba3a0633edf68276a,MITxPRO+AMxB+1T2018,problem,104,e78489e9108148f8aeb72d12bdded398,74c65c7660364359a8b91c98e763e93b,db3c5597c8dd469e94924741761dd66a,907,2839
7228edcdafd748a8ba059ace1ec6a202,MITxPRO+AMxB+1T2018,problem,105,e78489e9108148f8aeb72d12bdded398,74c65c7660364359a8b91c98e763e93b,db3c5597c8dd469e94924741761dd66a,906,2753
6ad12d818d9a441c87b8c41450b11f12,MITxPRO+AMxB+1T2018,html,106,e78489e9108148f8aeb72d12bdded398,6d54ff01f3c54dd0aba84f35c614d7ef,4380ba3365394484bcb916b3a8fff869,905,4214
fc68686f026f4a1c8b21f5339ac0044c,MITxPRO+AMxB+1T2018,video,107,e78489e9108148f8aeb72d12bdded398,6d54ff01f3c54dd0aba84f35c614d7ef,4380ba3365394484bcb916b3a8fff869,854,7323
550b719286db44248d48173c92970f5b,MITxPRO+AMxB+1T2018,html,108,e78489e9108148f8aeb72d12bdded398,6d54ff01f3c54dd0aba84f35c614d7ef,4380ba3365394484bcb916b3a8fff869,30,37
20ccdcf059974bbea51abef68782ce5c,MITxPRO+AMxB+1T2018,html,109,e78489e9108148f8aeb72d12bdded398,6d54ff01f3c54dd0aba84f35c614d7ef,4380ba3365394484bcb916b3a8fff869,15,23
2afff631870d43df9cf42c91ff1c375f,MITxPRO+AMxB+1T2018,problem,110,e78489e9108148f8aeb72d12bdded398,6d54ff01f3c54dd0aba84f35c614d7ef,4380ba3365394484bcb916b3a8fff869,906,2916
25a120914939487ab01f3e320cb238f4,MITxPRO+AMxB+1T2018,problem,111,e78489e9108148f8aeb72d12bdded398,6d54ff01f3c54dd0aba84f35c614d7ef,4380ba3365394484bcb916b3a8fff869,909,3285
a8413f2779a14150bf1c83e9f5ea447c,MITxPRO+AMxB+1T2018,problem,112,e78489e9108148f8aeb72d12bdded398,6d54ff01f3c54dd0aba84f35c614d7ef,4380ba3365394484bcb916b3a8fff869,909,3054
53b450f515af46c3b1eb571ec6d1fd4c,MITxPRO+AMxB+1T2018,problem,113,e78489e9108148f8aeb72d12bdded398,6d54ff01f3c54dd0aba84f35c614d7ef,4380ba3365394484bcb916b3a8fff869,909,2924
905f0cf9e2374c818bf1263e9d7e2c00,MITxPRO+AMxB+1T2018,problem,114,e78489e9108148f8aeb72d12bdded398,6d54ff01f3c54dd0aba84f35c614d7ef,4380ba3365394484bcb916b3a8fff869,909,2953
8b1109f1bac740fc8974fb4eca386560,MITxPRO+AMxB+1T2018,html,115,e78489e9108148f8aeb72d12bdded398,8516e57cba1c4c87b7232da9d22a3686,ffb8db2318954bc4b32807f01b5a00a1,906,4458
d5d74cf927094b04951635356b2c61a0,MITxPRO+AMxB+1T2018,video,116,e78489e9108148f8aeb72d12bdded398,8516e57cba1c4c87b7232da9d22a3686,ffb8db2318954bc4b32807f01b5a00a1,884,13296
06fc2cf614ba46e1a78252ea143efb8a,MITxPRO+AMxB+1T2018,html,117,e78489e9108148f8aeb72d12bdded398,8516e57cba1c4c87b7232da9d22a3686,ffb8db2318954bc4b32807f01b5a00a1,34,38
c9b70711831043beafffd7e1f034a339,MITxPRO+AMxB+1T2018,problem,118,e78489e9108148f8aeb72d12bdded398,8516e57cba1c4c87b7232da9d22a3686,ffb8db2318954bc4b32807f01b5a00a1,908,3124
e22344d128e24de29caa95e6973a6ea7,MITxPRO+AMxB+1T2018,html,119,e78489e9108148f8aeb72d12bdded398,8516e57cba1c4c87b7232da9d22a3686,ffb8db2318954bc4b32807f01b5a00a1,21,28
6dfd127f3e874ed3912d3372db0b3d35,MITxPRO+AMxB+1T2018,problem,120,e78489e9108148f8aeb72d12bdded398,8516e57cba1c4c87b7232da9d22a3686,ffb8db2318954bc4b32807f01b5a00a1,908,5546
75e15653e2d84fcd84a2b1b2c0949dd0,MITxPRO+AMxB+1T2018,problem,121,e78489e9108148f8aeb72d12bdded398,8516e57cba1c4c87b7232da9d22a3686,ffb8db2318954bc4b32807f01b5a00a1,908,3145
9e07d9bd17d84172858e4e2d7c7f3e4b,MITxPRO+AMxB+1T2018,html,122,e78489e9108148f8aeb72d12bdded398,c2abc78c11244ffea2ae9569289e9904,51533b5f70864dbeae2d0a27e201755b,901,4820
