id,percent_grade,date_joined,enroll_created_date,cert_status,certGrp
18637678,0.99,3/28/2018 15:13,3/28/2018 15:13,Pass,Certified (< 70% Grade)
11624920,0.89,8/17/2016 15:54,3/28/2018 16:08,Pass,Certified (< 70% Grade)
11882127,0.96,9/8/2016 11:28,3/28/2018 16:50,Pass,Certified (< 70% Grade)
15505464,0.94,8/4/2017 19:56,3/28/2018 16:52,Pass,Certified (< 70% Grade)
18638876,0.69,3/28/2018 16:53,3/28/2018 16:53,Pass,Not certified (> 70% Grade)
18639690,0.84,3/28/2018 18:08,3/28/2018 18:08,Pass,Certified (< 70% Grade)
11699371,0.89,8/24/2016 22:05,3/28/2018 18:37,Pass,Certified (< 70% Grade)
18640208,0.68,3/28/2018 19:00,3/28/2018 19:00,Pass,Not certified (> 70% Grade)
18640583,0.66,3/28/2018 19:36,3/28/2018 19:36,Pass,Not certified (> 70% Grade)
18644349,0.89,3/29/2018 3:41,3/29/2018 3:41,Pass,Certified (< 70% Grade)
11578688,0.48,8/12/2016 17:05,3/29/2018 13:51,,Not certified (> 70% Grade)
18649659,0.99,3/29/2018 14:11,3/29/2018 14:11,Pass,Certified (< 70% Grade)
7542749,1,7/7/2015 1:16,3/29/2018 14:26,Pass,Certified (< 70% Grade)
17091376,0,12/6/2017 16:26,3/29/2018 14:33,,Not certified (> 70% Grade)
11625360,0.69,8/17/2016 16:31,3/29/2018 15:39,Pass,Not certified (> 70% Grade)
18651689,0.98,3/29/2018 17:14,3/29/2018 17:14,Pass,Certified (< 70% Grade)
11376921,0.9,7/21/2016 20:42,3/29/2018 17:54,Pass,Certified (< 70% Grade)
18652836,0.96,3/29/2018 19:01,3/29/2018 19:01,Pass,Certified (< 70% Grade)
6258725,0.93,1/21/2015 19:00,3/30/2018 13:31,Pass,Certified (< 70% Grade)
11430422,0.37,7/27/2016 16:15,3/30/2018 13:34,,Not certified (> 70% Grade)
18661832,0.99,3/30/2018 13:50,3/30/2018 13:50,Pass,Certified (< 70% Grade)
18662461,0.94,3/30/2018 14:43,3/30/2018 14:43,Pass,Certified (< 70% Grade)
18663333,0.53,3/30/2018 15:59,3/30/2018 15:59,,Not certified (> 70% Grade)
18664841,1,3/30/2018 18:35,3/30/2018 18:35,Pass,Certified (< 70% Grade)
18665741,0.83,3/30/2018 20:20,3/30/2018 20:20,Pass,Certified (< 70% Grade)
18666874,0.77,3/30/2018 23:11,3/30/2018 23:11,Pass,Certified (< 70% Grade)
18682190,0.64,4/1/2018 15:58,4/1/2018 15:58,Pass,Not certified (> 70% Grade)
18694006,0.94,4/2/2018 14:40,4/2/2018 14:40,Pass,Certified (< 70% Grade)
15938750,0,9/8/2017 23:43,4/2/2018 16:34,,Not certified (> 70% Grade)
18696981,0.98,4/2/2018 17:30,4/2/2018 17:30,Pass,Certified (< 70% Grade)
11407498,0,7/25/2016 16:11,4/2/2018 17:47,,Not certified (> 70% Grade)
18697574,1,4/2/2018 17:58,4/2/2018 17:58,Pass,Certified (< 70% Grade)
18697692,0.69,4/2/2018 18:03,4/2/2018 18:03,Pass,Not certified (> 70% Grade)
11450666,0.92,7/29/2016 18:01,4/2/2018 18:47,Pass,Certified (< 70% Grade)
18700453,0.97,4/2/2018 19:54,4/2/2018 19:54,Pass,Certified (< 70% Grade)
18388550,0.94,3/9/2018 19:08,4/2/2018 20:04,Pass,Certified (< 70% Grade)
18708913,0.99,4/3/2018 6:12,4/3/2018 6:12,Pass,Certified (< 70% Grade)
18712663,0.96,4/3/2018 10:46,4/3/2018 10:46,Pass,Certified (< 70% Grade)
18720247,0.99,4/3/2018 16:09,4/3/2018 16:09,Pass,Certified (< 70% Grade)
18720933,0,4/3/2018 16:40,4/3/2018 16:40,,Not certified (> 70% Grade)
18721428,0.29,4/3/2018 17:05,4/3/2018 17:05,,Not certified (> 70% Grade)
18522202,0.8,3/19/2018 21:59,4/3/2018 17:06,Pass,Certified (< 70% Grade)
18721980,0.79,4/3/2018 17:32,4/3/2018 17:32,Pass,Certified (< 70% Grade)
18726731,0.66,4/3/2018 21:31,4/3/2018 21:31,Pass,Not certified (> 70% Grade)
18738895,0.92,4/4/2018 13:47,4/4/2018 13:47,Pass,Certified (< 70% Grade)
18743448,0.91,4/4/2018 18:20,4/4/2018 18:20,Pass,Certified (< 70% Grade)
18744282,0.67,4/4/2018 19:06,4/4/2018 19:06,Pass,Not certified (> 70% Grade)
15668841,0.16,8/20/2017 1:03,4/4/2018 20:32,,Not certified (> 70% Grade)
18745864,0.32,4/4/2018 20:52,4/4/2018 20:52,,Not certified (> 70% Grade)
18754931,0.99,4/5/2018 12:13,4/5/2018 12:13,Pass,Certified (< 70% Grade)
18756288,0.66,4/5/2018 13:42,4/5/2018 13:42,Pass,Not certified (> 70% Grade)
18757165,0.95,4/5/2018 14:32,4/5/2018 14:32,Pass,Certified (< 70% Grade)
18757249,0.95,4/5/2018 14:37,4/5/2018 14:37,Pass,Certified (< 70% Grade)
11971028,0.68,9/15/2016 18:58,4/5/2018 14:48,Pass,Not certified (> 70% Grade)
11779529,0.24,8/30/2016 21:47,4/5/2018 16:38,,Not certified (> 70% Grade)
18388026,0.27,3/9/2018 18:20,4/5/2018 19:15,,Not certified (> 70% Grade)
18613919,0.96,3/26/2018 23:41,4/5/2018 19:19,Pass,Certified (< 70% Grade)
18761610,0.91,4/5/2018 19:39,4/5/2018 19:39,Pass,Certified (< 70% Grade)
18773221,0.94,4/6/2018 14:06,4/6/2018 14:06,Pass,Certified (< 70% Grade)
18775230,0.15,4/6/2018 16:19,4/6/2018 16:19,,Not certified (> 70% Grade)
18775310,0.96,4/6/2018 16:24,4/6/2018 16:24,Pass,Certified (< 70% Grade)
18775737,0.8,4/6/2018 16:54,4/6/2018 16:54,Pass,Certified (< 70% Grade)
18776020,0.82,4/6/2018 17:12,4/6/2018 17:12,Pass,Certified (< 70% Grade)
18776262,0.8,4/6/2018 17:30,4/6/2018 17:30,Pass,Certified (< 70% Grade)
18723939,0.88,4/3/2018 19:02,4/6/2018 18:45,Pass,Certified (< 70% Grade)
18778603,0.98,4/6/2018 21:09,4/6/2018 21:09,Pass,Certified (< 70% Grade)
18778908,0.83,4/6/2018 21:45,4/6/2018 21:45,Pass,Certified (< 70% Grade)
15406697,0,7/26/2017 19:29,4/7/2018 0:35,,Not certified (> 70% Grade)
18787230,0.98,4/7/2018 16:53,4/7/2018 16:53,Pass,Certified (< 70% Grade)
17144602,0.76,12/11/2017 18:11,4/9/2018 13:37,Pass,Certified (< 70% Grade)
15657300,0.79,8/18/2017 19:39,4/9/2018 13:47,Pass,Certified (< 70% Grade)
18810731,0.78,4/9/2018 14:03,4/9/2018 14:03,Pass,Certified (< 70% Grade)
18811317,0.8,4/9/2018 14:36,4/9/2018 14:36,Pass,Certified (< 70% Grade)
18817151,0.99,4/9/2018 20:37,4/9/2018 20:37,Pass,Certified (< 70% Grade)
11576370,0.79,8/12/2016 15:02,4/10/2018 14:52,Pass,Certified (< 70% Grade)
18388501,0.76,3/9/2018 19:04,4/10/2018 20:16,Pass,Certified (< 70% Grade)
18835113,0.27,4/10/2018 21:48,4/10/2018 21:48,,Not certified (> 70% Grade)
18843370,0.77,4/11/2018 12:25,4/11/2018 12:25,Pass,Certified (< 70% Grade)
11626163,0.98,8/17/2016 17:41,4/11/2018 12:29,Pass,Certified (< 70% Grade)
11694319,0.95,8/24/2016 15:24,4/11/2018 12:35,Pass,Certified (< 70% Grade)
18843672,0.67,4/11/2018 12:50,4/11/2018 13:08,Pass,Not certified (> 70% Grade)
18846634,0.91,4/11/2018 16:20,4/11/2018 16:20,Pass,Certified (< 70% Grade)
18832490,0.66,4/10/2018 17:53,4/11/2018 16:22,Pass,Not certified (> 70% Grade)
18846930,0.98,4/11/2018 16:39,4/11/2018 16:39,Pass,Certified (< 70% Grade)
18847286,0.98,4/11/2018 17:05,4/11/2018 17:05,Pass,Certified (< 70% Grade)
18847303,0.9,4/11/2018 17:07,4/11/2018 17:07,Pass,Certified (< 70% Grade)
18847531,0.98,4/11/2018 17:24,4/11/2018 17:24,Pass,Certified (< 70% Grade)
18847700,0.93,4/11/2018 17:37,4/11/2018 17:37,Pass,Certified (< 70% Grade)
18848361,1,4/11/2018 18:31,4/11/2018 18:36,Pass,Certified (< 70% Grade)
18848857,0.66,4/11/2018 19:11,4/11/2018 19:11,Pass,Not certified (> 70% Grade)
18848928,0.81,4/11/2018 19:16,4/11/2018 19:16,Pass,Certified (< 70% Grade)
18849497,0.97,4/11/2018 20:07,4/11/2018 20:07,Pass,Certified (< 70% Grade)
18849550,0.79,4/11/2018 20:12,4/11/2018 20:12,Pass,Certified (< 70% Grade)
15882102,0.92,9/5/2017 16:10,4/11/2018 21:02,Pass,Certified (< 70% Grade)
18850178,0.98,4/11/2018 21:17,4/11/2018 21:17,Pass,Certified (< 70% Grade)
18851395,0.99,4/11/2018 23:54,4/11/2018 23:54,Pass,Certified (< 70% Grade)
18851897,0.2,4/12/2018 1:06,4/12/2018 1:06,,Not certified (> 70% Grade)
18854611,0.87,4/12/2018 6:32,4/12/2018 6:32,Pass,Certified (< 70% Grade)
14138314,0.6,3/21/2017 16:32,4/12/2018 13:12,Pass,Not certified (> 70% Grade)
11789269,0.96,8/31/2016 14:58,4/12/2018 13:49,Pass,Certified (< 70% Grade)
11863087,0.63,9/7/2016 1:13,4/12/2018 13:52,Pass,Not certified (> 70% Grade)
18859152,0.86,4/12/2018 13:56,4/12/2018 13:56,Pass,Certified (< 70% Grade)
17220098,0.77,12/18/2017 20:37,4/12/2018 14:07,Pass,Certified (< 70% Grade)
18859392,0.98,4/12/2018 14:11,4/12/2018 14:11,Pass,Certified (< 70% Grade)
18861727,0.96,4/12/2018 16:34,4/12/2018 16:34,Pass,Certified (< 70% Grade)
18861915,0.84,4/12/2018 16:48,4/12/2018 16:48,Pass,Certified (< 70% Grade)
18862024,0.82,4/12/2018 16:55,4/12/2018 16:55,Pass,Certified (< 70% Grade)
18862234,0.97,4/12/2018 17:09,4/12/2018 17:09,Pass,Certified (< 70% Grade)
11692571,0.77,8/24/2016 12:41,4/12/2018 17:09,Pass,Certified (< 70% Grade)
18862407,0.95,4/12/2018 17:21,4/12/2018 17:21,Pass,Certified (< 70% Grade)
18862426,0.62,4/12/2018 17:22,4/12/2018 17:22,Pass,Not certified (> 70% Grade)
18862760,0.25,4/12/2018 17:47,4/12/2018 17:47,,Not certified (> 70% Grade)
18862896,0,4/12/2018 17:58,4/12/2018 17:58,,Not certified (> 70% Grade)
18608362,1,3/26/2018 15:22,4/12/2018 18:06,Pass,Certified (< 70% Grade)
18863414,0.97,4/12/2018 18:38,4/12/2018 18:38,Pass,Certified (< 70% Grade)
18863319,0.96,4/12/2018 18:31,4/12/2018 18:39,Pass,Certified (< 70% Grade)
18863776,0.66,4/12/2018 19:11,4/12/2018 19:11,Pass,Not certified (> 70% Grade)
18863831,0.81,4/12/2018 19:15,4/12/2018 19:15,Pass,Certified (< 70% Grade)
18864155,0.63,4/12/2018 19:44,4/12/2018 19:44,Pass,Not certified (> 70% Grade)
11639461,0.77,8/18/2016 19:08,4/12/2018 19:46,Pass,Certified (< 70% Grade)
18864261,0.86,4/12/2018 19:53,4/12/2018 19:53,Pass,Certified (< 70% Grade)
18864273,0.89,4/12/2018 19:54,4/12/2018 19:54,Pass,Certified (< 70% Grade)
18864365,0.62,4/12/2018 20:03,4/12/2018 20:03,Pass,Not certified (> 70% Grade)
18864268,0.11,4/12/2018 19:54,4/12/2018 20:13,,Not certified (> 70% Grade)
17710127,0,1/25/2018 4:53,4/12/2018 20:15,,Not certified (> 70% Grade)
11695328,0.97,8/24/2016 16:52,4/12/2018 20:20,Pass,Certified (< 70% Grade)
18862982,0.94,4/12/2018 18:05,4/12/2018 20:36,Pass,Certified (< 70% Grade)
18864736,0.9,4/12/2018 20:37,4/12/2018 20:37,Pass,Certified (< 70% Grade)
18864757,0.93,4/12/2018 20:38,4/12/2018 20:43,Pass,Certified (< 70% Grade)
18864923,0.97,4/12/2018 20:55,4/12/2018 20:55,Pass,Certified (< 70% Grade)
18865185,0.93,4/12/2018 21:23,4/12/2018 21:23,Pass,Certified (< 70% Grade)
18865226,0.09,4/12/2018 21:28,4/12/2018 21:28,,Not certified (> 70% Grade)
18865703,0.32,4/12/2018 22:21,4/12/2018 22:21,,Not certified (> 70% Grade)
18866518,0.98,4/13/2018 0:19,4/13/2018 0:19,Pass,Certified (< 70% Grade)
11696424,0.69,8/24/2016 18:04,4/13/2018 1:47,Pass,Not certified (> 70% Grade)
18872407,0.96,4/13/2018 12:22,4/13/2018 12:22,Pass,Certified (< 70% Grade)
11714769,0.89,8/25/2016 19:19,4/13/2018 12:24,Pass,Certified (< 70% Grade)
11420834,0.66,7/26/2016 20:57,4/13/2018 12:27,Pass,Not certified (> 70% Grade)
18872517,0.97,4/13/2018 12:33,4/13/2018 12:33,Pass,Certified (< 70% Grade)
18873218,0.94,4/13/2018 13:37,4/13/2018 13:37,Pass,Certified (< 70% Grade)
15731729,0.75,8/24/2017 17:36,4/13/2018 14:45,Pass,Certified (< 70% Grade)
18874131,0.94,4/13/2018 14:53,4/13/2018 14:53,Pass,Certified (< 70% Grade)
18874199,0.94,4/13/2018 14:59,4/13/2018 14:59,Pass,Certified (< 70% Grade)
18874210,0.77,4/13/2018 15:00,4/13/2018 15:00,Pass,Certified (< 70% Grade)
18874278,0.96,4/13/2018 15:06,4/13/2018 15:06,Pass,Certified (< 70% Grade)
18694308,0.41,4/2/2018 14:56,4/13/2018 15:28,,Not certified (> 70% Grade)
18874684,0.72,4/13/2018 15:39,4/13/2018 15:39,Pass,Certified (< 70% Grade)
18874730,0.24,4/13/2018 15:42,4/13/2018 15:42,,Not certified (> 70% Grade)
18874627,0.19,4/13/2018 15:34,4/13/2018 15:46,,Not certified (> 70% Grade)
18874871,0.85,4/13/2018 15:53,4/13/2018 15:53,Pass,Certified (< 70% Grade)
18874975,0.98,4/13/2018 16:02,4/13/2018 16:02,Pass,Certified (< 70% Grade)
18875204,0.41,4/13/2018 16:23,4/13/2018 16:23,,Not certified (> 70% Grade)
18875224,0.3,4/13/2018 16:24,4/13/2018 16:24,,Not certified (> 70% Grade)
18875483,0.98,4/13/2018 16:50,4/13/2018 16:50,Pass,Certified (< 70% Grade)
18875524,0.99,4/13/2018 16:55,4/13/2018 16:55,Pass,Certified (< 70% Grade)
11714851,0.05,8/25/2016 19:25,4/13/2018 16:58,,Not certified (> 70% Grade)
18875934,0.96,4/13/2018 17:32,4/13/2018 17:32,Pass,Certified (< 70% Grade)
18876104,0.82,4/13/2018 17:49,4/13/2018 17:49,Pass,Certified (< 70% Grade)
1893018,0.98,6/28/2013 1:22,4/13/2018 18:00,Pass,Certified (< 70% Grade)
11725602,0.76,8/26/2016 8:06,4/13/2018 18:26,Pass,Certified (< 70% Grade)
18845186,0.91,4/11/2018 14:37,4/13/2018 18:49,Pass,Certified (< 70% Grade)
18876969,0.93,4/13/2018 19:19,4/13/2018 19:19,Pass,Certified (< 70% Grade)
18877529,0.1,4/13/2018 20:23,4/13/2018 20:23,,Not certified (> 70% Grade)
18878695,0.98,4/13/2018 23:34,4/13/2018 23:34,Pass,Certified (< 70% Grade)
11694965,0.91,8/24/2016 16:22,4/14/2018 0:27,Pass,Certified (< 70% Grade)
13092706,0.41,1/3/2017 20:27,4/14/2018 0:39,,Not certified (> 70% Grade)
18548268,0.97,3/21/2018 15:59,4/14/2018 1:41,Pass,Certified (< 70% Grade)
18533213,0.98,3/20/2018 16:08,4/14/2018 1:43,Pass,Certified (< 70% Grade)
18436509,0.97,3/13/2018 13:43,4/14/2018 1:45,Pass,Certified (< 70% Grade)
18879588,0.95,4/14/2018 2:50,4/14/2018 2:58,Pass,Certified (< 70% Grade)
11885157,0.96,9/8/2016 15:39,4/14/2018 3:22,Pass,Certified (< 70% Grade)
11473942,0.95,8/1/2016 18:45,4/14/2018 13:39,Pass,Certified (< 70% Grade)
15688667,0.9,8/21/2017 16:57,4/14/2018 13:41,Pass,Certified (< 70% Grade)
11554675,0.81,8/10/2016 17:34,4/14/2018 18:55,Pass,Certified (< 70% Grade)
18885962,0.99,4/14/2018 19:47,4/14/2018 19:47,Pass,Certified (< 70% Grade)
18886277,0.97,4/14/2018 20:38,4/14/2018 20:38,Pass,Certified (< 70% Grade)
18873964,0.99,4/13/2018 14:40,4/15/2018 1:53,Pass,Certified (< 70% Grade)
18376519,0.99,3/8/2018 21:58,4/15/2018 2:26,Pass,Certified (< 70% Grade)
18893895,0.77,4/15/2018 17:37,4/15/2018 17:37,Pass,Certified (< 70% Grade)
18895001,0.97,4/15/2018 19:50,4/15/2018 19:50,Pass,Certified (< 70% Grade)
18895085,0.69,4/15/2018 20:01,4/15/2018 20:01,Pass,Not certified (> 70% Grade)
18776893,0.28,4/6/2018 18:21,4/16/2018 1:23,,Not certified (> 70% Grade)
18877044,0.96,4/13/2018 19:28,4/16/2018 1:52,Pass,Certified (< 70% Grade)
18897724,0.99,4/16/2018 2:43,4/16/2018 2:43,Pass,Certified (< 70% Grade)
18860551,0.62,4/12/2018 15:21,4/16/2018 9:04,Pass,Not certified (> 70% Grade)
18900839,0.92,4/16/2018 9:18,4/16/2018 9:18,Pass,Certified (< 70% Grade)
18902677,0.82,4/16/2018 12:18,4/16/2018 12:18,Pass,Certified (< 70% Grade)
18903022,0.99,4/16/2018 12:50,4/16/2018 12:50,Pass,Certified (< 70% Grade)
18903093,0.95,4/16/2018 12:56,4/16/2018 12:56,Pass,Certified (< 70% Grade)
18903181,0.23,4/16/2018 13:04,4/16/2018 13:04,,Not certified (> 70% Grade)
18903272,0.33,4/16/2018 13:12,4/16/2018 13:12,,Not certified (> 70% Grade)
18903417,0.72,4/16/2018 13:22,4/16/2018 13:22,Pass,Certified (< 70% Grade)
18903683,0.98,4/16/2018 13:42,4/16/2018 13:42,Pass,Certified (< 70% Grade)
18903820,0.87,4/16/2018 13:54,4/16/2018 13:54,Pass,Certified (< 70% Grade)
18903908,0.99,4/16/2018 14:01,4/16/2018 14:02,Pass,Certified (< 70% Grade)
18904184,0.75,4/16/2018 14:24,4/16/2018 14:24,Pass,Certified (< 70% Grade)
18904351,0.99,4/16/2018 14:35,4/16/2018 14:35,Pass,Certified (< 70% Grade)
18904453,0.2,4/16/2018 14:41,4/16/2018 14:41,,Not certified (> 70% Grade)
18904668,0.96,4/16/2018 14:55,4/16/2018 14:55,Pass,Certified (< 70% Grade)
18547435,0.84,3/21/2018 15:03,4/16/2018 15:30,Pass,Certified (< 70% Grade)
18905480,0.99,4/16/2018 15:56,4/16/2018 15:56,Pass,Certified (< 70% Grade)
11544924,0.69,8/9/2016 18:18,4/16/2018 15:58,Pass,Not certified (> 70% Grade)
18905527,1,4/16/2018 16:00,4/16/2018 16:00,Pass,Certified (< 70% Grade)
18905593,0.96,4/16/2018 16:05,4/16/2018 16:05,Pass,Certified (< 70% Grade)
18905981,0.96,4/16/2018 16:30,4/16/2018 16:30,Pass,Certified (< 70% Grade)
18906013,0.68,4/16/2018 16:32,4/16/2018 16:32,Pass,Not certified (> 70% Grade)
18906055,0.7,4/16/2018 16:37,4/16/2018 16:37,Pass,Not certified (> 70% Grade)
18420160,0.82,3/12/2018 12:58,4/16/2018 17:00,Pass,Certified (< 70% Grade)
18906402,0.82,4/16/2018 17:05,4/16/2018 17:05,Pass,Certified (< 70% Grade)
18906439,0.99,4/16/2018 17:08,4/16/2018 17:08,Pass,Certified (< 70% Grade)
18906460,0.79,4/16/2018 17:09,4/16/2018 17:09,Pass,Certified (< 70% Grade)
15937866,0.98,9/8/2017 21:36,4/16/2018 17:09,Pass,Certified (< 70% Grade)
18906547,0.93,4/16/2018 17:16,4/16/2018 17:16,Pass,Certified (< 70% Grade)
18373888,0.9,3/8/2018 18:00,4/16/2018 17:23,Pass,Certified (< 70% Grade)
18906685,0.97,4/16/2018 17:26,4/16/2018 17:26,Pass,Certified (< 70% Grade)
18906705,0.79,4/16/2018 17:27,4/16/2018 17:27,Pass,Certified (< 70% Grade)
18906709,0.95,4/16/2018 17:27,4/16/2018 17:27,Pass,Certified (< 70% Grade)
18906713,0.91,4/16/2018 17:27,4/16/2018 17:27,Pass,Certified (< 70% Grade)
18387041,0.75,3/9/2018 16:58,4/16/2018 17:28,Pass,Certified (< 70% Grade)
18906795,0.97,4/16/2018 17:32,4/16/2018 17:32,Pass,Certified (< 70% Grade)
18388204,0.68,3/9/2018 18:36,4/16/2018 17:39,Pass,Not certified (> 70% Grade)
18389825,0.69,3/9/2018 21:26,4/16/2018 17:40,Pass,Not certified (> 70% Grade)
18907017,0.97,4/16/2018 17:48,4/16/2018 17:48,Pass,Certified (< 70% Grade)
18389274,0.93,3/9/2018 20:21,4/16/2018 17:53,Pass,Certified (< 70% Grade)
6536839,0.98,2/18/2015 20:27,4/16/2018 17:55,Pass,Certified (< 70% Grade)
18438302,0.88,3/13/2018 15:38,4/16/2018 18:02,Pass,Certified (< 70% Grade)
18907374,0.68,4/16/2018 18:19,4/16/2018 18:19,Pass,Not certified (> 70% Grade)
18907454,0.71,4/16/2018 18:26,4/16/2018 18:26,Pass,Certified (< 70% Grade)
18388242,0.76,3/9/2018 18:39,4/16/2018 18:30,Pass,Certified (< 70% Grade)
18547727,0.98,3/21/2018 15:24,4/16/2018 18:32,Pass,Certified (< 70% Grade)
18907546,0.99,4/16/2018 18:33,4/16/2018 18:33,Pass,Certified (< 70% Grade)
18467783,0.95,3/15/2018 13:36,4/16/2018 18:34,Pass,Certified (< 70% Grade)
18907580,0.93,4/16/2018 18:36,4/16/2018 18:36,Pass,Certified (< 70% Grade)
18390208,0.93,3/9/2018 22:15,4/16/2018 18:37,Pass,Certified (< 70% Grade)
18420381,0.98,3/12/2018 13:13,4/16/2018 18:39,Pass,Certified (< 70% Grade)
18472843,0.44,3/15/2018 20:01,4/16/2018 18:40,,Not certified (> 70% Grade)
18907688,0.11,4/16/2018 18:44,4/16/2018 18:44,,Not certified (> 70% Grade)
18907632,0.99,4/16/2018 18:41,4/16/2018 18:46,Pass,Certified (< 70% Grade)
18907839,0.99,4/16/2018 18:56,4/16/2018 18:56,Pass,Certified (< 70% Grade)
18907897,0.94,4/16/2018 19:00,4/16/2018 19:01,Pass,Certified (< 70% Grade)
18908008,0.91,4/16/2018 19:10,4/16/2018 19:10,Pass,Certified (< 70% Grade)
18388556,0.99,3/9/2018 19:08,4/16/2018 19:12,Pass,Certified (< 70% Grade)
18908081,0.6,4/16/2018 19:16,4/16/2018 19:16,Pass,Not certified (> 70% Grade)
18908140,0.68,4/16/2018 19:20,4/16/2018 19:20,Pass,Not certified (> 70% Grade)
18483590,0.91,3/16/2018 16:03,4/16/2018 19:21,Pass,Certified (< 70% Grade)
18908151,0.98,4/16/2018 19:22,4/16/2018 19:22,Pass,Certified (< 70% Grade)
18908155,0.3,4/16/2018 19:22,4/16/2018 19:22,,Not certified (> 70% Grade)
18908158,0.83,4/16/2018 19:22,4/16/2018 19:22,Pass,Certified (< 70% Grade)
18908168,0.71,4/16/2018 19:23,4/16/2018 19:23,Pass,Certified (< 70% Grade)
18482028,0.97,3/16/2018 13:58,4/16/2018 19:25,Pass,Certified (< 70% Grade)
18908266,0.99,4/16/2018 19:31,4/16/2018 19:31,Pass,Certified (< 70% Grade)
18484335,0.92,3/16/2018 17:08,4/16/2018 19:36,Pass,Certified (< 70% Grade)
18908346,0.95,4/16/2018 19:39,4/16/2018 19:39,Pass,Certified (< 70% Grade)
18908348,0.99,4/16/2018 19:39,4/16/2018 19:39,Pass,Certified (< 70% Grade)
18524814,0.99,3/20/2018 3:18,4/16/2018 19:46,Pass,Certified (< 70% Grade)
18483645,0.77,3/16/2018 16:08,4/16/2018 19:48,Pass,Certified (< 70% Grade)
18515735,0.9,3/19/2018 13:32,4/16/2018 19:53,Pass,Certified (< 70% Grade)
18375933,0.63,3/8/2018 21:04,4/16/2018 20:23,Pass,Not certified (> 70% Grade)
18484905,0.97,3/16/2018 17:58,4/16/2018 20:24,Pass,Certified (< 70% Grade)
18451841,0.98,3/14/2018 13:16,4/16/2018 20:31,Pass,Certified (< 70% Grade)
18908943,0.74,4/16/2018 20:30,4/16/2018 20:32,Pass,Certified (< 70% Grade)
18909052,0.98,4/16/2018 20:39,4/16/2018 20:39,Pass,Certified (< 70% Grade)
18909021,0.83,4/16/2018 20:36,4/16/2018 20:43,Pass,Certified (< 70% Grade)
18484299,0.7,3/16/2018 17:04,4/16/2018 20:44,Pass,Not certified (> 70% Grade)
18575932,0.97,3/23/2018 15:09,4/16/2018 20:50,Pass,Certified (< 70% Grade)
18563151,0.98,3/22/2018 16:12,4/16/2018 20:51,Pass,Certified (< 70% Grade)
18909212,0.96,4/16/2018 20:52,4/16/2018 20:52,Pass,Certified (< 70% Grade)
18909456,0.88,4/16/2018 21:14,4/16/2018 21:14,Pass,Certified (< 70% Grade)
18909549,0.49,4/16/2018 21:22,4/16/2018 21:22,,Not certified (> 70% Grade)
18909577,0.95,4/16/2018 21:25,4/16/2018 21:25,Pass,Certified (< 70% Grade)
18546317,1,3/21/2018 13:51,4/16/2018 21:26,Pass,Certified (< 70% Grade)
18909920,0.97,4/16/2018 22:00,4/16/2018 22:00,Pass,Certified (< 70% Grade)
18909960,0.98,4/16/2018 22:04,4/16/2018 22:04,Pass,Certified (< 70% Grade)
18910220,0.97,4/16/2018 22:30,4/16/2018 22:30,Pass,Certified (< 70% Grade)
18910228,0.72,4/16/2018 22:30,4/16/2018 22:30,Pass,Certified (< 70% Grade)
18420725,0.93,3/12/2018 13:36,4/16/2018 23:15,Pass,Certified (< 70% Grade)
18654412,0.9,3/29/2018 21:58,4/16/2018 23:19,Pass,Certified (< 70% Grade)
18910986,0.95,4/17/2018 0:00,4/17/2018 0:00,Pass,Certified (< 70% Grade)
18638629,0.98,3/28/2018 16:32,4/17/2018 0:06,Pass,Certified (< 70% Grade)
11429711,0.92,7/27/2016 15:14,4/17/2018 0:24,Pass,Certified (< 70% Grade)
18580144,0.77,3/23/2018 23:01,4/17/2018 0:40,Pass,Certified (< 70% Grade)
18561687,0.99,3/22/2018 14:08,4/17/2018 1:09,Pass,Certified (< 70% Grade)
18911937,0.75,4/17/2018 1:43,4/17/2018 1:43,Pass,Certified (< 70% Grade)
18912868,0.97,4/17/2018 3:16,4/17/2018 3:16,Pass,Certified (< 70% Grade)
18917134,0.88,4/17/2018 10:54,4/17/2018 10:54,Pass,Certified (< 70% Grade)
18776475,0.99,4/6/2018 17:48,4/17/2018 10:57,Pass,Certified (< 70% Grade)
18858639,0.61,4/12/2018 13:18,4/17/2018 10:58,Pass,Not certified (> 70% Grade)
18918140,0.84,4/17/2018 12:19,4/17/2018 12:19,Pass,Certified (< 70% Grade)
18918247,0.92,4/17/2018 12:28,4/17/2018 12:28,Pass,Certified (< 70% Grade)
18918312,0.99,4/17/2018 12:34,4/17/2018 12:34,Pass,Certified (< 70% Grade)
18918543,0.93,4/17/2018 12:50,4/17/2018 12:50,Pass,Certified (< 70% Grade)
18918680,0.51,4/17/2018 12:59,4/17/2018 12:59,,Not certified (> 70% Grade)
18918728,0.95,4/17/2018 13:02,4/17/2018 13:02,Pass,Certified (< 70% Grade)
18918757,0.99,4/17/2018 13:04,4/17/2018 13:04,Pass,Certified (< 70% Grade)
18918822,0.79,4/17/2018 13:09,4/17/2018 13:09,Pass,Certified (< 70% Grade)
18774536,0.82,4/6/2018 15:30,4/17/2018 13:15,Pass,Certified (< 70% Grade)
18919007,0.88,4/17/2018 13:20,4/17/2018 13:20,Pass,Certified (< 70% Grade)
18574745,0.7,3/23/2018 13:35,4/17/2018 13:32,Pass,Not certified (> 70% Grade)
