id,order,courseID,x,y
b233e1e427114fad9d1e90757aeb33cd,256,MITxPRO+AMxB+1T2018,-3965.7603f,1321.0532f
8feb7788f1184ed2ad654a08738e6e3b,257,MITxPRO+AMxB+1T2018,-4019.1677f,1255.7709f
2d680713e46d48f1a8483813fdf8eaad,258,MITxPRO+AMxB+1T2018,-4091.7974f,1217.2098f
c662ca6bf6ce446fa8ee92f993cb42bd,259,MITxPRO+AMxB+1T2018,1212.9833f,-4462.1284f
d88b1dd362154e4783fa29ef8cc2fd69,260,MITxPRO+AMxB+1T2018,-4151.823f,1163.5569f
664871c85f90481e8ce08ed81e13204f,261,MITxPRO+AMxB+1T2018,-4156.6294f,1081.327f
addc582e93ef43d5a647d5a27f89866e,262,MITxPRO+AMxB+1T2018,-4218.1743f,1020.4185f
e0c99d2be84f4d4caf2352d0f048c0ce,263,MITxPRO+AMxB+1T2018,-4257.5645f,932.90485f
bf82c8fce82849deb2c0c18f79aba303,264,MITxPRO+AMxB+1T2018,-4312.3213f,834.12946f
3b4a95cbe05a4f9eb146b42e2744f820,265,MITxPRO+AMxB+1T2018,-4772.8184f,948.18384f
ba8fc22784274180b82fd5ce5c8fcfa5,266,MITxPRO+AMxB+1T2018,-4423.3594f,793.485f
96f20d8fc3954ca28da0c2f40d965c44,267,MITxPRO+AMxB+1T2018,-4614.3467f,1058.9486f
d1a13ee8ec1a4b1cb01b63a69b48a8a0,268,MITxPRO+AMxB+1T2018,-3860.7588f,859.97955f
30aea0ab9d50468387ce90b94ce24b88,269,MITxPRO+AMxB+1T2018,-4445.526f,694.4446f
a30c1e8242864e299e15046983824275,270,MITxPRO+AMxB+1T2018,-4546.6143f,680.9214f
6897f90f4ca8449ba79c118c950f687c,271,MITxPRO+AMxB+1T2018,-5007.3955f,823.2787f
e784ed97530e489e8c66e605160dae31,272,MITxPRO+AMxB+1T2018,-4509.4287f,594.7396f
f2b6b34950d14e27b69d8148625786aa,273,MITxPRO+AMxB+1T2018,3338.501f,-3073.2227f
d4e8a2ffb6d2487d81f32755f54763a1,274,MITxPRO+AMxB+1T2018,-4538.1494f,529.2101f
710ef03139064547b922337168273519,275,MITxPRO+AMxB+1T2018,-4570.5854f,453.4783f
497ff981f4384b3897c43a1b51306d5d,276,MITxPRO+AMxB+1T2018,-4584.7036f,326.04797f
a8a6f24cb40a41c9bdc03d5c03dd8b0f,277,MITxPRO+AMxB+1T2018,-4654.914f,458.8255f
db237ab31dde4fc79528b05fdc509093,278,MITxPRO+AMxB+1T2018,-4210.1987f,434.69626f
2c4f75b4b1b14a188818a152373f8937,279,MITxPRO+AMxB+1T2018,-4669.5386f,375.75696f
b2fb985942164114bc97d28d44392f36,280,MITxPRO+AMxB+1T2018,-5022.002f,317.47766f
435c50e639064849be9ac4671ceaf812,281,MITxPRO+AMxB+1T2018,-4554.7627f,154.5292f
38339eee0f2d4f3e95160fb4f1e6f866,282,MITxPRO+AMxB+1T2018,-4611.3647f,236.56204f
de09416fa74b4a74a17fa0aa35623cd5,283,MITxPRO+AMxB+1T2018,-3325.377f,2794.1936f
5c5e14d8f5954d3cb439d07763a828be,284,MITxPRO+AMxB+1T2018,-4135.236f,293.5978f
d2749283e4b340d0afecbf669539f1fd,285,MITxPRO+AMxB+1T2018,-5045.8467f,605.36176f
9e71015683e549b5b13c178144b1531f,286,MITxPRO+AMxB+1T2018,-4463.584f,153.24286f
c559d7857b074363b531f217af72e550,287,MITxPRO+AMxB+1T2018,-4533.573f,55.753574f
546eff2213874a0cbc23226674b6f319,288,MITxPRO+AMxB+1T2018,-4517.7817f,-49.05729f
e18a31353b7449269f22f20c5df9c811,289,MITxPRO+AMxB+1T2018,-4504.782f,-119.395294f
f5370532182c49ceb5391472d9b0ecdf,290,MITxPRO+AMxB+1T2018,-4486.9976f,-197.93097f
3a554abb22514705b007afaefd8b4dbe,291,MITxPRO+AMxB+1T2018,-4540.0674f,-266.74097f
64b053502090498e8d5288c1c54d446c,292,MITxPRO+AMxB+1T2018,-3977.705f,72.095215f
a53b7c4751e54b6ba92d7d717d7832b4,293,MITxPRO+AMxB+1T2018,-4453.7314f,-279.82748f
161d2152d71f49ba83c179bd4e9776a9,294,MITxPRO+AMxB+1T2018,-4370.7134f,-282.80893f
78f63de28aca4369bd546952a12d5a3a,295,MITxPRO+AMxB+1T2018,-4286.78f,1088.3792f
782ff5a3836649daac5744758b0831b0,296,MITxPRO+AMxB+1T2018,-2561.1833f,-901.5156f
c7f66c9d94af4eb79199eb210b254651,297,MITxPRO+AMxB+1T2018,-4398.666f,-376.66122f
a7de78439b5c42efa09209a47de6e960,298,MITxPRO+AMxB+1T2018,-4473.1753f,-430.8287f
5f4a737d4d744b21a68e7f81caaaa00c,299,MITxPRO+AMxB+1T2018,-4315.9077f,-520.1024f
cd8f0da1ce0040ce994e2bf3c1a061fa,300,MITxPRO+AMxB+1T2018,-4510.5f,-549.20105f
455f653fdfbb43baabd2860fcd435d8e,301,MITxPRO+AMxB+1T2018,-4622.492f,-560.07904f
9266f5048e2648e8a0dcea19009c7c92,302,MITxPRO+AMxB+1T2018,-4628.573f,-675.49475f
6d9d7fa80bb24111ac8b77071d6b072d,303,MITxPRO+AMxB+1T2018,-4517.809f,-699.4739f
d8c12f5115f843179f92f6a018e05dc8,304,MITxPRO+AMxB+1T2018,-4396.55f,-720.81744f
bd6795cfc41241159ab06425ce1bf3d7,305,MITxPRO+AMxB+1T2018,-4213.028f,-757.42395f
8623fd98364040069d25c8e158c77fff,306,MITxPRO+AMxB+1T2018,-4142.983f,-989.06555f
c1decbb7d1cc46d3b662207a884ac71e,307,MITxPRO+AMxB+1T2018,-4118.1533f,-1076.6458f
c26ae7f6e4004d36a959daa7448fab45,308,MITxPRO+AMxB+1T2018,-4078.7732f,-1158.03f
10851985f5a44e618592bad22e719a80,309,MITxPRO+AMxB+1T2018,-4051.3508f,-1233.8656f
305d151f07e84e62933b3f7ca7498b37,310,MITxPRO+AMxB+1T2018,-3890.8513f,-1656.6505f
61726452154f4dfb8d7de5fbf5555548,311,MITxPRO+AMxB+1T2018,-3991.6077f,-1289.0947f
dc5e8bc347d747b0903d532e2eb2b2ab,312,MITxPRO+AMxB+1T2018,-3964.5515f,-1362.1681f
a1f114304978438cb641a1b5d486f4e3,313,MITxPRO+AMxB+1T2018,-4321.6973f,1356.4026f
62cbc113929543d38366051588f49388,314,MITxPRO+AMxB+1T2018,822.38226f,2565.2014f
4582c3c3aaca48bd9946e825dcad6a65,315,MITxPRO+AMxB+1T2018,-3890.6047f,-1349.6969f
968d0ef03f3e4528957b15a5a2d9d88e,316,MITxPRO+AMxB+1T2018,-3834.804f,-1395.9874f
83e10dd54b124d7e9da59881a2f7557a,317,MITxPRO+AMxB+1T2018,-3767.1355f,-1366.7091f
0809efd87b0c45139a1edc4cc58fd1f5,318,MITxPRO+AMxB+1T2018,-3683.7197f,-1354.026f
d1651d2f65e9428693a519450d5f321f,319,MITxPRO+AMxB+1T2018,-3599.4668f,-1340.7666f
b493f3f110234cfdabab9fc55ba06661,320,MITxPRO+AMxB+1T2018,-3516.3528f,-1299.1809f
0388b15dc0a94dd4a553c1df67123109,321,MITxPRO+AMxB+1T2018,-3447.6094f,-1272.6016f
8a99f0d5d8164c528a85554f9184271b,322,MITxPRO+AMxB+1T2018,-3557.5698f,-1631.6252f
ab522985e16d436a970f0eda5c9a1591,323,MITxPRO+AMxB+1T2018,-3395.0422f,-1218.3112f
eb58bfe7027d4f70912c319251e6e417,324,MITxPRO+AMxB+1T2018,-3343.4194f,-1170.8013f
0c92f804b6ee498091114e20947b5ca4,325,MITxPRO+AMxB+1T2018,-3294.04f,-1116.3857f
2352eea7a7014e7990cfd2e3470795a2,326,MITxPRO+AMxB+1T2018,-3244.004f,-1052.9333f
7d04272687d34281b60b3377d46cd231,327,MITxPRO+AMxB+1T2018,-3196.3777f,-988.31854f
29df4d70694a4f5fb9cf4a296c9d6826,328,MITxPRO+AMxB+1T2018,-3148.7312f,-909.8565f
0121a1bd90774a95a014f487a3717bd8,329,MITxPRO+AMxB+1T2018,-3379.6213f,-1846.2104f
9438fe68ef4f44b59d9db9d73ba452a4,330,MITxPRO+AMxB+1T2018,-3107.618f,-843.07135f
98a13e95e8484ecb9727be0d96c5a670,331,MITxPRO+AMxB+1T2018,-3067.0906f,-778.5518f
ac6a1998c3db4a88b5643136a44d3d1a,332,MITxPRO+AMxB+1T2018,-2988.7778f,-799.7568f
78f68e137a55485cb62647f60c158317,333,MITxPRO+AMxB+1T2018,-2905.3848f,-1042.0952f
fbff5d65e2ba477286d4f60832b5cbe1,334,MITxPRO+AMxB+1T2018,-3015.7676f,-716.3526f
ead01d2798b845a98cc82df187be0915,335,MITxPRO+AMxB+1T2018,-2956.7222f,-629.7264f
176c36fa520e4f7eb03738c18bd564a5,336,MITxPRO+AMxB+1T2018,-2910.0435f,-568.6076f
96581c65b3ca4b6a8611a54a81f6c844,337,MITxPRO+AMxB+1T2018,-2863.6482f,-507.95087f
6ee5ec7b3f0a4b75b2228bf19a1c6d28,338,MITxPRO+AMxB+1T2018,-2947.4875f,-1430.5249f
59f55814532344b59eacd921b45a34d4,339,MITxPRO+AMxB+1T2018,-2812.8699f,-447.7147f
f1bcf42b778e4691b9e5823e206a61a3,340,MITxPRO+AMxB+1T2018,-2761.947f,-387.11224f
d44751eae0bb47188bbbdafaa7b01c28,341,MITxPRO+AMxB+1T2018,-479.7114f,-4280.9985f
25a652b137614112a1fc8861fb291181,342,MITxPRO+AMxB+1T2018,-2711.4937f,-328.6243f
1cbb871d83ac466bb5ff53794083240e,343,MITxPRO+AMxB+1T2018,-2590.129f,-200.54956f
b5ebc521efe845139d8f9ef87cac6112,344,MITxPRO+AMxB+1T2018,-2740.9922f,-1136.3767f
c7f074fbe8cc441e8a7ced30f9999dfa,345,MITxPRO+AMxB+1T2018,-2638.0195f,-137.87955f
60fdad9fc19541e3b135991de184af75,346,MITxPRO+AMxB+1T2018,-2528.5166f,-116.6992f
b9efe6f2b024489bb02fc090d4a17a65,347,MITxPRO+AMxB+1T2018,-2439.7961f,-171.71913f
340356a09f564f4e96c7d91d8271accb,348,MITxPRO+AMxB+1T2018,-2311.633f,-361.39157f
2bbb47defdd44b6e95be6aff50d550d1,349,MITxPRO+AMxB+1T2018,-2252.765f,100.27528f
f261241e0f5c429bba37335f9c8a71e0,350,MITxPRO+AMxB+1T2018,-2708.4478f,302.51712f
c7a736e53c6341f684a77474fbbbe64f,351,MITxPRO+AMxB+1T2018,-2357.2573f,531.4577f
98170a572e6644028150554eb5722cb4,352,MITxPRO+AMxB+1T2018,-2017.6149f,341.5779f
d8a02e7515a74c9998f997f6df75771d,353,MITxPRO+AMxB+1T2018,-1587.9725f,-538.9279f
71c4fd1a1eab4d00b0d4ae1bb725ef5a,354,MITxPRO+AMxB+1T2018,-1533.1722f,-697.1846f
44abedc27bd74e82b52d8dbede63bcdc,355,MITxPRO+AMxB+1T2018,-1352.0238f,-433.25302f
1c671d329ded428288dd93458a0a2667,356,MITxPRO+AMxB+1T2018,-1386.1377f,-1059.4241f
aa516ea305b74209ad16d2533b32050c,357,MITxPRO+AMxB+1T2018,-1327.8466f,-1165.481f
86ec6deb59e74e3fbe85c975ab09e4fe,358,MITxPRO+AMxB+1T2018,-1056.7345f,-761.18536f
7d62e87889ed4954bf9c388d171ee30a,359,MITxPRO+AMxB+1T2018,-1140.3195f,-1004.1853f
f06cfae5902b4db099f1844f9dcad801,360,MITxPRO+AMxB+1T2018,-1301.9766f,-1323.1516f
d07f5cabb83841ebb911eb33d653a517,361,MITxPRO+AMxB+1T2018,-1438.554f,-1312.5614f
bfbf924018314d4fa3a626a8507b8d90,362,MITxPRO+AMxB+1T2018,-1072.0104f,-1138.9021f
98032f7703934ecc960828e8931290bd,363,MITxPRO+AMxB+1T2018,-1384.7094f,-1411.642f
05800c2e685141ecb48fe59b499d84b6,364,MITxPRO+AMxB+1T2018,-1270.8754f,-1483.9456f
f151b1920ab84738857f2e5a6ccdff85,365,MITxPRO+AMxB+1T2018,-1227.0f,-1656.2609f
93168ca1ec6a4944b57d75ac98797c0b,366,MITxPRO+AMxB+1T2018,-1202.9877f,-1763.3956f
06b02d057d574f24a6cac30186bf0bf2,367,MITxPRO+AMxB+1T2018,-1168.523f,-1932.3544f
5982f524a99e420f8aeee7d90187dd55,368,MITxPRO+AMxB+1T2018,-1077.2222f,-2034.8887f
4f37a9d9ffc24f5e82cc2cb1409df6f3,369,MITxPRO+AMxB+1T2018,-806.317f,-2286.671f
2ffd17accc734a7b833cff39cca5c9f9,370,MITxPRO+AMxB+1T2018,-1808.4988f,-1894.4576f
cee509fdc136413c8c3e182d487c2b86,371,MITxPRO+AMxB+1T2018,-1217.749f,-2078.1228f
ad02db4c9df74936a7ecf964b1697197,372,MITxPRO+AMxB+1T2018,-1510.8038f,-2560.8079f
65596489f9b542e490757e53a60af97c,373,MITxPRO+AMxB+1T2018,-1592.9376f,-2479.6724f
34037bd4b27b40fc8bf9bbaf818a3e43,374,MITxPRO+AMxB+1T2018,-2220.47f,-2052.926f
57b361f6d4ca424299264c668e836e47,375,MITxPRO+AMxB+1T2018,-1621.1163f,-2714.2754f
5a6ade785e5944dc9bba9be67da62d09,376,MITxPRO+AMxB+1T2018,-2427.5447f,-2478.4587f
7afbe0f3ab05461ab5a3765ad3631052,377,MITxPRO+AMxB+1T2018,-1848.5947f,-2834.9678f
7a2bcd65cf024f3684c99f341cb74362,378,MITxPRO+AMxB+1T2018,-2068.4497f,-2696.0122f
0b8e4be0cef9409cabbce305b9eb4e11,379,MITxPRO+AMxB+1T2018,-2184.9272f,-2719.7148f
e90f5c8e7b2e449b8d756039eeb35852,380,MITxPRO+AMxB+1T2018,-2250.0955f,-2786.743f
a51bda095c98420a93e81d2dec7e2961,381,MITxPRO+AMxB+1T2018,-2235.528f,-2875.4163f
fff3e875d114460785d458c9a20db4c4,382,MITxPRO+AMxB+1T2018,-2168.7302f,-2960.5388f
3a32d27772ce468e941a09b8dd76aec3,383,MITxPRO+AMxB+1T2018,-2079.5974f,-3104.741f
5b07632f8a4b448a97fc1841e9822fa4,384,MITxPRO+AMxB+1T2018,-2328.5452f,-3178.587f
0956212ccaac4df68948e45a10dbb1d4,385,MITxPRO+AMxB+1T2018,-2445.2422f,-3207.0286f
519ecd71e1c5481cba184e5d6ed7f2ac,386,MITxPRO+AMxB+1T2018,-2692.9548f,-2935.2395f
17d557337c9c42d3b5b9b1220d2a8b07,387,MITxPRO+AMxB+1T2018,-2532.7102f,-3253.1013f
5bf5e2b4dc7542a7a5ccf3afb1e9e3c0,388,MITxPRO+AMxB+1T2018,-2536.0918f,-3360.2527f
577e63c5db5f4ce08d3b9fd4bc253192,389,MITxPRO+AMxB+1T2018,-2439.702f,-3420.8223f
2855e7a0df954abaa30be35826f21bbc,390,MITxPRO+AMxB+1T2018,-2341.182f,-3441.5366f
f0e8270c2e6d4b9093c9d434401f1080,391,MITxPRO+AMxB+1T2018,-2240.037f,-3454.3486f
c3dc70e138fc4f9a8ef62602347dfd2d,392,MITxPRO+AMxB+1T2018,-2074.9895f,-3486.8923f
4c6bbce728d64d46b615252950aa99c5,393,MITxPRO+AMxB+1T2018,-2167.7144f,-3696.989f
b302b1e3680b47bcb5aea5e985dcd0ce,394,MITxPRO+AMxB+1T2018,-2219.676f,-3794.9397f
15335471891841108d686d567db618a6,395,MITxPRO+AMxB+1T2018,-2242.5557f,-3893.2356f
cf9c03aed3cc46cab0d3d363b36d4a3f,396,MITxPRO+AMxB+1T2018,-2202.797f,-3990.749f
b8e69ef94fbb4d51b4a8420c4ba7d94c,397,MITxPRO+AMxB+1T2018,-2105.5168f,-4031.0789f
80fee6d1156d4c2285bb094b6759c96b,398,MITxPRO+AMxB+1T2018,-2013.5024f,-4002.0464f
5515b1ce594c44018624eba452487dd8,399,MITxPRO+AMxB+1T2018,-1935.6692f,-3944.564f
de6931cbf03f4c25a93022f69f40e59d,400,MITxPRO+AMxB+1T2018,-1616.6144f,-3702.9019f
aad06a85014b41a4a81a735ef2aa3af7,401,MITxPRO+AMxB+1T2018,-1547.9973f,-3832.4846f
33e3d11404154320b5548507b3627617,402,MITxPRO+AMxB+1T2018,-1517.8248f,-3919.6528f
8b88b65b13a6434c86a069af38d754e9,403,MITxPRO+AMxB+1T2018,-1559.25f,-4006.2625f
0e554069f4c04108abd5c2b1e02bb8df,404,MITxPRO+AMxB+1T2018,-1666.3522f,-3991.5266f
3bc7c0a659644f1994fb732fdb44695c,405,MITxPRO+AMxB+1T2018,-1664.5286f,-3878.912f
b31aa53037a74719ba3eb845306e4374,406,MITxPRO+AMxB+1T2018,-1478.5593f,-3654.3687f
75140a4c4a7248179d04fa2a1ab985d5,407,MITxPRO+AMxB+1T2018,-1363.6617f,-3623.2737f
13d1f65fede84bdcb51f77e7f6419a99,408,MITxPRO+AMxB+1T2018,-1279.0427f,-3596.9116f
916c4d42d9ae47d5bff2c22d55e56769,409,MITxPRO+AMxB+1T2018,-1197.0585f,-3567.072f
4e2af15f0e154332990f5c331e2c073a,410,MITxPRO+AMxB+1T2018,-1110.4589f,-3532.4424f
7a1a2c4aab5241b785fdaf08add5fdf5,411,MITxPRO+AMxB+1T2018,-1037.7946f,-3465.322f
604cd4d206d940269789ea412845f1e8,412,MITxPRO+AMxB+1T2018,-953.3185f,-3488.7446f
22b9e7f1eabc4cb28d8af1feaa0bc27d,413,MITxPRO+AMxB+1T2018,-895.34155f,-3387.951f
40671f6f48fb4803989d7bf3864904e2,414,MITxPRO+AMxB+1T2018,-853.67804f,-3502.9492f
47ab5c72ed4f4a38a6f760e0bfa008f2,415,MITxPRO+AMxB+1T2018,-776.56573f,-3456.9578f
a653f4a798964771b51fbc7cb8a7a276,416,MITxPRO+AMxB+1T2018,-785.6466f,-3365.6094f
611f718731804acf8b5f757f24bcdf64,417,MITxPRO+AMxB+1T2018,-850.7581f,-3288.4265f
797a6e6ad6a9498396d577b377aec258,418,MITxPRO+AMxB+1T2018,-431.35117f,-1890.7983f
2e48e055fb4146e9b149086c1385037d,419,MITxPRO+AMxB+1T2018,-413.33395f,-1827.0466f
51c336e9fc974fe6b345ef354ed29bbb,420,MITxPRO+AMxB+1T2018,-393.0709f,-1751.1582f
6a3fd2c28384465589f148598410fbdd,422,MITxPRO+AMxB+1T2018,-368.91302f,-1660.773f
90efb799135b4a83860d413d182e62af,423,MITxPRO+AMxB+1T2018,-347.54703f,-1548.9104f
45fb3c2b451642e89378499970aaaf15,424,MITxPRO+AMxB+1T2018,-254.28976f,-1092.9255f
8fba3f66ee7a4a218d411662d248a54d,425,MITxPRO+AMxB+1T2018,-340.67944f,-1142.2225f
ca8aac0be163430e8baaad776c32ddd2,426,MITxPRO+AMxB+1T2018,-240.09077f,-988.12225f
e07603058e9043579d9f2f17be10b866,427,MITxPRO+AMxB+1T2018,-208.15486f,-859.12585f
0da137981c784fff80a5768bc626dca7,428,MITxPRO+AMxB+1T2018,-202.70354f,-728.5032f
e588e625f78049a5aed0c685e1fc9500,429,MITxPRO+AMxB+1T2018,-326.60272f,-752.4385f
abdacc6701224360a3f86b8be3f366bf,430,MITxPRO+AMxB+1T2018,-301.56845f,-628.5053f
202fe760f26e4bd7a5a9cd1926e3f678,431,MITxPRO+AMxB+1T2018,-138.83965f,-631.2756f
3e3428242983494095b0d25bad62a657,432,MITxPRO+AMxB+1T2018,-193.11163f,-522.9226f
91b21144d1b5408d956b8a08c06ead48,433,MITxPRO+AMxB+1T2018,204.3385f,313.42654f
fed8304bb7184050aaaa4d9ab2089745,434,MITxPRO+AMxB+1T2018,-254.35094f,189.74834f
064f627c77a54926aac5e4c6b665a883,435,MITxPRO+AMxB+1T2018,-13.849071f,-543.2442f
efb26d7be5e646dca9278cde2f59dbc3,436,MITxPRO+AMxB+1T2018,-103.29233f,-417.71487f
4d80bdddc8fe4cf4bf5c05efb70ad6a9,437,MITxPRO+AMxB+1T2018,-180.49535f,-349.1395f
3b8342fbe7e1473ba44ee109673c5f1c,438,MITxPRO+AMxB+1T2018,-104.32355f,-281.271f
ef612a0ce30d4b788653a525216f7837,439,MITxPRO+AMxB+1T2018,-8.217277f,-304.17426f
a27e6ccbd699476c823afe67c91324cf,440,MITxPRO+AMxB+1T2018,191.24574f,-511.5316f
3a515431ad5d4619b97924675284a684,441,MITxPRO+AMxB+1T2018,254.63512f,-442.18747f
ad172c9eaecf4a59bba2238ca2bb3990,442,MITxPRO+AMxB+1T2018,338.6464f,-515.3096f
b4b721ff8e98417a9ffd504f445c8998,443,MITxPRO+AMxB+1T2018,339.96198f,-619.3685f
d9dd2a4989284d94b66c5a100745f102,444,MITxPRO+AMxB+1T2018,454.63538f,-563.7269f
4e7f6237dba14b9cabab572a9032820e,445,MITxPRO+AMxB+1T2018,546.5545f,-604.75055f
dfa2734715da48a083fe836252dac452,446,MITxPRO+AMxB+1T2018,616.3047f,-643.5812f
6209866a51f94d1982106374115c7594,447,MITxPRO+AMxB+1T2018,690.2948f,-700.17145f
2850ec8902554b2db863515391feae48,448,MITxPRO+AMxB+1T2018,4034.325f,1657.4408f
da48f27bea184b319bf8dc059138fbca,449,MITxPRO+AMxB+1T2018,1271.7766f,-543.2722f
61decba0ba3048cb9d65cb40780a72df,450,MITxPRO+AMxB+1T2018,1098.3921f,-287.0675f
8ecebe22b81a4779b6aa4c03baa79bb1,451,MITxPRO+AMxB+1T2018,733.57294f,-784.8155f
9c1bc5b9b4c244958983e8a5789f84ed,452,MITxPRO+AMxB+1T2018,752.8095f,-865.345f
6a1b1998400e4f52aa3d3768633a7dd5,453,MITxPRO+AMxB+1T2018,765.58746f,-949.2485f
fe3586744a044afd9ae558cfbe4a9411,454,MITxPRO+AMxB+1T2018,772.72314f,-1052.1938f
f9063cc6765a4fb3875172894b58c4af,455,MITxPRO+AMxB+1T2018,841.5349f,-1140.9048f
88464dcb8fa64c5391ff18d5aec38bcc,456,MITxPRO+AMxB+1T2018,921.5464f,-1067.5784f
0704a9032b0b4dfebc92a428247b2a14,457,MITxPRO+AMxB+1T2018,709.21564f,-1407.4624f
816859832b434afe828f482770a8052c,458,MITxPRO+AMxB+1T2018,414.06763f,-1708.6407f
ea1d651f18c34e6fa36ee0f68962ecb9,459,MITxPRO+AMxB+1T2018,989.3678f,-1571.0638f
e9bcc373b6ae4ec3abef5be040a02711,460,MITxPRO+AMxB+1T2018,852.52423f,-1954.0543f
f5a6533820e946beacbefa8eb7a9c063,461,MITxPRO+AMxB+1T2018,871.12805f,-2284.9495f
2457ca92fb25476e889fb722e828987a,462,MITxPRO+AMxB+1T2018,875.703f,-2562.1396f
c505ffe96440456486dad0a5e505231f,463,MITxPRO+AMxB+1T2018,2832.7197f,-3689.8403f
dd8ccb96b2cb40fc99395cd96e9f5597,464,MITxPRO+AMxB+1T2018,877.66565f,-2652.012f
aad3103495c442d7a88e613480c113d3,465,MITxPRO+AMxB+1T2018,874.4034f,-2727.7192f
a121f273f3a0475ab714564f42e222bb,466,MITxPRO+AMxB+1T2018,872.0888f,-2805.852f
636c542d9ef64301a47a423dc61a2dae,467,MITxPRO+AMxB+1T2018,848.39996f,-2871.8875f
f2b4e39d15ec4701ba61cfb6420d3bc5,468,MITxPRO+AMxB+1T2018,799.6491f,-2917.268f
1ff6b4f89e7f4b1dbdc83ee7f44f1acd,469,MITxPRO+AMxB+1T2018,718.48944f,-2967.105f
40a813ff85cf430899ae9357bd4ae06d,470,MITxPRO+AMxB+1T2018,630.7467f,-3136.4368f
9c6842c2104e49a7ba8b0d2ae99623e9,471,MITxPRO+AMxB+1T2018,3007.9214f,-2817.805f
87732893f89b43bfa01f9f06d032fdfe,472,MITxPRO+AMxB+1T2018,565.3314f,-3182.9502f
9aa67284e5fa4e3daa4b47b3e0edbcfd,473,MITxPRO+AMxB+1T2018,518.9103f,-3223.7917f
6cfa08b31fd941948e5f7255fa00c15d,474,MITxPRO+AMxB+1T2018,476.15466f,-3267.8335f
49707cf8378041adba03958bb60e676c,475,MITxPRO+AMxB+1T2018,465.52655f,-3334.3604f
4819b3ef1f4346248137a7d03c756e5a,476,MITxPRO+AMxB+1T2018,520.47034f,-3382.8972f
3fa5fb770b184522992a7656974d5bbf,477,MITxPRO+AMxB+1T2018,569.4536f,-3431.2144f
b07167d3dc5f434ba6a47048048b6321,478,MITxPRO+AMxB+1T2018,609.9911f,-3511.104f
1cd3fafc354f493b87ca5888717410c6,479,MITxPRO+AMxB+1T2018,-3921.9263f,2315.8137f
1db3ec7343d947a6ab270af2a8871cb7,480,MITxPRO+AMxB+1T2018,-3803.3877f,-2048.4624f
e2eb61c96ce34363a41b2936c1b67313,481,MITxPRO+AMxB+1T2018,-3077.9404f,2884.5566f
188b8870cb144c95b20d4a65b2931c45,482,MITxPRO+AMxB+1T2018,-320.52444f,-4049.9705f
cdd006fb180146468bd9a8b035143656,483,MITxPRO+AMxB+1T2018,-4319.899f,1262.8988f
e2afc470b1024fb48a8558391c05ad8a,484,MITxPRO+AMxB+1T2018,-4293.389f,1722.051f
45e15ef910dd4f72aacf8e48d238faa4,485,MITxPRO+AMxB+1T2018,4368.3066f,-229.30556f
8c4a58a7b5a2403196ecafec131b732a,486,MITxPRO+AMxB+1T2018,591.3431f,-3607.2268f
6b874330e7cd43fc95eb40b01f104fcd,487,MITxPRO+AMxB+1T2018,753.01855f,-4158.4f
6cd09877abad444ea784fd60e2143286,488,MITxPRO+AMxB+1T2018,-3678.015f,2563.0322f
29bb4a241e30431384a94c2e9373209c,489,MITxPRO+AMxB+1T2018,-4289.1753f,1142.9531f
514b4b80f75b47efb0a5044a5dff6f02,490,MITxPRO+AMxB+1T2018,753.84076f,-4262.427f
07610bb8d6904ca9b62459000553ee18,491,MITxPRO+AMxB+1T2018,779.35913f,-4318.75f
a55170a392e84a1fba0e0d57d1de1e98,492,MITxPRO+AMxB+1T2018,824.07355f,-4280.127f
5d86c9137fc74264a6f1644486662402,493,MITxPRO+AMxB+1T2018,484.3893f,-3794.0125f
d0a1b8ad8c3447679659fb21534f6753,494,MITxPRO+AMxB+1T2018,793.66095f,-5073.56f
ed791190f0844f5bb153bfb96967d518,495,MITxPRO+AMxB+1T2018,401.12253f,-3839.1536f
c7a55c2d904f4b8aaa08c674763cbfa8,496,MITxPRO+AMxB+1T2018,4383.4136f,43.08731f
fbeb2be95bdd409a8711eb8e56706fe1,497,MITxPRO+AMxB+1T2018,209.44376f,-3974.7302f
5c59b11e8d4847a68a4443a434cf2f17,498,MITxPRO+AMxB+1T2018,110.52746f,-4055.129f
0a5bddc1df4b49cf9b4d4ff1d9638cdd,499,MITxPRO+AMxB+1T2018,346.21082f,-4653.407f
e76aa9491de94c3baaed161be2104fe4,500,MITxPRO+AMxB+1T2018,994.68286f,-4550.058f
86193d19360e4d1ba4d2a964185432c2,501,MITxPRO+AMxB+1T2018,425.39783f,-4717.9917f
d0ec956bd233479bb93664edfb8e1db9,502,MITxPRO+AMxB+1T2018,454.1212f,-4780.306f
9231a448592847d9ac80a3bd679fa197,503,MITxPRO+AMxB+1T2018,430.39145f,-4844.0522f
c27a52d0b32041258bbde2b2c3f4bed3,504,MITxPRO+AMxB+1T2018,363.4654f,-4858.4224f
cc54987f68af4caa9df3d330adde6008,505,MITxPRO+AMxB+1T2018,297.91632f,-4829.0347f
888985adac714a9cb381313224764f28,506,MITxPRO+AMxB+1T2018,85.6742f,-4674.112f
7398973828164aa58f9df6c44e23c217,507,MITxPRO+AMxB+1T2018,26.491356f,-4873.894f
780432713ec34113852a95a6d7fc279b,508,MITxPRO+AMxB+1T2018,851.91595f,-4679.622f
d10c067d93114e3abcf011e40570c56b,509,MITxPRO+AMxB+1T2018,34.094017f,-4971.808f
