source,target,stds,paths,dis,sl,weight
f4000110adbf412384c7d6b535774017,18e3b60d5cd7489685d7d9b6e28496ac,22,25,-4,0,0.973701026
f4000110adbf412384c7d6b535774017,1dc93dd0b4a4496884b7a642e928e9d2,1,1,58,0,0.828343226
f4000110adbf412384c7d6b535774017,50d4b24c0dfd4452a253ac7a61291669,1,1,-112,0,0.828343226
f4000110adbf412384c7d6b535774017,744dad1a12a449ebbfc22c507e1e0e1f,1,1,46,0,0.828343226
f4000110adbf412384c7d6b535774017,abe4cc1d66054dddbf408d5043f2921b,12,13,2,0,0.901022126
f4000110adbf412384c7d6b535774017,b87d7692f55a4b3fb61ec362d003f121,1,1,52,0,0.828343226
f4000110adbf412384c7d6b535774017,c0c126b664f740499c53acc71fe44eae,2,2,-33,0,0.834399801
f4000110adbf412384c7d6b535774017,f4000110adbf412384c7d6b535774017,30,199,0,1,2.027545071
f4000110adbf412384c7d6b535774017,f6d13b3698b348978c8bde56acbc3562,3,3,-7,0,0.840456376
f47d88f7197e45f2bd7488fd1e823fbb,1f5002403e13485da7e7b1f5896e81ee,1,1,-437,0,0.828343226
f47d88f7197e45f2bd7488fd1e823fbb,84328e99640749658be2a3b14ca9c720,2,2,-6,0,0.834399801
f47d88f7197e45f2bd7488fd1e823fbb,ce5fe156d01c41e19ff8fc66e5f7a72e,1,1,-5,0,0.828343226
f47d88f7197e45f2bd7488fd1e823fbb,d3c052893bbd4d22b0667ff609a93d46,35,39,1,0,1.058493075
f47d88f7197e45f2bd7488fd1e823fbb,f47d88f7197e45f2bd7488fd1e823fbb,37,208,0,1,2.082054246
f47d88f7197e45f2bd7488fd1e823fbb,fd55de7129e347ba9c4463f56efa7bcf,1,1,-12,0,0.828343226
f498e09a4e0a498dbea450754af1ec6d,085d322fab7a4a70bb44caaf20312501,1,1,-8,0,0.828343226
f498e09a4e0a498dbea450754af1ec6d,49f849dfacd34f6f8ab1f68cc43d6ac4,2,2,-1,0,0.834399801
f498e09a4e0a498dbea450754af1ec6d,5c59b11e8d4847a68a4443a434cf2f17,1,1,-34,0,0.828343226
f498e09a4e0a498dbea450754af1ec6d,7afbe0f3ab05461ab5a3765ad3631052,1,1,-155,0,0.828343226
f498e09a4e0a498dbea450754af1ec6d,99042009daed49118fd9cfa1616859d1,7,7,-7,0,0.864682676
f498e09a4e0a498dbea450754af1ec6d,99312d6169214c80abb0f1ff843af63c,7,7,2,0,0.864682676
f498e09a4e0a498dbea450754af1ec6d,b8083104495b401ca2dbf89321e3ebbc,1,1,3,0,0.828343226
f498e09a4e0a498dbea450754af1ec6d,eb0fb315a003433497afc0a6a235bd45,40,40,1,0,1.06454965
f498e09a4e0a498dbea450754af1ec6d,f498e09a4e0a498dbea450754af1ec6d,58,119,0,1,1.543019073
f5040720d39f47cda6c8744f087759d2,2bbb47defdd44b6e95be6aff50d550d1,1,1,149,0,0.828343226
f5040720d39f47cda6c8744f087759d2,cfc8fb9e455e4fc592f63e75803bc5e9,4,4,1,0,0.846512951
f5370532182c49ceb5391472d9b0ecdf,0809efd87b0c45139a1edc4cc58fd1f5,1,1,28,0,0.828343226
f5370532182c49ceb5391472d9b0ecdf,176c36fa520e4f7eb03738c18bd564a5,1,1,46,0,0.828343226
f5370532182c49ceb5391472d9b0ecdf,1f5002403e13485da7e7b1f5896e81ee,1,1,-82,0,0.828343226
f5370532182c49ceb5391472d9b0ecdf,26772bf1f08f4f96ab44e6007c4c6976,1,1,-127,0,0.828343226
f5370532182c49ceb5391472d9b0ecdf,2ad839c226ab44539d98e2a1e84e439f,1,1,-162,0,0.828343226
f5370532182c49ceb5391472d9b0ecdf,2bbb47defdd44b6e95be6aff50d550d1,1,1,59,0,0.828343226
f5370532182c49ceb5391472d9b0ecdf,38339eee0f2d4f3e95160fb4f1e6f866,1,1,-8,0,0.828343226
f5370532182c49ceb5391472d9b0ecdf,3a554abb22514705b007afaefd8b4dbe,166,217,1,0,2.136563421
f5370532182c49ceb5391472d9b0ecdf,546eff2213874a0cbc23226674b6f319,13,15,-2,0,0.913135276
f5370532182c49ceb5391472d9b0ecdf,57b361f6d4ca424299264c668e836e47,1,1,85,0,0.828343226
f5370532182c49ceb5391472d9b0ecdf,5f4a737d4d744b21a68e7f81caaaa00c,22,24,9,0,0.967644451
f5370532182c49ceb5391472d9b0ecdf,64b053502090498e8d5288c1c54d446c,1,1,2,0,0.828343226
f5370532182c49ceb5391472d9b0ecdf,6d9d7fa80bb24111ac8b77071d6b072d,1,1,13,0,0.828343226
f5370532182c49ceb5391472d9b0ecdf,8623fd98364040069d25c8e158c77fff,1,1,16,0,0.828343226
f5370532182c49ceb5391472d9b0ecdf,98170a572e6644028150554eb5722cb4,1,1,62,0,0.828343226
f5370532182c49ceb5391472d9b0ecdf,a53b7c4751e54b6ba92d7d717d7832b4,148,356,3,0,2.978427342
f5370532182c49ceb5391472d9b0ecdf,ac3ba61065f84433a945ac8c71b537f4,1,1,-146,0,0.828343226
f5370532182c49ceb5391472d9b0ecdf,bd6795cfc41241159ab06425ce1bf3d7,1,1,15,0,0.828343226
f5370532182c49ceb5391472d9b0ecdf,bf82c8fce82849deb2c0c18f79aba303,4,4,-26,0,0.846512951
f5370532182c49ceb5391472d9b0ecdf,c076a6e427c34d0c99c5bb95cbce05e5,1,1,-161,0,0.828343226
f5370532182c49ceb5391472d9b0ecdf,c559d7857b074363b531f217af72e550,7,8,-3,0,0.870739251
f5370532182c49ceb5391472d9b0ecdf,c7f66c9d94af4eb79199eb210b254651,33,41,7,0,1.070606225
f5370532182c49ceb5391472d9b0ecdf,c9543052dcba40b58909ec53da262aaa,1,1,-49,0,0.828343226
f5370532182c49ceb5391472d9b0ecdf,d8c12f5115f843179f92f6a018e05dc8,18,19,14,0,0.937361576
f5370532182c49ceb5391472d9b0ecdf,e18a31353b7449269f22f20c5df9c811,66,114,-1,0,1.512736198
f5370532182c49ceb5391472d9b0ecdf,ead01d2798b845a98cc82df187be0915,1,1,45,0,0.828343226
f5370532182c49ceb5391472d9b0ecdf,f5370532182c49ceb5391472d9b0ecdf,13,21,0,1,0.949474726
f5a6533820e946beacbefa8eb7a9c063,043d02d4e89541cdb2c73ca0d2eca377,1,1,-379,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,05800c2e685141ecb48fe59b499d84b6,1,1,-97,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,064f627c77a54926aac5e4c6b665a883,3,3,-26,0,0.840456376
f5a6533820e946beacbefa8eb7a9c063,06b02d057d574f24a6cac30186bf0bf2,3,3,-94,0,0.840456376
f5a6533820e946beacbefa8eb7a9c063,0704a9032b0b4dfebc92a428247b2a14,8,27,-4,0,0.985814176
f5a6533820e946beacbefa8eb7a9c063,085d322fab7a4a70bb44caaf20312501,3,3,63,0,0.840456376
f5a6533820e946beacbefa8eb7a9c063,0da137981c784fff80a5768bc626dca7,1,1,-33,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,0e9814b3e2a94eddae75b154afe501f3,1,1,241,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,188b8870cb144c95b20d4a65b2931c45,1,1,21,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,1c264c5f7377466b9165af2037ec7924,8,8,238,0,0.870739251
f5a6533820e946beacbefa8eb7a9c063,1c671d329ded428288dd93458a0a2667,1,1,-105,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,1f5002403e13485da7e7b1f5896e81ee,1,1,-253,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,1ff6b4f89e7f4b1dbdc83ee7f44f1acd,95,156,8,0,1.767112347
f5a6533820e946beacbefa8eb7a9c063,2457ca92fb25476e889fb722e828987a,62,91,1,0,1.373434974
f5a6533820e946beacbefa8eb7a9c063,26772bf1f08f4f96ab44e6007c4c6976,1,3,-298,0,0.840456376
f5a6533820e946beacbefa8eb7a9c063,2bd1769f30ce460b8cf38f3b71207d38,2,2,-393,0,0.834399801
f5a6533820e946beacbefa8eb7a9c063,3a32d27772ce468e941a09b8dd76aec3,1,1,-78,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,3b8342fbe7e1473ba44ee109673c5f1c,1,1,-23,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,401ee1f6f3684be7b6124490f34adc5a,1,1,-460,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,4037cb08917c43238c4691dbe8895637,1,1,-215,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,40a813ff85cf430899ae9357bd4ae06d,1,1,9,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,4e2af15f0e154332990f5c331e2c073a,1,1,-51,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,4e7f6237dba14b9cabab572a9032820e,1,1,-16,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,56d9c79f7b3641bc9fbb3dafbbdd8e99,1,1,95,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,578c2b6ddddd4e34af9d122be164f33c,4,4,206,0,0.846512951
f5a6533820e946beacbefa8eb7a9c063,57b361f6d4ca424299264c668e836e47,1,1,-86,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,5ae7b68dc9744a5884c22160bc8c133c,1,1,237,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,5bdb6e60ab5c477f9244243bacb6c984,1,1,-400,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,5c59b11e8d4847a68a4443a434cf2f17,7,7,37,0,0.864682676
f5a6533820e946beacbefa8eb7a9c063,5d86c9137fc74264a6f1644486662402,2,2,32,0,0.834399801
f5a6533820e946beacbefa8eb7a9c063,5fe15241fc4840f1a7fb294182265c39,1,1,-370,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,66e3bd0917b64e4e96809be332b6d1a2,2,2,242,0,0.834399801
f5a6533820e946beacbefa8eb7a9c063,6b874330e7cd43fc95eb40b01f104fcd,2,2,26,0,0.834399801
f5a6533820e946beacbefa8eb7a9c063,7475f0990c0f4eb29465ce90105f9e69,1,1,153,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,7713838e40dc441cb6c177b4812abb79,1,2,250,0,0.834399801
f5a6533820e946beacbefa8eb7a9c063,78f68e137a55485cb62647f60c158317,1,3,-128,0,0.840456376
f5a6533820e946beacbefa8eb7a9c063,7a2bcd65cf024f3684c99f341cb74362,1,1,-83,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,7afbe0f3ab05461ab5a3765ad3631052,1,1,-84,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,8573908c9cc34ce092611b98b3acd7cc,1,1,139,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,87732893f89b43bfa01f9f06d032fdfe,1,1,11,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,8946402cfec84b0aa9abf2968a314b27,2,2,137,0,0.834399801
f5a6533820e946beacbefa8eb7a9c063,8a10cc79e71240fbbaef15137c988bf5,1,1,-279,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,8b1109f1bac740fc8974fb4eca386560,1,1,-346,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,8c4a58a7b5a2403196ecafec131b732a,7,7,25,0,0.864682676
f5a6533820e946beacbefa8eb7a9c063,9269d78b31de4957afa1c5a67f81edc1,1,1,57,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,9aa67284e5fa4e3daa4b47b3e0edbcfd,1,1,12,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,9c6842c2104e49a7ba8b0d2ae99623e9,1,1,10,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,a0764fe284df432a93f3c3633162d815,1,1,260,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,a121f273f3a0475ab714564f42e222bb,1,1,5,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,a122be78c0d543548d7ba0efee3b9203,2,3,240,0,0.840456376
f5a6533820e946beacbefa8eb7a9c063,aa516ea305b74209ad16d2533b32050c,3,3,-104,0,0.840456376
f5a6533820e946beacbefa8eb7a9c063,aad3103495c442d7a88e613480c113d3,5,6,4,0,0.858626101
f5a6533820e946beacbefa8eb7a9c063,abe4cc1d66054dddbf408d5043f2921b,4,4,201,0,0.846512951
f5a6533820e946beacbefa8eb7a9c063,ad02db4c9df74936a7ecf964b1697197,1,1,-89,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,ad172c9eaecf4a59bba2238ca2bb3990,1,1,-19,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,aedac84ad12f487db1c88dbe3c82abde,1,1,-266,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,b07167d3dc5f434ba6a47048048b6321,6,9,17,0,0.876795826
f5a6533820e946beacbefa8eb7a9c063,b302b1e3680b47bcb5aea5e985dcd0ce,1,1,-67,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,b31aa53037a74719ba3eb845306e4374,2,2,-55,0,0.834399801
f5a6533820e946beacbefa8eb7a9c063,b87d7692f55a4b3fb61ec362d003f121,1,1,251,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,c0c126b664f740499c53acc71fe44eae,1,1,166,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,c505ffe96440456486dad0a5e505231f,1,1,2,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,c9543052dcba40b58909ec53da262aaa,2,2,-220,0,0.834399801
f5a6533820e946beacbefa8eb7a9c063,ca8aac0be163430e8baaad776c32ddd2,1,1,-35,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,cfc8fb9e455e4fc592f63e75803bc5e9,1,1,-260,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,d1676d2cecee4010a1bfe838e2e963e0,6,6,211,0,0.858626101
f5a6533820e946beacbefa8eb7a9c063,d538c2a9c6004cc3b62a2514ff7d24f5,2,2,-455,0,0.834399801
f5a6533820e946beacbefa8eb7a9c063,d5834a3d440842cfb49bd2ae4155ce16,1,1,254,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,d8a02e7515a74c9998f997f6df75771d,7,8,-108,0,0.870739251
f5a6533820e946beacbefa8eb7a9c063,d9dd2a4989284d94b66c5a100745f102,4,4,-17,0,0.846512951
f5a6533820e946beacbefa8eb7a9c063,dd8ccb96b2cb40fc99395cd96e9f5597,26,29,3,0,0.997927326
f5a6533820e946beacbefa8eb7a9c063,de6931cbf03f4c25a93022f69f40e59d,1,1,-61,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,e0fe5e4d05384ba7b7c8edc2af1dea3d,1,1,222,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,e588e625f78049a5aed0c685e1fc9500,1,1,-32,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,e5954595bfc54050acf59b57a9ac4abe,1,1,85,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,e7abd2f43d3449158e43fe0b29547709,1,1,62,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,e9bcc373b6ae4ec3abef5be040a02711,116,273,-1,0,2.475731619
f5a6533820e946beacbefa8eb7a9c063,ea1d651f18c34e6fa36ee0f68962ecb9,2,2,-2,0,0.834399801
f5a6533820e946beacbefa8eb7a9c063,ed791190f0844f5bb153bfb96967d518,10,11,34,0,0.888908976
f5a6533820e946beacbefa8eb7a9c063,f06cfae5902b4db099f1844f9dcad801,1,1,-101,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,f151b1920ab84738857f2e5a6ccdff85,2,2,-96,0,0.834399801
f5a6533820e946beacbefa8eb7a9c063,f2b4e39d15ec4701ba61cfb6420d3bc5,3,3,7,0,0.840456376
f5a6533820e946beacbefa8eb7a9c063,f5a6533820e946beacbefa8eb7a9c063,78,175,0,1,1.882187272
f5a6533820e946beacbefa8eb7a9c063,fbeb2be95bdd409a8711eb8e56706fe1,17,22,36,0,0.955531301
f5a6533820e946beacbefa8eb7a9c063,fd55de7129e347ba9c4463f56efa7bcf,1,1,172,0,0.828343226
f5a6533820e946beacbefa8eb7a9c063,fd91554a3bf54ebdbf6ea67124fbd06c,1,3,248,0,0.840456376
f620765a820c4c29af57f40a85058bf4,48fcaa53ca4444b59b40c36e7eac7e3d,3,3,-1,0,0.840456376
f620765a820c4c29af57f40a85058bf4,724579c914a1436fa0dc7e966aca30a9,5,5,-4,0,0.852569526
f620765a820c4c29af57f40a85058bf4,84328e99640749658be2a3b14ca9c720,30,33,1,0,1.022153625
f620765a820c4c29af57f40a85058bf4,dad57b82eca54fd7b977b3995c90e40b,2,2,-2,0,0.834399801
f620765a820c4c29af57f40a85058bf4,f620765a820c4c29af57f40a85058bf4,38,144,0,1,1.694433448
f6d13b3698b348978c8bde56acbc3562,0704a9032b0b4dfebc92a428247b2a14,5,6,-196,0,0.858626101
f6d13b3698b348978c8bde56acbc3562,085d322fab7a4a70bb44caaf20312501,1,1,-129,0,0.828343226
f6d13b3698b348978c8bde56acbc3562,0e3c2d8cac1e44af8bd7fabc48f8d079,1,1,-439,0,0.828343226
f6d13b3698b348978c8bde56acbc3562,0e554069f4c04108abd5c2b1e02bb8df,1,1,-249,0,0.828343226
f6d13b3698b348978c8bde56acbc3562,18e3b60d5cd7489685d7d9b6e28496ac,101,176,3,0,1.888243847
f6d13b3698b348978c8bde56acbc3562,1c264c5f7377466b9165af2037ec7924,1,1,46,0,0.828343226
f6d13b3698b348978c8bde56acbc3562,2aed08cdf76c457d88c9e15470bd6585,1,1,33,0,0.828343226
f6d13b3698b348978c8bde56acbc3562,2bd1769f30ce460b8cf38f3b71207d38,1,1,-585,0,0.828343226
f6d13b3698b348978c8bde56acbc3562,3a32d27772ce468e941a09b8dd76aec3,1,1,-270,0,0.828343226
f6d13b3698b348978c8bde56acbc3562,3bc7c0a659644f1994fb732fdb44695c,1,1,-248,0,0.828343226
f6d13b3698b348978c8bde56acbc3562,4118b055966149a39a75274732e1cc8a,1,1,-11,0,0.828343226
f6d13b3698b348978c8bde56acbc3562,4454aaa65b6d49ca89add710ba15514e,1,1,-451,0,0.828343226
f6d13b3698b348978c8bde56acbc3562,49bc2f8db38b47f9b378f26dde2a6e64,1,1,-517,0,0.828343226
f6d13b3698b348978c8bde56acbc3562,50d4b24c0dfd4452a253ac7a61291669,1,1,-105,0,0.828343226
f6d13b3698b348978c8bde56acbc3562,66e3bd0917b64e4e96809be332b6d1a2,1,1,50,0,0.828343226
f6d13b3698b348978c8bde56acbc3562,6c4de1af411a4fa49e43b982961edcab,1,1,-62,0,0.828343226
f6d13b3698b348978c8bde56acbc3562,7a1a2c4aab5241b785fdaf08add5fdf5,1,1,-242,0,0.828343226
f6d13b3698b348978c8bde56acbc3562,84328e99640749658be2a3b14ca9c720,2,2,-14,0,0.834399801
f6d13b3698b348978c8bde56acbc3562,8fa03b1b2994424a877f41676e31bb08,1,1,-60,0,0.828343226
f6d13b3698b348978c8bde56acbc3562,abe4cc1d66054dddbf408d5043f2921b,3,3,9,0,0.840456376
f6d13b3698b348978c8bde56acbc3562,aedac84ad12f487db1c88dbe3c82abde,1,2,-458,0,0.834399801
f6d13b3698b348978c8bde56acbc3562,c0c126b664f740499c53acc71fe44eae,3,3,-26,0,0.840456376
f6d13b3698b348978c8bde56acbc3562,d3c052893bbd4d22b0667ff609a93d46,5,5,-7,0,0.852569526
f6d13b3698b348978c8bde56acbc3562,d77d619ea3504014b454c5e1b3960386,33,48,-5,0,1.11300225
f6d13b3698b348978c8bde56acbc3562,d9dd2a4989284d94b66c5a100745f102,1,1,-209,0,0.828343226
f6d13b3698b348978c8bde56acbc3562,f06cfae5902b4db099f1844f9dcad801,1,1,-293,0,0.828343226
f6d13b3698b348978c8bde56acbc3562,f6d13b3698b348978c8bde56acbc3562,3,8,0,1,0.870739251
f732776055a94d8d8fd501519588bcc8,064f627c77a54926aac5e4c6b665a883,1,1,219,0,0.828343226
f732776055a94d8d8fd501519588bcc8,0e3c2d8cac1e44af8bd7fabc48f8d079,20,27,-2,0,0.985814176
f732776055a94d8d8fd501519588bcc8,1016f8c2803e4955b2ecb470241bcd95,54,71,9,0,1.252303475
f732776055a94d8d8fd501519588bcc8,123565b06983431e9889eac59f1c0f7b,29,40,4,0,1.06454965
f732776055a94d8d8fd501519588bcc8,1c264c5f7377466b9165af2037ec7924,1,1,483,0,0.828343226
f732776055a94d8d8fd501519588bcc8,1ed230eb23af43aab786739fdd13ea89,22,25,17,0,0.973701026
f732776055a94d8d8fd501519588bcc8,1f5002403e13485da7e7b1f5896e81ee,36,57,-8,0,1.167511425
f732776055a94d8d8fd501519588bcc8,21025d91f3cd4d4f858c2ec35764b5da,6,8,16,0,0.870739251
f732776055a94d8d8fd501519588bcc8,276eb91bb71649698c5d0281235cbd59,16,17,-5,0,0.925248426
f732776055a94d8d8fd501519588bcc8,27bf430c96cb4d8da7368c4697de187b,1,1,-214,0,0.828343226
f732776055a94d8d8fd501519588bcc8,3763b9f526ae44f2ac2ac49749c15661,1,1,-144,0,0.828343226
f732776055a94d8d8fd501519588bcc8,39d452015e8545798e59a5722b3926e6,4,7,12,0,0.864682676
f732776055a94d8d8fd501519588bcc8,3d412537e19344628642e97d2a0d1e3e,1,1,26,0,0.828343226
f732776055a94d8d8fd501519588bcc8,4037cb08917c43238c4691dbe8895637,2,2,30,0,0.834399801
f732776055a94d8d8fd501519588bcc8,4278a11746804def8e613a8a8da29a7c,1,1,-43,0,0.828343226
f732776055a94d8d8fd501519588bcc8,4454aaa65b6d49ca89add710ba15514e,2,2,-14,0,0.834399801
f732776055a94d8d8fd501519588bcc8,44a49f1cf12f41508cd0ed01b3633f1d,36,44,5,0,1.08877595
f732776055a94d8d8fd501519588bcc8,46cd00fd3cd84c52a7161a7eafdb9268,4,5,-7,0,0.852569526
f732776055a94d8d8fd501519588bcc8,49ae4fed6c184199bd02484d214fab98,1,1,508,0,0.828343226
f732776055a94d8d8fd501519588bcc8,50d4b24c0dfd4452a253ac7a61291669,1,1,332,0,0.828343226
f732776055a94d8d8fd501519588bcc8,58bc915ba85341b48f20266cd8bf3050,36,38,2,0,1.0524365
f732776055a94d8d8fd501519588bcc8,5f4a737d4d744b21a68e7f81caaaa00c,1,1,83,0,0.828343226
f732776055a94d8d8fd501519588bcc8,61856830155142bcaeace6aa59bd78ff,169,370,6,0,3.063219392
f732776055a94d8d8fd501519588bcc8,632447fdff6840a3a11237aa514d7e68,1,1,-58,0,0.828343226
f732776055a94d8d8fd501519588bcc8,71aa8975942747bfa496bcb179836244,183,191,1,0,1.979092471
f732776055a94d8d8fd501519588bcc8,744dad1a12a449ebbfc22c507e1e0e1f,1,1,490,0,0.828343226
f732776055a94d8d8fd501519588bcc8,861189817e874a78b48adb13db4dd352,1,1,13,0,0.828343226
f732776055a94d8d8fd501519588bcc8,88464dcb8fa64c5391ff18d5aec38bcc,1,1,240,0,0.828343226
f732776055a94d8d8fd501519588bcc8,8a10cc79e71240fbbaef15137c988bf5,2,2,-34,0,0.834399801
f732776055a94d8d8fd501519588bcc8,8c70a939146b49cd91d826eaa1b1aaf8,3,3,-18,0,0.840456376
f732776055a94d8d8fd501519588bcc8,8fa03b1b2994424a877f41676e31bb08,1,1,377,0,0.828343226
f732776055a94d8d8fd501519588bcc8,93168ca1ec6a4944b57d75ac98797c0b,1,1,150,0,0.828343226
f732776055a94d8d8fd501519588bcc8,9af4973779c443ac986aa5b2a63462d6,2,2,-4,0,0.834399801
f732776055a94d8d8fd501519588bcc8,a122be78c0d543548d7ba0efee3b9203,1,1,485,0,0.828343226
f732776055a94d8d8fd501519588bcc8,ac3271c843024f538cfe21e21a0504e4,26,29,3,0,0.997927326
f732776055a94d8d8fd501519588bcc8,ad172c9eaecf4a59bba2238ca2bb3990,1,1,226,0,0.828343226
f732776055a94d8d8fd501519588bcc8,aedac84ad12f487db1c88dbe3c82abde,4,4,-21,0,0.846512951
f732776055a94d8d8fd501519588bcc8,b44d071a81c142198d7e7ca14f5442f6,1,1,-50,0,0.828343226
f732776055a94d8d8fd501519588bcc8,b62c41bd1f7041b8af6a7c1ba244ed04,51,52,7,0,1.13722855
f732776055a94d8d8fd501519588bcc8,b87d7692f55a4b3fb61ec362d003f121,2,2,496,0,0.834399801
f732776055a94d8d8fd501519588bcc8,c0c126b664f740499c53acc71fe44eae,1,1,411,0,0.828343226
f732776055a94d8d8fd501519588bcc8,c15d118c7742410aa670b99d4f796785,1,1,21,0,0.828343226
f732776055a94d8d8fd501519588bcc8,c1e3057887ae4756b3983ee71103080a,1,1,-26,0,0.828343226
f732776055a94d8d8fd501519588bcc8,c26ae7f6e4004d36a959daa7448fab45,1,1,92,0,0.828343226
f732776055a94d8d8fd501519588bcc8,c8a31966713e4ef18f4f06cd4a79d374,64,106,-1,0,1.464283599
f732776055a94d8d8fd501519588bcc8,c9543052dcba40b58909ec53da262aaa,1,1,25,0,0.828343226
f732776055a94d8d8fd501519588bcc8,cfc8fb9e455e4fc592f63e75803bc5e9,1,1,-15,0,0.828343226
f732776055a94d8d8fd501519588bcc8,d1676d2cecee4010a1bfe838e2e963e0,1,1,456,0,0.828343226
f732776055a94d8d8fd501519588bcc8,deead91c4b084361847e1f6596966bb8,2,2,-42,0,0.834399801
f732776055a94d8d8fd501519588bcc8,efad98624b054b5fbe2cc340e3df324d,2,2,23,0,0.834399801
f732776055a94d8d8fd501519588bcc8,f732776055a94d8d8fd501519588bcc8,200,921,0,1,6.400392203
f732776055a94d8d8fd501519588bcc8,fcdcf1b84b5142cf842ab7f38837e052,1,1,497,0,0.828343226
f7874e47588041b697e73ba41e6e407c,1ed230eb23af43aab786739fdd13ea89,1,1,71,0,0.828343226
f7874e47588041b697e73ba41e6e407c,2126522cd4b94bd68b2999261978d881,18,21,-12,0,0.949474726
f7874e47588041b697e73ba41e6e407c,26772bf1f08f4f96ab44e6007c4c6976,69,74,1,0,1.270473199
f7874e47588041b697e73ba41e6e407c,2bbb47defdd44b6e95be6aff50d550d1,2,2,187,0,0.834399801
f7874e47588041b697e73ba41e6e407c,2bd1769f30ce460b8cf38f3b71207d38,1,1,-94,0,0.828343226
f7874e47588041b697e73ba41e6e407c,334c250757224648b03c5fcdc8ab25b4,1,1,-6,0,0.828343226
f7874e47588041b697e73ba41e6e407c,35fb6234757c420ea8007b976a49044a,22,25,-5,0,0.973701026
f7874e47588041b697e73ba41e6e407c,3de7431267b04318bd0e9501f80a019d,1,1,-11,0,0.828343226
f7874e47588041b697e73ba41e6e407c,48f524e499d548ea91963ba7ab8ad845,4,4,-3,0,0.846512951
f7874e47588041b697e73ba41e6e407c,49bc2f8db38b47f9b378f26dde2a6e64,1,1,-26,0,0.828343226
f7874e47588041b697e73ba41e6e407c,631404452a894b47949846af85b65a75,1,1,19,0,0.828343226
f7874e47588041b697e73ba41e6e407c,632447fdff6840a3a11237aa514d7e68,98,104,-4,0,1.452170449
f7874e47588041b697e73ba41e6e407c,67aa56ef4f504d889c6068052bab302b,5,5,-9,0,0.852569526
f7874e47588041b697e73ba41e6e407c,89f61d355af44e16ac1f9654029f89e0,2,2,-28,0,0.834399801
f7874e47588041b697e73ba41e6e407c,8b1109f1bac740fc8974fb4eca386560,1,1,-47,0,0.828343226
f7874e47588041b697e73ba41e6e407c,9b0b3df2c14144d49b56a90c54cb748a,1,1,2,0,0.828343226
f7874e47588041b697e73ba41e6e407c,bd441ccd067547a89407ec54fa626f06,10,10,-1,0,0.882852401
f7874e47588041b697e73ba41e6e407c,d538c2a9c6004cc3b62a2514ff7d24f5,1,1,-156,0,0.828343226
f7874e47588041b697e73ba41e6e407c,e1d55c63a2bd4a79aca5c750cc7a6c97,8,8,-2,0,0.870739251
f7874e47588041b697e73ba41e6e407c,f7874e47588041b697e73ba41e6e407c,199,736,0,1,5.279925832
