source,target,stds,path,dis,sl,weight
043d02d4e89541cdb2c73ca0d2eca377,d59550403f9b49628189ff34f74d3b3d,15,15,7,0,0.904858315
043d02d4e89541cdb2c73ca0d2eca377,ea676035d8d84252b7c2c117a74dfe5d,1,1,-74,0,0.840876541
043d02d4e89541cdb2c73ca0d2eca377,efad98624b054b5fbe2cc340e3df324d,2,2,157,0,0.845446668
043d02d4e89541cdb2c73ca0d2eca377,f0d9ed3b227a456f85ef40f79f56e546,6,6,6,0,0.863727175
043d02d4e89541cdb2c73ca0d2eca377,f3cfda7ffa804facb0183da6497283a6,133,141,10,0,1.480694273
043d02d4e89541cdb2c73ca0d2eca377,f5a6533820e946beacbefa8eb7a9c063,1,1,379,0,0.840876541
04d85100616943f8a3d2b084f403ba5f,04d85100616943f8a3d2b084f403ba5f,197,242,0,1,1.942277066
04d85100616943f8a3d2b084f403ba5f,0704a9032b0b4dfebc92a428247b2a14,2,2,452,0,0.845446668
04d85100616943f8a3d2b084f403ba5f,1afa468dc7ce4b91a590366c2a697707,1,1,93,0,0.840876541
04d85100616943f8a3d2b084f403ba5f,20c18c18d1424607bd03030afc0dabc9,1,1,58,0,0.840876541
04d85100616943f8a3d2b084f403ba5f,2126522cd4b94bd68b2999261978d881,1,1,145,0,0.840876541
04d85100616943f8a3d2b084f403ba5f,27bf430c96cb4d8da7368c4697de187b,19,19,-3,0,0.923138821
04d85100616943f8a3d2b084f403ba5f,2ad839c226ab44539d98e2a1e84e439f,2,2,123,0,0.845446668
04d85100616943f8a3d2b084f403ba5f,2bbb47defdd44b6e95be6aff50d550d1,3,3,344,0,0.850016795
04d85100616943f8a3d2b084f403ba5f,2bd1769f30ce460b8cf38f3b71207d38,6,6,63,0,0.863727175
04d85100616943f8a3d2b084f403ba5f,401ee1f6f3684be7b6124490f34adc5a,1,1,-4,0,0.840876541
04d85100616943f8a3d2b084f403ba5f,4e7f6237dba14b9cabab572a9032820e,1,1,440,0,0.840876541
04d85100616943f8a3d2b084f403ba5f,5bdb6e60ab5c477f9244243bacb6c984,2,2,56,0,0.845446668
04d85100616943f8a3d2b084f403ba5f,5fe15241fc4840f1a7fb294182265c39,3,3,86,0,0.850016795
04d85100616943f8a3d2b084f403ba5f,664871c85f90481e8ce08ed81e13204f,1,1,256,0,0.840876541
04d85100616943f8a3d2b084f403ba5f,805062b8b4664ff098462ad506b43de9,1,1,705,0,0.840876541
04d85100616943f8a3d2b084f403ba5f,89f61d355af44e16ac1f9654029f89e0,1,1,129,0,0.840876541
04d85100616943f8a3d2b084f403ba5f,8f607acba97e43d5b0426a4cccc4e61f,2,2,2,0,0.845446668
04d85100616943f8a3d2b084f403ba5f,9b9fc7fd30954d7d9ad7d8f8e1cc11d8,189,214,-1,0,1.814313519
04d85100616943f8a3d2b084f403ba5f,9e07d9bd17d84172858e4e2d7c7f3e4b,2,2,117,0,0.845446668
04d85100616943f8a3d2b084f403ba5f,b47999fa192a4c07897ef0655c1f458f,1,1,167,0,0.840876541
04d85100616943f8a3d2b084f403ba5f,c076a6e427c34d0c99c5bb95cbce05e5,2,2,124,0,0.845446668
04d85100616943f8a3d2b084f403ba5f,c9543052dcba40b58909ec53da262aaa,1,1,236,0,0.840876541
04d85100616943f8a3d2b084f403ba5f,d1676d2cecee4010a1bfe838e2e963e0,1,1,667,0,0.840876541
04d85100616943f8a3d2b084f403ba5f,d538c2a9c6004cc3b62a2514ff7d24f5,380,556,1,0,3.377296836
04d85100616943f8a3d2b084f403ba5f,d96704d24a68401eaad4628b30fdb889,1,1,127,0,0.840876541
04d85100616943f8a3d2b084f403ba5f,ea676035d8d84252b7c2c117a74dfe5d,39,41,3,0,1.023681608
04d85100616943f8a3d2b084f403ba5f,f261241e0f5c429bba37335f9c8a71e0,1,1,345,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,0552f7dc52d14cf5b15daed9c4229342,10,13,0,1,0.895718061
0552f7dc52d14cf5b15daed9c4229342,0704a9032b0b4dfebc92a428247b2a14,4,4,269,0,0.854586921
0552f7dc52d14cf5b15daed9c4229342,0b8e4be0cef9409cabbce305b9eb4e11,1,1,191,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,0cd55e8d087d4dd7b4abe0c9eeb53ee9,90,122,-3,0,1.393861867
0552f7dc52d14cf5b15daed9c4229342,0e3c2d8cac1e44af8bd7fabc48f8d079,4,4,26,0,0.854586921
0552f7dc52d14cf5b15daed9c4229342,151ff258d4a74e6dbe9efde0ce31b457,384,643,1,0,3.774897855
0552f7dc52d14cf5b15daed9c4229342,1f5002403e13485da7e7b1f5896e81ee,1,1,20,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,2126522cd4b94bd68b2999261978d881,1,1,-38,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,26772bf1f08f4f96ab44e6007c4c6976,1,1,-25,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,2a07f16983744ee4b619e6822558732e,2,2,4,0,0.845446668
0552f7dc52d14cf5b15daed9c4229342,2bbb47defdd44b6e95be6aff50d550d1,2,2,161,0,0.845446668
0552f7dc52d14cf5b15daed9c4229342,334c250757224648b03c5fcdc8ab25b4,2,2,-32,0,0.845446668
0552f7dc52d14cf5b15daed9c4229342,3de7431267b04318bd0e9501f80a019d,1,1,-37,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,4037cb08917c43238c4691dbe8895637,1,1,58,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,4278a11746804def8e613a8a8da29a7c,1,1,-15,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,43334af9e23541758eae3f163f0233ca,1,1,-2,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,4454aaa65b6d49ca89add710ba15514e,2,2,14,0,0.845446668
0552f7dc52d14cf5b15daed9c4229342,46cd00fd3cd84c52a7161a7eafdb9268,1,1,21,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,49bc2f8db38b47f9b378f26dde2a6e64,1,1,-52,0,0.840876541
