id,x,y,courseID,mod_type,order,chpModLabel,seqModLabel
78f63de28aca4369bd546952a12d5a3a,-2250.1726f,663.9532f,MITxPRO+AMxB+1T2018,html,295,Week 3: Applications of Additive Manufacturing (5 hrs),Hip Implant Acetabular Cups-Html
782ff5a3836649daac5744758b0831b0,-1378.1682f,-341.61035f,MITxPRO+AMxB+1T2018,html,296,Week 3: Applications of Additive Manufacturing (5 hrs),Hip Implant Acetabular Cups-Html
c7f66c9d94af4eb79199eb210b254651,-2306.7126f,-76.38303f,MITxPRO+AMxB+1T2018,html,297,Week 3: Applications of Additive Manufacturing (5 hrs),Part Consolidation: GE Aviation-Html
a7de78439b5c42efa09209a47de6e960,-2344.3647f,-103.75576f,MITxPRO+AMxB+1T2018,video,298,Week 3: Applications of Additive Manufacturing (5 hrs),Part Consolidation: GE Aviation-Part Consolidation: General Electric 
5f4a737d4d744b21a68e7f81caaaa00c,-2264.8918f,-148.8689f,MITxPRO+AMxB+1T2018,problem,299,Week 3: Applications of Additive Manufacturing (5 hrs),Concept Questions-Question 1
cd8f0da1ce0040ce994e2bf3c1a061fa,-2363.226f,-163.57346f,MITxPRO+AMxB+1T2018,problem,300,Week 3: Applications of Additive Manufacturing (5 hrs),Concept Questions-Question 2
455f653fdfbb43baabd2860fcd435d8e,-2419.8198f,-169.07048f,MITxPRO+AMxB+1T2018,problem,301,Week 3: Applications of Additive Manufacturing (5 hrs),Concept Questions-Question 3
9266f5048e2648e8a0dcea19009c7c92,-2422.8928f,-227.39409f,MITxPRO+AMxB+1T2018,problem,302,Week 3: Applications of Additive Manufacturing (5 hrs),Concept Questions-Question 4
6d9d7fa80bb24111ac8b77071d6b072d,-2366.9197f,-239.51158f,MITxPRO+AMxB+1T2018,problem,303,Week 3: Applications of Additive Manufacturing (5 hrs),Concept Questions-Question 5
d8c12f5115f843179f92f6a018e05dc8,-2305.643f,-250.29723f,MITxPRO+AMxB+1T2018,problem,304,Week 3: Applications of Additive Manufacturing (5 hrs),Concept Questions-Question 6
bd6795cfc41241159ab06425ce1bf3d7,-2212.903f,-268.79578f,MITxPRO+AMxB+1T2018,html,305,Week 3: Applications of Additive Manufacturing (5 hrs),Production: Introduction-Html
8623fd98364040069d25c8e158c77fff,-2177.5068f,-385.8524f,MITxPRO+AMxB+1T2018,html,306,Week 3: Applications of Additive Manufacturing (5 hrs),787 Galley Fitting: Boeing-Html
c1decbb7d1cc46d3b662207a884ac71e,-2164.9597f,-430.10974f,MITxPRO+AMxB+1T2018,video,307,Week 3: Applications of Additive Manufacturing (5 hrs),787 Galley Fitting: Boeing-787 Galley Fitting 
c26ae7f6e4004d36a959daa7448fab45,-2145.0593f,-471.23605f,MITxPRO+AMxB+1T2018,html,308,Week 3: Applications of Additive Manufacturing (5 hrs),Performance Sneakers: adidas-Html
10851985f5a44e618592bad22e719a80,-2131.202f,-509.5584f,MITxPRO+AMxB+1T2018,video,309,Week 3: Applications of Additive Manufacturing (5 hrs),Performance Sneakers: adidas-Futurecraft Sneakers
305d151f07e84e62933b3f7ca7498b37,-2050.096f,-723.2065f,MITxPRO+AMxB+1T2018,html,310,Week 3: Applications of Additive Manufacturing (5 hrs),Performance Sneakers: adidas-Html
61726452154f4dfb8d7de5fbf5555548,-2101.0115f,-537.46765f,MITxPRO+AMxB+1T2018,html,311,Week 3: Applications of Additive Manufacturing (5 hrs),Hinge Bracket: BMW-Html
dc5e8bc347d747b0903d532e2eb2b2ab,-2087.339f,-574.3942f,MITxPRO+AMxB+1T2018,video,312,Week 3: Applications of Additive Manufacturing (5 hrs),Hinge Bracket: BMW-BMW i8 hinge bracket
a1f114304978438cb641a1b5d486f4e3,-2267.8176f,799.39484f,MITxPRO+AMxB+1T2018,html,313,Week 3: Applications of Additive Manufacturing (5 hrs),Hinge Bracket: BMW-Html
62cbc113929543d38366051588f49388,331.6661f,1410.2433f,MITxPRO+AMxB+1T2018,html,314,Week 3: Applications of Additive Manufacturing (5 hrs),Hinge Bracket: BMW-Html
4582c3c3aaca48bd9946e825dcad6a65,-2049.9714f,-568.09204f,MITxPRO+AMxB+1T2018,html,315,Week 3: Applications of Additive Manufacturing (5 hrs),Brake Caliper: Bugatti Chiron-Html
968d0ef03f3e4528957b15a5a2d9d88e,-2021.7733f,-591.4843f,MITxPRO+AMxB+1T2018,video,316,Week 3: Applications of Additive Manufacturing (5 hrs),Brake Caliper: Bugatti Chiron-Selective Laser Melting of the Bugatti Chiron Brake Caliper
83e10dd54b124d7e9da59881a2f7557a,-1987.578f,-576.6889f,MITxPRO+AMxB+1T2018,html,317,Week 3: Applications of Additive Manufacturing (5 hrs),Mascara Brush: Chanel-Html
0809efd87b0c45139a1edc4cc58fd1f5,-1945.4252f,-570.2797f,MITxPRO+AMxB+1T2018,html,318,Week 3: Applications of Additive Manufacturing (5 hrs),Large Sand Castings: VoxelJet-Html
d1651d2f65e9428693a519450d5f321f,-1902.8492f,-563.5793f,MITxPRO+AMxB+1T2018,html,319,Week 3: Applications of Additive Manufacturing (5 hrs),Customization and Personalization: Introduction-Html
b493f3f110234cfdabab9fc55ba06661,-1860.8488f,-542.5646f,MITxPRO+AMxB+1T2018,html,320,Week 3: Applications of Additive Manufacturing (5 hrs),Orthodontic Retainers: Align Technology-Html
0388b15dc0a94dd4a553c1df67123109,-1826.1104f,-529.1331f,MITxPRO+AMxB+1T2018,video,321,Week 3: Applications of Additive Manufacturing (5 hrs),Orthodontic Retainers: Align Technology-Video
8a99f0d5d8164c528a85554f9184271b,-1881.6771f,-710.56036f,MITxPRO+AMxB+1T2018,html,322,Week 3: Applications of Additive Manufacturing (5 hrs),Orthodontic Retainers: Align Technology-Html
ab522985e16d436a970f0eda5c9a1591,-1799.5463f,-501.6982f,MITxPRO+AMxB+1T2018,html,323,Week 3: Applications of Additive Manufacturing (5 hrs),Hearing Aids-Html
eb58bfe7027d4f70912c319251e6e417,-1773.4595f,-477.68982f,MITxPRO+AMxB+1T2018,html,324,Week 3: Applications of Additive Manufacturing (5 hrs),Custom Induction Coils: Protiq-Html
0c92f804b6ee498091114e20947b5ca4,-1748.5063f,-450.19174f,MITxPRO+AMxB+1T2018,html,325,Week 3: Applications of Additive Manufacturing (5 hrs),Tabletop Figurines: Heroforge-Html
2352eea7a7014e7990cfd2e3470795a2,-1723.2213f,-418.127f,MITxPRO+AMxB+1T2018,html,326,Week 3: Applications of Additive Manufacturing (5 hrs),Three-Dimensional Photography: 3D Bean-Html
7d04272687d34281b60b3377d46cd231,-1699.1542f,-385.47488f,MITxPRO+AMxB+1T2018,html,327,Week 3: Applications of Additive Manufacturing (5 hrs),"Spare Parts, Maintenance, and Repair: Introduction-Html"
29df4d70694a4f5fb9cf4a296c9d6826,-1675.0767f,-345.8253f,MITxPRO+AMxB+1T2018,video,328,Week 3: Applications of Additive Manufacturing (5 hrs),"Spare Parts, Maintenance, and Repair: Introduction-Additive Manufacturing for Spare Parts"
0121a1bd90774a95a014f487a3717bd8,-1791.7535f,-818.99774f,MITxPRO+AMxB+1T2018,html,329,Week 3: Applications of Additive Manufacturing (5 hrs),"Spare Parts, Maintenance, and Repair: Introduction-Html"
9438fe68ef4f44b59d9db9d73ba452a4,-1654.3007f,-312.0764f,MITxPRO+AMxB+1T2018,html,330,Week 3: Applications of Additive Manufacturing (5 hrs),Automotive Spare Parts-Html
98a13e95e8484ecb9727be0d96c5a670,-1633.8208f,-279.4724f,MITxPRO+AMxB+1T2018,html,331,Week 3: Applications of Additive Manufacturing (5 hrs),Part-Specific and  On-Site Repair-Html
ac6a1998c3db4a88b5643136a44d3d1a,-1594.2467f,-290.18802f,MITxPRO+AMxB+1T2018,video,332,Week 3: Applications of Additive Manufacturing (5 hrs),Part-Specific and  On-Site Repair-Video
78f68e137a55485cb62647f60c158317,-1552.1052f,-412.65012f,MITxPRO+AMxB+1T2018,html,333,Week 3: Applications of Additive Manufacturing (5 hrs),Part-Specific and  On-Site Repair-Html
fbff5d65e2ba477286d4f60832b5cbe1,-1607.8855f,-248.04099f,MITxPRO+AMxB+1T2018,html,334,Week 3: Applications of Additive Manufacturing (5 hrs),"Art, Design, and Architecture: Introduction-Html"
ead01d2798b845a98cc82df187be0915,-1578.0479f,-204.26573f,MITxPRO+AMxB+1T2018,html,335,Week 3: Applications of Additive Manufacturing (5 hrs),Generatively Designed Jewelry and Decor-Html
176c36fa520e4f7eb03738c18bd564a5,-1554.4595f,-173.38026f,MITxPRO+AMxB+1T2018,html,336,Week 3: Applications of Additive Manufacturing (5 hrs),Film and Television-Html
96581c65b3ca4b6a8611a54a81f6c844,-1531.0143f,-142.72829f,MITxPRO+AMxB+1T2018,video,337,Week 3: Applications of Additive Manufacturing (5 hrs),Film and Television-Video
6ee5ec7b3f0a4b75b2228bf19a1c6d28,-1573.3812f,-608.9373f,MITxPRO+AMxB+1T2018,html,338,Week 3: Applications of Additive Manufacturing (5 hrs),Film and Television-Html
59f55814532344b59eacd921b45a34d4,-1505.3542f,-112.28884f,MITxPRO+AMxB+1T2018,html,339,Week 3: Applications of Additive Manufacturing (5 hrs),Clothing and Fashion-Html
f1bcf42b778e4691b9e5823e206a61a3,-1479.6211f,-81.66431f,MITxPRO+AMxB+1T2018,html,340,Week 3: Applications of Additive Manufacturing (5 hrs),Home Decor and Furniture-Html
d44751eae0bb47188bbbdafaa7b01c28,-326.32742f,-2049.3813f,MITxPRO+AMxB+1T2018,html,341,Week 3: Applications of Additive Manufacturing (5 hrs),Home Decor and Furniture-Html
25a652b137614112a1fc8861fb291181,-1454.1252f,-52.10829f,MITxPRO+AMxB+1T2018,video,342,Week 3: Applications of Additive Manufacturing (5 hrs),Home Decor and Furniture-Video
1cbb871d83ac466bb5ff53794083240e,-1392.7954f,12.612359f,MITxPRO+AMxB+1T2018,html,343,Week 3: Applications of Additive Manufacturing (5 hrs),Architecture and Construction-Html
b5ebc521efe845139d8f9ef87cac6112,-1469.0319f,-460.29388f,MITxPRO+AMxB+1T2018,html,344,Week 3: Applications of Additive Manufacturing (5 hrs),Architecture and Construction-Html
c7f074fbe8cc441e8a7ced30f9999dfa,-1416.9962f,44.28171f,MITxPRO+AMxB+1T2018,video,345,Week 3: Applications of Additive Manufacturing (5 hrs),Architecture and Construction-Video
60fdad9fc19541e3b135991de184af75,-1361.6605f,54.984882f,MITxPRO+AMxB+1T2018,html,346,Week 3: Applications of Additive Manufacturing (5 hrs),A Framework for Evaluating the Adoption of AM-Html
b9efe6f2b024489bb02fc090d4a17a65,-1316.827f,27.181385f,MITxPRO+AMxB+1T2018,video,347,Week 3: Applications of Additive Manufacturing (5 hrs),A Framework for Evaluating the Adoption of AM-A Framework for Evaluating the Adoption of AM
340356a09f564f4e96c7d91d8271accb,-1252.0616f,-68.66675f,MITxPRO+AMxB+1T2018,html,348,Week 3: Applications of Additive Manufacturing (5 hrs),A Framework for Evaluating the Adoption of AM-Html
2bbb47defdd44b6e95be6aff50d550d1,-1222.3135f,164.6297f,MITxPRO+AMxB+1T2018,html,349,Week 3: Applications of Additive Manufacturing (5 hrs),Instructions and Assignment-Html
f261241e0f5c429bba37335f9c8a71e0,-1452.586f,266.82956f,MITxPRO+AMxB+1T2018,html,350,Week 3: Applications of Additive Manufacturing (5 hrs),Instructions and Assignment-Html
c7a736e53c6341f684a77474fbbbe64f,-1275.1172f,382.5213f,MITxPRO+AMxB+1T2018,video,351,Week 3: Applications of Additive Manufacturing (5 hrs),Instructions and Assignment-How It's Made: Pasta Dies
98170a572e6644028150554eb5722cb4,-1103.4839f,286.56836f,MITxPRO+AMxB+1T2018,openassessment,352,Week 3: Applications of Additive Manufacturing (5 hrs),Instructions and Assignment-Open Response Assessment
d8a02e7515a74c9998f997f6df75771d,-886.3706f,-158.38208f,MITxPRO+AMxB+1T2018,html,353,Weeks 4-5: An Introduction to Design for AM (10 min),An Introduction to Design for AM-Html
71c4fd1a1eab4d00b0d4ae1bb725ef5a,-858.6781f,-238.3547f,MITxPRO+AMxB+1T2018,video,354,Weeks 4-5: An Introduction to Design for AM (10 min),An Introduction to Design for AM-Design for AM: Introduction
44abedc27bd74e82b52d8dbede63bcdc,-767.13745f,-104.98086f,MITxPRO+AMxB+1T2018,html,355,Weeks 4-5: An Introduction to Design for AM (10 min),An Introduction to Design for AM-Html
1c671d329ded428288dd93458a0a2667,-784.3764f,-421.407f,MITxPRO+AMxB+1T2018,html,356,Weeks 4-5: An Introduction to Design for AM (10 min),The Structure of Weeks 4-5-Html
aa516ea305b74209ad16d2533b32050c,-754.91986f,-475.00128f,MITxPRO+AMxB+1T2018,html,357,Weeks 4-5: An Introduction to Design for AM (10 min),Software Tutorials-Html
86ec6deb59e74e3fbe85c975ab09e4fe,-617.9174f,-270.69653f,MITxPRO+AMxB+1T2018,html,358,Weeks 4-5: An Introduction to Design for AM (10 min),Software Tutorials-IFrame Tool
7d62e87889ed4954bf9c388d171ee30a,-660.1558f,-393.49292f,MITxPRO+AMxB+1T2018,html,359,Weeks 4-5: An Introduction to Design for AM (10 min),Software Tutorials-IFrame Tool
f06cfae5902b4db099f1844f9dcad801,-741.8468f,-554.6778f,MITxPRO+AMxB+1T2018,html,360,Weeks 4-5: The AM Design Space (195 min),Envisioning the AM Design Space-Html
d07f5cabb83841ebb911eb33d653a517,-810.86414f,-549.3262f,MITxPRO+AMxB+1T2018,video,361,Weeks 4-5: The AM Design Space (195 min),Envisioning the AM Design Space-The AM Design Space
bfbf924018314d4fa3a626a8507b8d90,-625.63684f,-461.57004f,MITxPRO+AMxB+1T2018,html,362,Weeks 4-5: The AM Design Space (195 min),Envisioning the AM Design Space-Html
98032f7703934ecc960828e8931290bd,-783.6546f,-599.3951f,MITxPRO+AMxB+1T2018,video,363,Weeks 4-5: The AM Design Space (195 min),Envisioning the AM Design Space-Stages of DfAM Adoption (Prof. Tim Simpson)
05800c2e685141ecb48fe59b499d84b6,-726.1303f,-635.9326f,MITxPRO+AMxB+1T2018,html,364,Weeks 4-5: The AM Design Space (195 min),Introduction-Html
f151b1920ab84738857f2e5a6ccdff85,-703.95856f,-723.0096f,MITxPRO+AMxB+1T2018,html,365,Weeks 4-5: The AM Design Space (195 min),Process Performance Metrics-Html
93168ca1ec6a4944b57d75ac98797c0b,-691.8243f,-777.14856f,MITxPRO+AMxB+1T2018,html,366,Weeks 4-5: The AM Design Space (195 min),Mechanical Properties of AM Polymers-Html
06b02d057d574f24a6cac30186bf0bf2,-674.408f,-862.5293f,MITxPRO+AMxB+1T2018,html,367,Weeks 4-5: The AM Design Space (195 min),Mechanical Properties of AM Metals-Html
5982f524a99e420f8aeee7d90187dd55,-628.27057f,-914.34344f,MITxPRO+AMxB+1T2018,video,368,Weeks 4-5: The AM Design Space (195 min),Mechanical Properties of AM Metals-Basic Mechanics of Metals
4f37a9d9ffc24f5e82cc2cb1409df6f3,-491.37268f,-1041.5778f,MITxPRO+AMxB+1T2018,html,369,Weeks 4-5: The AM Design Space (195 min),Mechanical Properties of AM Metals-Html
2ffd17accc734a7b833cff39cca5c9f9,-997.81024f,-843.3788f,MITxPRO+AMxB+1T2018,html,370,Weeks 4-5: The AM Design Space (195 min),Mechanical Properties of AM Metals-Html
cee509fdc136413c8c3e182d487c2b86,-699.2837f,-936.1912f,MITxPRO+AMxB+1T2018,html,371,Weeks 4-5: The AM Design Space (195 min),Process-Specific Design Principles-Html
ad02db4c9df74936a7ecf964b1697197,-847.3746f,-1180.1088f,MITxPRO+AMxB+1T2018,html,372,Weeks 4-5: The AM Design Space (195 min),The 3DMIT Design Kit-Html
65596489f9b542e490757e53a60af97c,-888.87964f,-1139.1082f,MITxPRO+AMxB+1T2018,video,373,Weeks 4-5: The AM Design Space (195 min),The 3DMIT Design Kit-The 3DMIT Design Kit
34037bd4b27b40fc8bf9bbaf818a3e43,-1205.9938f,-923.4584f,MITxPRO+AMxB+1T2018,html,374,Weeks 4-5: The AM Design Space (195 min),The 3DMIT Design Kit-Html
57b361f6d4ca424299264c668e836e47,-903.1193f,-1257.6614f,MITxPRO+AMxB+1T2018,html,375,Weeks 4-5: The AM Design Space (195 min),Investigating the 3DMIT Kit-Html
5a6ade785e5944dc9bba9be67da62d09,-1310.6359f,-1138.4949f,MITxPRO+AMxB+1T2018,html,376,Weeks 4-5: The AM Design Space (195 min),Investigating the 3DMIT Kit-Html
7afbe0f3ab05461ab5a3765ad3631052,-1018.07214f,-1318.6514f,MITxPRO+AMxB+1T2018,html,377,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Lobby-Html
7a2bcd65cf024f3684c99f341cb74362,-1129.1726f,-1248.4323f,MITxPRO+AMxB+1T2018,problem,378,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Lobby-Question 1
0b8e4be0cef9409cabbce305b9eb4e11,-1188.0328f,-1260.41f,MITxPRO+AMxB+1T2018,problem,379,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Lobby-Question 2
e90f5c8e7b2e449b8d756039eeb35852,-1220.9646f,-1294.2817f,MITxPRO+AMxB+1T2018,problem,380,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Lobby-Question 3
a51bda095c98420a93e81d2dec7e2961,-1213.6031f,-1339.0914f,MITxPRO+AMxB+1T2018,problem,381,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Lobby-Question 4
fff3e875d114460785d458c9a20db4c4,-1179.8479f,-1382.1068f,MITxPRO+AMxB+1T2018,problem,382,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Lobby-Question 5
3a32d27772ce468e941a09b8dd76aec3,-1134.8059f,-1454.9773f,MITxPRO+AMxB+1T2018,html,383,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Portico-Html
5b07632f8a4b448a97fc1841e9822fa4,-1260.6079f,-1492.2942f,MITxPRO+AMxB+1T2018,problem,384,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Portico-Question 1
0956212ccaac4df68948e45a10dbb1d4,-1319.5791f,-1506.6667f,MITxPRO+AMxB+1T2018,problem,385,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Portico-Question 2
519ecd71e1c5481cba184e5d6ed7f2ac,-1444.757f,-1369.3223f,MITxPRO+AMxB+1T2018,html,386,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Portico-Html
17d557337c9c42d3b5b9b1220d2a8b07,-1363.7797f,-1529.949f,MITxPRO+AMxB+1T2018,problem,387,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Portico-Question 3
5bf5e2b4dc7542a7a5ccf3afb1e9e3c0,-1365.4885f,-1584.0963f,MITxPRO+AMxB+1T2018,problem,388,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Portico-Question 4
577e63c5db5f4ce08d3b9fd4bc253192,-1316.7793f,-1614.7042f,MITxPRO+AMxB+1T2018,problem,389,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Portico-Question 5
2855e7a0df954abaa30be35826f21bbc,-1266.9938f,-1625.1719f,MITxPRO+AMxB+1T2018,problem,390,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Portico-Question 6
f0e8270c2e6d4b9093c9d434401f1080,-1215.8817f,-1631.6462f,MITxPRO+AMxB+1T2018,problem,391,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Portico-Question 7
c3dc70e138fc4f9a8ef62602347dfd2d,-1132.4774f,-1648.0917f,MITxPRO+AMxB+1T2018,html,392,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Dome-Html
4c6bbce728d64d46b615252950aa99c5,-1179.3345f,-1754.261f,MITxPRO+AMxB+1T2018,problem,393,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Dome-Question 1
b302b1e3680b47bcb5aea5e985dcd0ce,-1205.5925f,-1803.7589f,MITxPRO+AMxB+1T2018,problem,394,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Dome-Question 2
15335471891841108d686d567db618a6,-1217.1544f,-1853.4313f,MITxPRO+AMxB+1T2018,problem,395,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Dome-Question 3
cf9c03aed3cc46cab0d3d363b36d4a3f,-1197.0631f,-1902.7081f,MITxPRO+AMxB+1T2018,problem,396,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Dome-Question 4
b8e69ef94fbb4d51b4a8420c4ba7d94c,-1147.9039f,-1923.0883f,MITxPRO+AMxB+1T2018,problem,397,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Dome-Question 5
80fee6d1156d4c2285bb094b6759c96b,-1101.4059f,-1908.4171f,MITxPRO+AMxB+1T2018,problem,398,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Dome-Question 6
5515b1ce594c44018624eba452487dd8,-1062.074f,-1879.3693f,MITxPRO+AMxB+1T2018,problem,399,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Dome-Question 7
de6931cbf03f4c25a93022f69f40e59d,-900.84436f,-1757.2489f,MITxPRO+AMxB+1T2018,html,400,Weeks 4-5: The AM Design Space (195 min),Concept Questions: Integrative Process Principles-Html
aad06a85014b41a4a81a735ef2aa3af7,-866.16974f,-1822.7316f,MITxPRO+AMxB+1T2018,problem,401,Weeks 4-5: The AM Design Space (195 min),Concept Questions: Integrative Process Principles-Question 1
33e3d11404154320b5548507b3627617,-850.9225f,-1866.7808f,MITxPRO+AMxB+1T2018,problem,402,Weeks 4-5: The AM Design Space (195 min),Concept Questions: Integrative Process Principles-Question 2
8b88b65b13a6434c86a069af38d754e9,-871.8561f,-1910.5476f,MITxPRO+AMxB+1T2018,problem,403,Weeks 4-5: The AM Design Space (195 min),Concept Questions: Integrative Process Principles-Question 3
0e554069f4c04108abd5c2b1e02bb8df,-925.9786f,-1903.1011f,MITxPRO+AMxB+1T2018,problem,404,Weeks 4-5: The AM Design Space (195 min),Concept Questions: Integrative Process Principles-Question 4
3bc7c0a659644f1994fb732fdb44695c,-925.05707f,-1846.1931f,MITxPRO+AMxB+1T2018,problem,405,Weeks 4-5: The AM Design Space (195 min),Concept Questions: Integrative Process Principles-Question 5
b31aa53037a74719ba3eb845306e4374,-831.08026f,-1732.7234f,MITxPRO+AMxB+1T2018,html,406,Weeks 4-5: The AM Design Space (195 min),Introduction-Html
75140a4c4a7248179d04fa2a1ab985d5,-773.0185f,-1717.01f,MITxPRO+AMxB+1T2018,html,407,Weeks 4-5: The AM Design Space (195 min),Lattice Types and Cell Geometries-Html
13d1f65fede84bdcb51f77e7f6419a99,-730.25757f,-1703.6884f,MITxPRO+AMxB+1T2018,html,408,Weeks 4-5: The AM Design Space (195 min),Mechanical Properties of AM Lattices-Html
916c4d42d9ae47d5bff2c22d55e56769,-688.828f,-1688.6094f,MITxPRO+AMxB+1T2018,html,409,Weeks 4-5: The AM Design Space (195 min),Software Tools and References-Html
4e2af15f0e154332990f5c331e2c073a,-645.0662f,-1671.1097f,MITxPRO+AMxB+1T2018,html,410,Weeks 4-5: Data Representation and Build Preparation (105 min),Introduction-Html
7a1a2c4aab5241b785fdaf08add5fdf5,-608.3464f,-1637.1915f,MITxPRO+AMxB+1T2018,html,411,Weeks 4-5: Data Representation and Build Preparation (105 min),STL Files-Html
604cd4d206d940269789ea412845f1e8,-565.65765f,-1649.0277f,MITxPRO+AMxB+1T2018,html,412,Weeks 4-5: Data Representation and Build Preparation (105 min),AMF/3MF Files-Html
22b9e7f1eabc4cb28d8af1feaa0bc27d,-536.3599f,-1598.0931f,MITxPRO+AMxB+1T2018,problem,413,Weeks 4-5: Data Representation and Build Preparation (105 min),Concept Questions-Question 1
40671f6f48fb4803989d7bf3864904e2,-515.30585f,-1656.2058f,MITxPRO+AMxB+1T2018,problem,414,Weeks 4-5: Data Representation and Build Preparation (105 min),Concept Questions-Question 2
47ab5c72ed4f4a38a6f760e0bfa008f2,-476.33832f,-1632.9647f,MITxPRO+AMxB+1T2018,problem,415,Weeks 4-5: Data Representation and Build Preparation (105 min),Concept Questions-Question 3
a653f4a798964771b51fbc7cb8a7a276,-480.92722f,-1586.8032f,MITxPRO+AMxB+1T2018,problem,416,Weeks 4-5: Data Representation and Build Preparation (105 min),Concept Questions-Question 4
611f718731804acf8b5f757f24bcdf64,-513.8303f,-1547.8f,MITxPRO+AMxB+1T2018,html,417,Weeks 4-5: Data Representation and Build Preparation (105 min),Introduction-Html
797a6e6ad6a9498396d577b377aec258,-301.8893f,-841.5296f,MITxPRO+AMxB+1T2018,html,418,Weeks 4-5: Data Representation and Build Preparation (105 min),Vector Toolpaths-Html
2e48e055fb4146e9b149086c1385037d,-292.78458f,-809.3136f,MITxPRO+AMxB+1T2018,html,419,Weeks 4-5: Data Representation and Build Preparation (105 min),Raster Toolpaths-Html
51c336e9fc974fe6b345ef354ed29bbb,-282.54495f,-770.96454f,MITxPRO+AMxB+1T2018,html,420,Weeks 4-5: Data Representation and Build Preparation (105 min),G-Code-Html
6a3fd2c28384465589f148598410fbdd,-270.33713f,-725.2897f,MITxPRO+AMxB+1T2018,html,422,Weeks 4-5: Data Representation and Build Preparation (105 min),Materialise Magics-Html
90efb799135b4a83860d413d182e62af,-259.54016f,-668.76166f,MITxPRO+AMxB+1T2018,video,423,Weeks 4-5: Data Representation and Build Preparation (105 min),Materialise Magics-Materialise Magics Demonstration Video
45fb3c2b451642e89378499970aaaf15,-212.41397f,-438.3365f,MITxPRO+AMxB+1T2018,html,424,Weeks 4-5: Data Representation and Build Preparation (105 min),Ultimaker Cura-Html
8fba3f66ee7a4a218d411662d248a54d,-256.0697f,-463.248f,MITxPRO+AMxB+1T2018,video,425,Weeks 4-5: Data Representation and Build Preparation (105 min),Ultimaker Cura-Ultimaker Cura Demonstration
ca8aac0be163430e8baaad776c32ddd2,-205.23874f,-385.3757f,MITxPRO+AMxB+1T2018,html,426,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Defining the Design and Performance Space-Html
e07603058e9043579d9f2f17be10b866,-189.1004f,-320.1893f,MITxPRO+AMxB+1T2018,video,427,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Defining the Design and Performance Space-Defining the Design and Performance Space
0da137981c784fff80a5768bc626dca7,-186.34566f,-254.1811f,MITxPRO+AMxB+1T2018,html,428,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Formulation and Implementation of Topology Optimization-Html
e588e625f78049a5aed0c685e1fc9500,-248.95625f,-266.27643f,MITxPRO+AMxB+1T2018,video,429,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Formulation and Implementation of Topology Optimization-The Inverse Problem and Formulation of Topology Optimization
abdacc6701224360a3f86b8be3f366bf,-236.30556f,-203.64868f,MITxPRO+AMxB+1T2018,video,430,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Formulation and Implementation of Topology Optimization-The SIMP Method of Topology Optimization
202fe760f26e4bd7a5a9cd1926e3f678,-154.073f,-205.04858f,MITxPRO+AMxB+1T2018,html,431,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Introduction-Html
3e3428242983494095b0d25bad62a657,-181.49852f,-150.29404f,MITxPRO+AMxB+1T2018,video,432,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Introduction-Computatiol Design of a High-Performance Wheel
91b21144d1b5408d956b8a08c06ead48,19.346949f,272.3425f,MITxPRO+AMxB+1T2018,html,433,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Introduction-Html
fed8304bb7184050aaaa4d9ab2089745,-212.4449f,209.84357f,MITxPRO+AMxB+1T2018,html,434,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Introduction-IFrame Tool
