id,courseID,mod_type,order,chapterModLabel,stds,count,x,y
4ee6ca9019ab4a1ab323f98094a9bd77,MITxPRO+LASERxB1+1T2019,problem,343,Week 3: Capability Work (2.5 hrs),34,138,3016.465f,-856.05725f
b37947176785476f8b29d49a851366dc,MITxPRO+LASERxB1+1T2019,problem,344,Week 3: Capability Work (2.5 hrs),34,115,3067.337f,-776.32367f
fcea5b10d5a14a3b9324ffece8f6e1e5,MITxPRO+LASERxB1+1T2019,problem,345,Week 3: Capability Work (2.5 hrs),34,147,3006.9382f,-702.93744f
4a92daef4d504e1792575a26502bb7b7,MITxPRO+LASERxB1+1T2019,html,346,Week 3: Capability Work (2.5 hrs),12,18,2920.8738f,-1035.9905f
6ac8bb048b854999a47edb35fe627f11,MITxPRO+LASERxB1+1T2019,problem,347,Week 3: Capability Work (2.5 hrs),34,78,2804.1992f,-580.8435f
30ead9794d4847abaf222ca966cc8630,MITxPRO+LASERxB1+1T2019,html,348,Week 3: Capability Work (2.5 hrs),34,211,2539.2974f,97.060616f
568fab6c935d4be6925c261344494c53,MITxPRO+LASERxB1+1T2019,html,349,Week 3: Capability Work (2.5 hrs),1,2,959.2765f,1096.807f
658eea055f3b4a25b77736d6ce95d29a,MITxPRO+LASERxB1+1T2019,html,350,Week 3: Capability Work (2.5 hrs),0,0,36.497597f,241.65953f
c20993c944444fe085345591a8bd837e,MITxPRO+LASERxB1+1T2019,survey,351,Week 3: Capability Work (2.5 hrs),34,227,2854.6006f,-137.73578f
897b7f51242c44aab2205c72fdcbf4cd,MITxPRO+LASERxB1+1T2019,poll,352,Week 3: Capability Work (2.5 hrs),34,251,2947.7493f,-21.951185f
09b9678ddc3d452ea4a3d46e15826065,MITxPRO+LASERxB1+1T2019,poll,353,Week 3: Capability Work (2.5 hrs),34,251,2996.0164f,-148.9539f
eff0de7f2dbb42dfa1a2e686efab5b6d,MITxPRO+LASERxB1+1T2019,poll,354,Week 3: Capability Work (2.5 hrs),34,251,2799.568f,-2.1224926f
1ba8fef685d74a8194b9db252eb704fb,MITxPRO+LASERxB1+1T2019,html,355,Week 3: Capability Work (2.5 hrs),34,66,2968.9978f,633.5879f
82662996e73d4e4c812e65ddf0fc99c1,MITxPRO+LASERxB1+1T2019,html,356,Week 3: Capability Work (2.5 hrs),0,0,954.9298f,1137.5433f
2fe14166dc9642c3bc666b86a57f943d,MITxPRO+LASERxB1+1T2019,video,357,Week 3: Capability Work (2.5 hrs),33,176,2796.495f,272.32248f
b7e414253181435db7d63b239030934a,MITxPRO+LASERxB1+1T2019,html,358,Week 3: Capability Work (2.5 hrs),0,0,837.03973f,-985.82697f
44421dd1e13a47a388c4a19834b744c7,MITxPRO+LASERxB1+1T2019,problem,359,Week 3: Capability Work (2.5 hrs),34,114,2999.5608f,341.5791f
cb5fc7ef85d547c4be1a7439d0bf6052,MITxPRO+LASERxB1+1T2019,problem,360,Week 3: Capability Work (2.5 hrs),34,152,3092.6265f,392.97742f
0a8f150a4cf747acbde62f4721823da3,MITxPRO+LASERxB1+1T2019,problem,361,Week 3: Capability Work (2.5 hrs),33,132,3145.207f,483.34747f
ab8fdad974ae471f9f24c3f9dd04462e,MITxPRO+LASERxB1+1T2019,problem,362,Week 3: Capability Work (2.5 hrs),33,106,3109.1816f,577.02704f
f00179e251a045b39c3f7a54f9aa4acc,MITxPRO+LASERxB1+1T2019,html,363,Week 3: Capability Work (2.5 hrs),34,58,2725.595f,736.67737f
52580888dadb4fe3baa795683ea227bd,MITxPRO+LASERxB1+1T2019,video,364,Week 3: Capability Work (2.5 hrs),34,131,2842.6597f,676.584f
072a190fd302456290895f9f04d6940a,MITxPRO+LASERxB1+1T2019,html,365,Week 3: Capability Work (2.5 hrs),34,57,2539.1343f,614.6182f
492a3bc6a1254f23a7998587961b22a4,MITxPRO+LASERxB1+1T2019,video,366,Week 3: Capability Work (2.5 hrs),34,104,2640.7107f,677.4844f
c76574d21bc14aeea7ecd0b027f39858,MITxPRO+LASERxB1+1T2019,html,367,Week 3: Capability Work (2.5 hrs),18,32,2627.2056f,456.19022f
4894febf79464162afc4924745282de4,MITxPRO+LASERxB1+1T2019,html,368,Week 3: Capability Work (2.5 hrs),0,0,1103.6622f,-419.3434f
cfa457d1743848e4bb5e4beced6448ed,MITxPRO+LASERxB1+1T2019,problem,369,Week 3: Capability Work (2.5 hrs),33,79,2408.5754f,414.21198f
b71bac264efb4abd97015447bd490db6,MITxPRO+LASERxB1+1T2019,html,370,Week 3: Capability Work (2.5 hrs),34,290,1763.8684f,339.22534f
0c4193e7b92640a8bed63453172d333b,MITxPRO+LASERxB1+1T2019,html,371,Week 3: Capability Work (2.5 hrs),0,0,421.29648f,-717.7469f
fc0771786a1e405986933843fdfd7eda,MITxPRO+LASERxB1+1T2019,html,372,Week 3: Capability Work (2.5 hrs),1,2,2039.8596f,26.021809f
1b4550d0dab04078b3bf08a655345bdc,MITxPRO+LASERxB1+1T2019,html,373,Week 3: Capability Work (2.5 hrs),20,35,1556.0553f,271.60355f
8d448d625b024c82a5eb240bbd7431d6,MITxPRO+LASERxB1+1T2019,openassessment,374,Week 3: Capability Work (2.5 hrs),33,2343,1852.9171f,546.1978f
d6d02b6ef04e4f17805504500b8ce441,MITxPRO+LASERxB1+1T2019,lti_consumer,375,Week 3: Capability Work (2.5 hrs),31,547,1480.0948f,563.5745f
66baf19b6b904b70922329068c63746d,MITxPRO+LASERxB1+1T2019,html,376,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,352,1603.0422f,1483.1989f
a355d80f03d64640b19cd1f1c5ea01fc,MITxPRO+LASERxB1+1T2019,html,377,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),1,2,774.8795f,632.611f
7f544639412e40a9ba27f43b415362ab,MITxPRO+LASERxB1+1T2019,video,378,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,204,1384.3949f,1316.9094f
1f80a3186d46467197068c785d785510,MITxPRO+LASERxB1+1T2019,html,379,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),0,0,-590.4309f,996.56195f
d5ae8642e15b46b8bd298b02274d4e9c,MITxPRO+LASERxB1+1T2019,problem,380,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),33,112,1393.4624f,1156.365f
a0d10309a2dd456289147f84be9d37f9,MITxPRO+LASERxB1+1T2019,problem,381,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,112,1486.8892f,1149.1224f
0fcbc3ca07b144138b8d85da581f09a8,MITxPRO+LASERxB1+1T2019,problem,382,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,160,1545.9612f,1222.1237f
c2fca3669923477ab966ded303dea31c,MITxPRO+LASERxB1+1T2019,html,383,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,57,2103.312f,1533.593f
da8bc5547a9941a8b30bf4af81f0c9b5,MITxPRO+LASERxB1+1T2019,html,384,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),0,0,-431.9619f,922.58844f
ea7da9aa77de47aeb8418dc489d62bb4,MITxPRO+LASERxB1+1T2019,html,385,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),0,0,-1006.8101f,667.4541f
471e8615e87449fda771b9f8dad09342,MITxPRO+LASERxB1+1T2019,html,386,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),0,0,518.5738f,276.4651f
18d3b836dd804224883cc9180b60a8e1,MITxPRO+LASERxB1+1T2019,html,387,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,59,2328.9275f,1518.9819f
4890121ce5d74576b4632b77cfc23398,MITxPRO+LASERxB1+1T2019,video,388,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,109,2197.5156f,1518.8967f
17f95d18bab743888e1736033dc3384d,MITxPRO+LASERxB1+1T2019,html,389,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,79,2386.7214f,1251.7673f
96bb2b3e85a34d8b9544514e89f6fe97,MITxPRO+LASERxB1+1T2019,video,390,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,143,2397.8035f,1434.495f
f5eff82732574037ba029c9a64474b11,MITxPRO+LASERxB1+1T2019,html,391,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),0,0,-515.24854f,1049.1007f
ac4e9b54acfe4670b4634859c7263cb5,MITxPRO+LASERxB1+1T2019,problem,392,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),32,92,2464.4968f,1333.2826f
f7002c8484354eceac57bc7bd62c76c1,MITxPRO+LASERxB1+1T2019,html,393,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,74,2165.9504f,1215.758f
6f8881a745ac4c358a68b92c3b4abe81,MITxPRO+LASERxB1+1T2019,video,394,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,161,2284.0784f,1221.042f
0c12af0a4e7f4002852cf84b2537c161,MITxPRO+LASERxB1+1T2019,html,395,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,61,1988.4989f,1282.4237f
253892f03a3a4708bd40d5e665ed9e21,MITxPRO+LASERxB1+1T2019,html,396,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),0,0,-853.70447f,-295.71906f
44a277ea44dc4ae689fab4b82f0b4098,MITxPRO+LASERxB1+1T2019,problem,397,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,79,2064.444f,1231.4037f
df8191ec5e584c838a899c378941a566,MITxPRO+LASERxB1+1T2019,html,398,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),10,13,1897.8138f,1076.3138f
859e0b8d71694b12befb69ee698138f9,MITxPRO+LASERxB1+1T2019,problem,399,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,75,1891.7006f,1388.2754f
2b09a08242b54983aec7063990fb3f66,MITxPRO+LASERxB1+1T2019,video,400,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,416,1743.4769f,2027.0792f
1f471b7a883a4df48211e8c6a81b59a7,MITxPRO+LASERxB1+1T2019,problem,401,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,85,1610.9938f,2007.7246f
d0d286b8573b47fc807bdca687083cfb,MITxPRO+LASERxB1+1T2019,html,402,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),0,0,-463.4907f,-1068.2964f
1157bd665ec4472fb58b751dc5099355,MITxPRO+LASERxB1+1T2019,html,403,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,70,2052.3677f,2011.0465f
9de0d567bfa84fe5b77cb76f4a76a5d1,MITxPRO+LASERxB1+1T2019,problem,404,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,90,1958.1523f,2006.2231f
3c8a22d2f9c146ea956609e3ed4f2559,MITxPRO+LASERxB1+1T2019,html,405,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),32,56,2211.6855f,2024.7146f
58fc9094275e4c49be3f4ba6d4acc0a4,MITxPRO+LASERxB1+1T2019,video,406,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,189,2284.5571f,2115.3984f
c1c1be90b2b14c1ab4a5e1ee3c241902,MITxPRO+LASERxB1+1T2019,problem,407,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),33,223,2194.552f,2188.079f
02b3a1bead9244c1ba2f857c7da8f82a,MITxPRO+LASERxB1+1T2019,video,408,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,166,2320.9768f,2256.907f
6206fc6479014bb193084c32409dc1b9,MITxPRO+LASERxB1+1T2019,problem,409,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),33,122,2429.6719f,2297.789f
6a5f020451db426dacba9e2ea3fcc62a,MITxPRO+LASERxB1+1T2019,video,410,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,183,2264.5845f,2389.1895f
33a9d248b2e44588a5b07fc1342b9bc2,MITxPRO+LASERxB1+1T2019,video,411,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,207,2148.0093f,2462.8735f
c6f26bd420634f1cb7989e76fe6b16c0,MITxPRO+LASERxB1+1T2019,problem,412,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),32,205,2031.9229f,2409.2805f
2a65ee6e2ac64f6a8a55fbe5373ec763,MITxPRO+LASERxB1+1T2019,problem,413,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),33,109,2116.7756f,2352.1755f
687055dad9fc40c3982478fe33ec01bf,MITxPRO+LASERxB1+1T2019,html,414,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,67,1876.2086f,2483.7341f
1fd0f6dadbc14ebc965faf6122190b96,MITxPRO+LASERxB1+1T2019,problem,415,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,83,1976.9297f,2534.334f
2add1669f08d4101913db15f8c23b3b7,MITxPRO+LASERxB1+1T2019,problem,416,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,86,1766.2434f,2413.6243f
a2b4bd40cee2481ebd3fc179d6a5cd62,MITxPRO+LASERxB1+1T2019,html,417,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,232,1366.4873f,2417.863f
4112ff99f0fd4d0fb8f4cbbcb34436d4,MITxPRO+LASERxB1+1T2019,html,418,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),0,0,1165.3555f,2025.7161f
e34e59dce2204f228f3a84b6725df60f,MITxPRO+LASERxB1+1T2019,problem,419,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,80,1392.2112f,2298.2588f
bec48fc2e1294c7eb3d0aca780d731b8,MITxPRO+LASERxB1+1T2019,video,420,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,199,1257.717f,2323.5525f
3fec92ad186c423d818a522c6ce08604,MITxPRO+LASERxB1+1T2019,html,421,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),1,2,1093.7505f,1993.4631f
dbde19fcce2a4c1abdc7f685c293a23f,MITxPRO+LASERxB1+1T2019,html,422,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,55,1161.9784f,2370.1584f
23c4f975457c49199a59bfbc5150e425,MITxPRO+LASERxB1+1T2019,html,423,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),0,0,1005.7123f,-369.71918f
d83c5c9ee3df49f38c3dda6fcc3184da,MITxPRO+LASERxB1+1T2019,html,424,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),0,0,-298.74332f,-1008.0506f
a24600b0e49245f6bdba8c893cfeddb0,MITxPRO+LASERxB1+1T2019,video,425,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,175,1188.5496f,2455.2188f
5d290f75e44b4bdb8256c600debbb44d,MITxPRO+LASERxB1+1T2019,html,426,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),6,11,1413.8568f,2702.572f
1edfe48746384344b51260b2bb74d95b,MITxPRO+LASERxB1+1T2019,html,427,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),0,0,-451.04108f,996.62225f
24cf8786024543f19b89bc20034e60d7,MITxPRO+LASERxB1+1T2019,html,428,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,248,939.1504f,2723.9395f
f2a73be2f46840b182d7bd095378004e,MITxPRO+LASERxB1+1T2019,video,429,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,172,1037.8231f,2614.8223f
604551fd4266430cb860fef58fa7dd61,MITxPRO+LASERxB1+1T2019,problem,430,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),33,196,926.2956f,2578.111f
dce46f8904594a62a6377a3587aaa663,MITxPRO+LASERxB1+1T2019,video,431,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,264,908.1415f,2892.1833f
9b9d0a249052413c869753b99682b0ac,MITxPRO+LASERxB1+1T2019,problem,432,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),32,136,786.4773f,2932.7253f
061c175cc90f45fbad883025394e78dd,MITxPRO+LASERxB1+1T2019,problem,433,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),32,182,842.9495f,3022.6438f
66ada10dde9f43018588f1ced9d477fc,MITxPRO+LASERxB1+1T2019,html,434,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,74,1052.2725f,2957.988f
74a7f8712e5449c2bc0b43c6f90dafed,MITxPRO+LASERxB1+1T2019,problem,435,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,83,978.6563f,3009.849f
bf12c96466d840a69bed7020b3f18bb8,MITxPRO+LASERxB1+1T2019,problem,436,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,95,1099.99f,2857.778f
070600601c4c439288445d2f0724807d,MITxPRO+LASERxB1+1T2019,html,437,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,207,489.72437f,2637.9307f
0b57572af4c84478956a833ba2f019bb,MITxPRO+LASERxB1+1T2019,html,438,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),0,0,-92.093544f,355.91705f
1823b6de7d334a7aaabc4570719af4d9,MITxPRO+LASERxB1+1T2019,drag-and-drop-v2,439,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,528,377.8633f,2511.423f
0380cd76a7d44bc3a4da1f15e4d68f89,MITxPRO+LASERxB1+1T2019,video,440,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,163,312.47348f,2697.332f
23b7673c8b5443108c2ef09382834a86,MITxPRO+LASERxB1+1T2019,video,441,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,152,204.83427f,2780.7864f
901e92500aea43c79f19f1b279050668,MITxPRO+LASERxB1+1T2019,video,442,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,156,122.70193f,2891.8872f
001339db8ced4cf78829ebe8b145449d,MITxPRO+LASERxB1+1T2019,problem,443,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),32,249,-12.905849f,2909.4553f
452745e0366e42ae81561bfddebcc6c3,MITxPRO+LASERxB1+1T2019,problem,444,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),32,128,43.017155f,3001.685f
4660ff2089114e8db82ceb26a4f329e3,MITxPRO+LASERxB1+1T2019,video,445,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,146,185.21082f,3013.5469f
7bd5586eb9d8484eb74a433ee7bfe499,MITxPRO+LASERxB1+1T2019,drag-and-drop-v2,446,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),33,590,338.3161f,3039.6519f
8a7f26e690f34dda97be16904518ca99,MITxPRO+LASERxB1+1T2019,problem,447,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,86,434.83267f,2904.7144f
a25adff793e24490b14ab8b50ca90a82,MITxPRO+LASERxB1+1T2019,video,448,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),0,0,-348.0125f,-1039.1332f
b2f0d654738f48158edff28e8d3a546e,MITxPRO+LASERxB1+1T2019,html,449,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,241,546.21906f,2027.4185f
18882a995f104cba9bb65d9bec58d1de,MITxPRO+LASERxB1+1T2019,html,450,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),0,0,-417.31427f,904.82153f
512364d4619742bb9e4e531f07ceaed7,MITxPRO+LASERxB1+1T2019,html,451,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),0,0,178.35533f,2258.6592f
9428d8bd9c5a47b2a235b254e5e27ded,MITxPRO+LASERxB1+1T2019,html,452,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),21,39,782.73267f,1932.466f
f60ee41ec635499abd48168342d32c2f,MITxPRO+LASERxB1+1T2019,openassessment,453,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),33,2045,591.3644f,1826.7146f
f67fbf45a5f146ed866965bc57c7c001,MITxPRO+LASERxB1+1T2019,problem,454,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,202,545.20575f,1505.4966f
d937afe49bd24a07a550dda1c1155122,MITxPRO+LASERxB1+1T2019,problem,455,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,95,408.97867f,1345.7526f
3628b3f7823443d0912a339096b69943,MITxPRO+LASERxB1+1T2019,problem,456,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,75,372.04697f,1269.9255f
9e049ee647cf43ecbcb5ed792a8e7588,MITxPRO+LASERxB1+1T2019,problem,457,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,72,351.60107f,1195.5354f
5256a214faaf410b93f76cea06428334,MITxPRO+LASERxB1+1T2019,problem,458,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,75,343.51093f,1120.6985f
25c32b120fce40fa9b6c85133aeb4716,MITxPRO+LASERxB1+1T2019,problem,459,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,119,344.22745f,1032.5049f
11bc14f2204949008b7d511b933363c1,MITxPRO+LASERxB1+1T2019,problem,460,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,113,380.63568f,921.556f
42de338840a34d15adb66e7b14fb9d2c,MITxPRO+LASERxB1+1T2019,problem,461,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,96,478.38116f,852.85065f
9da37c6210b1416b8079c274f70bf600,MITxPRO+LASERxB1+1T2019,problem,462,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,110,572.2727f,924.4645f
519119f1deac45ff9ab4f13529be5c6e,MITxPRO+LASERxB1+1T2019,problem,463,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,96,597.904f,1039.6627f
c5df9f40ec14463b9dcfdc73df3e9285,MITxPRO+LASERxB1+1T2019,lti_consumer,464,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),34,254,692.3046f,1345.123f
83d42d95cd844fc093fc09cee250edb8,MITxPRO+LASERxB1+1T2019,video,465,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),30,212,836.1864f,1253.3983f
7e20f8b8dbef4748ba3bd5df1fc7bed1,MITxPRO+LASERxB1+1T2019,problem,466,Saleha's Playspace,0,0,253.64107f,249.74692f
203ad1369adc463dacb9927b912dd2b9,MITxPRO+LASERxB1+1T2019,problem,467,Saleha's Playspace,0,0,1043.173f,-686.80334f
87331a0e161946c7837117598d1d2958,MITxPRO+LASERxB1+1T2019,problem,468,Saleha's Playspace,0,0,1092.6581f,-508.39645f
79a795dbdc644bb5a065d2c9b2bfd499,MITxPRO+LASERxB1+1T2019,problem,469,Saleha's Playspace,0,0,-380.511f,835.46356f
4d10e81bc1a34270baaa14851bb3267b,MITxPRO+LASERxB1+1T2019,problem,470,Saleha's Playspace,0,0,-455.57538f,1080.5527f
e480a5b467db4ed0a41eda04dfcf6abe,MITxPRO+LASERxB1+1T2019,openassessment,471,Saleha's Playspace,0,0,-444.93875f,963.1821f
88172a7cb8334a1a96d27a64ff45de27,MITxPRO+LASERxB1+1T2019,drag-and-drop-v2,472,Saleha's Playspace,0,0,1015.5871f,-754.93744f
b36798163c3f4236bd7939a21cc8cdc7,MITxPRO+LASERxB1+1T2019,drag-and-drop-v2,473,Debugging,0,0,1014.09515f,-312.22122f
7063da5bb3274612ade4644d4156adf1,MITxPRO+LASERxB1+1T2019,drag-and-drop-v2,474,Debugging,0,0,978.3948f,-788.43567f
a0adf066ca9f4a1aa22ae4e80eb2f0d3,MITxPRO+LASERxB1+1T2019,problem,475,Debugging,0,0,-298.13382f,-1084.1028f
Marker1,MITxPRO+LASERxB1+1T2019,non,499,n,10,100,-3164.438f,-3141.8738f
Marker2,MITxPRO+LASERxB1+1T2019,non,500,n,10,100,-3164.438f,3039.6519f
