id,x,y,courseID,mod_type,order,stds,count,chpModLabel,seqModLabel,In-Degree,Out-Degree,Degree,name
61856830155142bcaeace6aa59bd78ff,-1623.6948f,1659.7856f,MITxPRO+AMxB+1T2018,html,222,879,3255,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Lamination AM-Html,38,35,73,61856830155142bcaeace6aa59bd78ff
b62c41bd1f7041b8af6a7c1ba244ed04,-1674.5938f,1613.5822f,MITxPRO+AMxB+1T2018,video,223,819,6829,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Lamination AM-Introduction to Lamition AM,12,16,28,b62c41bd1f7041b8af6a7c1ba244ed04
7d49c93e6d8248b5917ce5939b0ed199,-1815.2545f,1854.1975f,MITxPRO+AMxB+1T2018,html,224,14,18,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Lamination AM-Html,2,1,3,7d49c93e6d8248b5917ce5939b0ed199
1016f8c2803e4955b2ecb470241bcd95,-1708.7706f,1571.0015f,MITxPRO+AMxB+1T2018,html,225,851,2012,Week 2: Additive Manufacturing Processes (5 hrs),Workflow: Paper LOM-Html,14,8,22,1016f8c2803e4955b2ecb470241bcd95
6125768f1d5e42fb883dbc1aaa84223c,-1753.0436f,1574.1732f,MITxPRO+AMxB+1T2018,video,226,790,3719,Week 2: Additive Manufacturing Processes (5 hrs),Workflow: Paper LOM-Paper LOM workflow ,7,14,21,6125768f1d5e42fb883dbc1aaa84223c
290de671af174739bcd0df683b4afc67,-1988.442f,1731.9906f,MITxPRO+AMxB+1T2018,html,227,9,14,Week 2: Additive Manufacturing Processes (5 hrs),Workflow: Paper LOM-Html,2,1,3,290de671af174739bcd0df683b4afc67
39d452015e8545798e59a5722b3926e6,-1736.1155f,1530.9974f,MITxPRO+AMxB+1T2018,html,228,846,2008,Week 2: Additive Manufacturing Processes (5 hrs),Workflow: Metal LOM-Html,16,11,27,39d452015e8545798e59a5722b3926e6
861189817e874a78b48adb13db4dd352,-1751.246f,1493.9445f,MITxPRO+AMxB+1T2018,html,229,847,2271,Week 2: Additive Manufacturing Processes (5 hrs),Materials and Length Scales-Html,14,11,25,861189817e874a78b48adb13db4dd352
305af948e6fd418db8d32afcba8edec2,-1958.9199f,-813.5209f,MITxPRO+AMxB+1T2018,html,230,1,1,Week 2: Additive Manufacturing Processes (5 hrs),Materials and Length Scales-Html,0,0,0,305af948e6fd418db8d32afcba8edec2
1e10c4909db04d90ae611fcb24527c0f,1205.619f,-1790.6671f,MITxPRO+AMxB+1T2018,html,231,6,11,Week 2: Additive Manufacturing Processes (5 hrs),Materials and Length Scales-Html,0,0,0,1e10c4909db04d90ae611fcb24527c0f
21025d91f3cd4d4f858c2ec35764b5da,-1764.0171f,1454.3461f,MITxPRO+AMxB+1T2018,html,232,853,2087,Week 2: Additive Manufacturing Processes (5 hrs),Key Takeaways-Html,18,17,35,21025d91f3cd4d4f858c2ec35764b5da
1ed230eb23af43aab786739fdd13ea89,-1795.7297f,1405.7091f,MITxPRO+AMxB+1T2018,problem,233,880,6585,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 1,20,30,50,1ed230eb23af43aab786739fdd13ea89
57aea84c635d4c42bdea24fcad7ddc04,-1833.1007f,1456.1572f,MITxPRO+AMxB+1T2018,problem,234,870,3591,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 2,12,12,24,57aea84c635d4c42bdea24fcad7ddc04
7caa315a66164f50bd8b97b0f43dba18,-1873.0464f,1482.61f,MITxPRO+AMxB+1T2018,problem,235,871,2718,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 3,10,13,23,7caa315a66164f50bd8b97b0f43dba18
aef4930d74cd48de8d774741083e54bc,-1902.1783f,1446.0928f,MITxPRO+AMxB+1T2018,problem,236,868,3515,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 4,9,13,22,aef4930d74cd48de8d774741083e54bc
c15d118c7742410aa670b99d4f796785,-1885.4314f,1396.7292f,MITxPRO+AMxB+1T2018,problem,237,867,4343,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 5,11,14,25,c15d118c7742410aa670b99d4f796785
d4351e91190f4e08b308ceb76aa5cf06,-1849.449f,1354.3796f,MITxPRO+AMxB+1T2018,problem,238,868,4363,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 6,13,18,31,d4351e91190f4e08b308ceb76aa5cf06
efad98624b054b5fbe2cc340e3df324d,-1842.0659f,1214.096f,MITxPRO+AMxB+1T2018,html,239,877,4213,Week 3: Applications of Additive Manufacturing (5 hrs),Welcome to Week 3-Html,49,41,90,efad98624b054b5fbe2cc340e3df324d
09fe06fcddb044dbb16b33ff6fbdde1c,-1920.9089f,1239.0037f,MITxPRO+AMxB+1T2018,html,240,59,78,Week 3: Applications of Additive Manufacturing (5 hrs),Welcome to Week 3-Html,3,4,7,09fe06fcddb044dbb16b33ff6fbdde1c
c9543052dcba40b58909ec53da262aaa,-1865.2137f,1135.9634f,MITxPRO+AMxB+1T2018,html,241,887,3348,Week 3: Applications of Additive Manufacturing (5 hrs),Framing the Application Potential of AM-Html,57,34,91,c9543052dcba40b58909ec53da262aaa
3d412537e19344628642e97d2a0d1e3e,-1917.3047f,1093.7073f,MITxPRO+AMxB+1T2018,video,242,848,7095,Week 3: Applications of Additive Manufacturing (5 hrs),Framing the Application Potential of AM-Framing the Application of Potential of AM,10,10,20,3d412537e19344628642e97d2a0d1e3e
754173802659463ea74eee4d359bc6fc,-2009.1235f,1175.9744f,MITxPRO+AMxB+1T2018,html,243,25,37,Week 3: Applications of Additive Manufacturing (5 hrs),Framing the Application Potential of AM-Html,4,3,7,754173802659463ea74eee4d359bc6fc
27a8801c431c4cc58d69b8ff02121f29,-1925.1808f,1041.0336f,MITxPRO+AMxB+1T2018,problem,244,876,3842,Week 3: Applications of Additive Manufacturing (5 hrs),Framing the Application Potential of AM-Question 1,4,6,10,27a8801c431c4cc58d69b8ff02121f29
c916a881ccf146b68ec3e4781195bbd1,-2098.7263f,1086.8077f,MITxPRO+AMxB+1T2018,html,245,18,23,Week 3: Applications of Additive Manufacturing (5 hrs),Framing the Application Potential of AM-Html,2,3,5,c916a881ccf146b68ec3e4781195bbd1
4037cb08917c43238c4691dbe8895637,-1976.3113f,944.2701f,MITxPRO+AMxB+1T2018,html,246,883,3846,Week 3: Applications of Additive Manufacturing (5 hrs),Establishing a Business Case for AM-Html,23,31,54,4037cb08917c43238c4691dbe8895637
d5172470b4d443d7ba479af419b4f99b,-1984.4044f,1007.9813f,MITxPRO+AMxB+1T2018,video,247,832,7464,Week 3: Applications of Additive Manufacturing (5 hrs),Establishing a Business Case for AM-Establishing a Business Case for AM,14,15,29,d5172470b4d443d7ba479af419b4f99b
c4a55bdf46eb40b1b10adc7df324e1f5,-1717.5692f,943.8645f,MITxPRO+AMxB+1T2018,html,248,22,29,Week 3: Applications of Additive Manufacturing (5 hrs),Establishing a Business Case for AM-Html,3,2,5,c4a55bdf46eb40b1b10adc7df324e1f5
f016c0f54ab84871a0700aa16ee7fa28,-1763.2917f,884.9019f,MITxPRO+AMxB+1T2018,html,249,31,36,Week 3: Applications of Additive Manufacturing (5 hrs),Establishing a Business Case for AM-Html,3,4,7,f016c0f54ab84871a0700aa16ee7fa28
310bb0618ec84817970f0320c6051b92,-1926.8707f,981.154f,MITxPRO+AMxB+1T2018,problem,250,875,4547,Week 3: Applications of Additive Manufacturing (5 hrs),Establishing a Business Case for AM-Question 1,8,8,16,310bb0618ec84817970f0320c6051b92
cc6de24a16d54830beca01a4787a5b4d,-1896.5137f,945.1038f,MITxPRO+AMxB+1T2018,problem,251,871,3214,Week 3: Applications of Additive Manufacturing (5 hrs),Establishing a Business Case for AM-Question 2,7,7,14,cc6de24a16d54830beca01a4787a5b4d
20aaaaf046c347828ff18e07bfc3ab4f,-1932.198f,912.2127f,MITxPRO+AMxB+1T2018,problem,252,870,3485,Week 3: Applications of Additive Manufacturing (5 hrs),Establishing a Business Case for AM-Question 3,7,9,16,20aaaaf046c347828ff18e07bfc3ab4f
5cc9c5960b654f42829ef46a9c3a1444,-2000.4116f,892.00385f,MITxPRO+AMxB+1T2018,html,253,875,2781,Week 3: Applications of Additive Manufacturing (5 hrs),Prototyping: Introduction-Html,30,30,60,5cc9c5960b654f42829ef46a9c3a1444
f258df5b93ec4688a59d208391ca6a7f,-2034.743f,846.2942f,MITxPRO+AMxB+1T2018,html,254,848,1911,Week 3: Applications of Additive Manufacturing (5 hrs),Accelerated Product Development: Frito Lay Potato Chips-Html,16,17,33,f258df5b93ec4688a59d208391ca6a7f
c41b9b59311243a1bbe7af884c0ab883,-2062.6091f,812.51776f,MITxPRO+AMxB+1T2018,html,255,837,1726,Week 3: Applications of Additive Manufacturing (5 hrs),Iterative Customer Testing: Jamber Coffee Mug-Html,10,11,21,c41b9b59311243a1bbe7af884c0ab883
b233e1e427114fad9d1e90757aeb33cd,-2087.9502f,781.53156f,MITxPRO+AMxB+1T2018,html,256,837,1802,Week 3: Applications of Additive Manufacturing (5 hrs),Prototype Investment Casting: Vaupell and 3D Systems-Html,15,12,27,b233e1e427114fad9d1e90757aeb33cd
8feb7788f1184ed2ad654a08738e6e3b,-2114.9387f,748.54205f,MITxPRO+AMxB+1T2018,html,257,830,1911,Week 3: Applications of Additive Manufacturing (5 hrs),Surgical Planning-Html,15,14,29,8feb7788f1184ed2ad654a08738e6e3b
2d680713e46d48f1a8483813fdf8eaad,-2151.641f,729.05585f,MITxPRO+AMxB+1T2018,video,258,703,2831,Week 3: Applications of Additive Manufacturing (5 hrs),Surgical Planning-Virtual Surgical Planning ,5,7,12,2d680713e46d48f1a8483813fdf8eaad
c662ca6bf6ce446fa8ee92f993cb42bd,529.0505f,-2140.9128f,MITxPRO+AMxB+1T2018,html,259,6,6,Week 3: Applications of Additive Manufacturing (5 hrs),Surgical Planning-Html,0,0,0,c662ca6bf6ce446fa8ee92f993cb42bd
d88b1dd362154e4783fa29ef8cc2fd69,-2181.9744f,701.9431f,MITxPRO+AMxB+1T2018,video,260,647,2489,Week 3: Applications of Additive Manufacturing (5 hrs),Surgical Planning-Video,5,6,11,d88b1dd362154e4783fa29ef8cc2fd69
664871c85f90481e8ce08ed81e13204f,-2184.403f,660.38947f,MITxPRO+AMxB+1T2018,html,261,831,2102,Week 3: Applications of Additive Manufacturing (5 hrs),Large-Size Prototyping: Villeroy & Boch with BigRep-Html,19,13,32,664871c85f90481e8ce08ed81e13204f
addc582e93ef43d5a647d5a27f89866e,-2215.5037f,629.6103f,MITxPRO+AMxB+1T2018,video,262,706,3234,Week 3: Applications of Additive Manufacturing (5 hrs),Large-Size Prototyping: Villeroy & Boch with BigRep-Video,7,8,15,addc582e93ef43d5a647d5a27f89866e
e0c99d2be84f4d4caf2352d0f048c0ce,-2235.409f,585.3866f,MITxPRO+AMxB+1T2018,html,263,835,3683,Week 3: Applications of Additive Manufacturing (5 hrs),Prototype Mold Tooling: Built-Rite with Desktop Metal-IFrame Tool,14,26,40,e0c99d2be84f4d4caf2352d0f048c0ce
bf82c8fce82849deb2c0c18f79aba303,-2263.0796f,535.4719f,MITxPRO+AMxB+1T2018,html,264,855,3569,Week 3: Applications of Additive Manufacturing (5 hrs),Tooling: Introduction-Html,47,41,88,bf82c8fce82849deb2c0c18f79aba303
3b4a95cbe05a4f9eb146b42e2744f820,-2495.785f,593.10754f,MITxPRO+AMxB+1T2018,html,265,23,29,Week 3: Applications of Additive Manufacturing (5 hrs),Tooling: Introduction-Html,2,3,5,3b4a95cbe05a4f9eb146b42e2744f820
ba8fc22784274180b82fd5ce5c8fcfa5,-2319.191f,514.93286f,MITxPRO+AMxB+1T2018,video,266,732,4662,Week 3: Applications of Additive Manufacturing (5 hrs),Tooling: Introduction-Volkswagen: 3D printed production jigs and fixtures,9,8,17,ba8fc22784274180b82fd5ce5c8fcfa5
96f20d8fc3954ca28da0c2f40d965c44,-2415.7036f,649.0809f,MITxPRO+AMxB+1T2018,html,267,9,11,Week 3: Applications of Additive Manufacturing (5 hrs),Tooling: Introduction-Html,1,1,2,96f20d8fc3954ca28da0c2f40d965c44
d1a13ee8ec1a4b1cb01b63a69b48a8a0,-2034.8892f,548.5349f,MITxPRO+AMxB+1T2018,html,268,10,12,Week 3: Applications of Additive Manufacturing (5 hrs),Tooling: Introduction-Html,0,1,1,d1a13ee8ec1a4b1cb01b63a69b48a8a0
30aea0ab9d50468387ce90b94ce24b88,-2330.3926f,464.88428f,MITxPRO+AMxB+1T2018,html,269,850,2512,Week 3: Applications of Additive Manufacturing (5 hrs),"Jigs and Fixtures: Boeing, Stratasys-Html",28,20,48,30aea0ab9d50468387ce90b94ce24b88
a30c1e8242864e299e15046983824275,-2381.476f,458.0505f,MITxPRO+AMxB+1T2018,video,270,788,4626,Week 3: Applications of Additive Manufacturing (5 hrs),"Jigs and Fixtures: Boeing, Stratasys-Drill Jigs and Alignment Tools",7,14,21,a30c1e8242864e299e15046983824275
6897f90f4ca8449ba79c118c950f687c,-2614.325f,529.98865f,MITxPRO+AMxB+1T2018,html,271,14,22,Week 3: Applications of Additive Manufacturing (5 hrs),"Jigs and Fixtures: Boeing, Stratasys-Html",2,2,4,6897f90f4ca8449ba79c118c950f687c
e784ed97530e489e8c66e605160dae31,-2362.6848f,414.49985f,MITxPRO+AMxB+1T2018,html,272,835,1881,Week 3: Applications of Additive Manufacturing (5 hrs),Ergonomic Fastening Tool: Boeing-Html,10,10,20,e784ed97530e489e8c66e605160dae31
f2b6b34950d14e27b69d8148625786aa,1603.149f,-1439.0499f,MITxPRO+AMxB+1T2018,video,273,0,0,Week 3: Applications of Additive Manufacturing (5 hrs),Ergonomic Fastening Tool: Boeing-Video,0,0,0,f2b6b34950d14e27b69d8148625786aa
d4e8a2ffb6d2487d81f32755f54763a1,-2377.1985f,381.3855f,MITxPRO+AMxB+1T2018,html,274,824,1795,Week 3: Applications of Additive Manufacturing (5 hrs),Ergonomic Thumb Cot: BMW-Html,11,11,22,d4e8a2ffb6d2487d81f32755f54763a1
710ef03139064547b922337168273519,-2393.5894f,343.11554f,MITxPRO+AMxB+1T2018,html,275,822,2106,Week 3: Applications of Additive Manufacturing (5 hrs),Cutting Tools: Mapal-Html,20,15,35,710ef03139064547b922337168273519
497ff981f4384b3897c43a1b51306d5d,-2400.7239f,278.72055f,MITxPRO+AMxB+1T2018,html,276,813,2198,Week 3: Applications of Additive Manufacturing (5 hrs),Mold Tooling-Html,31,17,48,497ff981f4384b3897c43a1b51306d5d
a8a6f24cb40a41c9bdc03d5c03dd8b0f,-2436.2036f,345.8177f,MITxPRO+AMxB+1T2018,video,277,608,2541,Week 3: Applications of Additive Manufacturing (5 hrs),Mold Tooling-Video,5,8,13,a8a6f24cb40a41c9bdc03d5c03dd8b0f
db237ab31dde4fc79528b05fdc509093,-2211.4734f,333.62433f,MITxPRO+AMxB+1T2018,html,278,7,10,Week 3: Applications of Additive Manufacturing (5 hrs),Mold Tooling-Html,0,1,1,db237ab31dde4fc79528b05fdc509093
2c4f75b4b1b14a188818a152373f8937,-2443.594f,303.84024f,MITxPRO+AMxB+1T2018,video,279,651,4421,Week 3: Applications of Additive Manufacturing (5 hrs),Mold Tooling-Video,4,8,12,2c4f75b4b1b14a188818a152373f8937
b2fb985942164114bc97d28d44392f36,-2621.706f,274.38968f,MITxPRO+AMxB+1T2018,html,280,18,26,Week 3: Applications of Additive Manufacturing (5 hrs),Mold Tooling-Html,3,2,5,b2fb985942164114bc97d28d44392f36
435c50e639064849be9ac4671ceaf812,-2385.5938f,192.0461f,MITxPRO+AMxB+1T2018,html,281,814,3533,Week 3: Applications of Additive Manufacturing (5 hrs),"Conformal Cooling: Renishaw, EOS-Html",16,16,32,435c50e639064849be9ac4671ceaf812
38339eee0f2d4f3e95160fb4f1e6f866,-2414.1968f,233.50017f,MITxPRO+AMxB+1T2018,video,282,638,4200,Week 3: Applications of Additive Manufacturing (5 hrs),"Conformal Cooling: Renishaw, EOS-Video",4,8,12,38339eee0f2d4f3e95160fb4f1e6f866
de09416fa74b4a74a17fa0aa35623cd5,-1764.342f,1525.961f,MITxPRO+AMxB+1T2018,html,283,5,7,Week 3: Applications of Additive Manufacturing (5 hrs),"Conformal Cooling: Renishaw, EOS-Html",0,0,0,de09416fa74b4a74a17fa0aa35623cd5
5c5e14d8f5954d3cb439d07763a828be,-2173.592f,262.32233f,MITxPRO+AMxB+1T2018,html,284,9,10,Week 3: Applications of Additive Manufacturing (5 hrs),"Conformal Cooling: Renishaw, EOS-Html",0,1,1,5c5e14d8f5954d3cb439d07763a828be
d2749283e4b340d0afecbf669539f1fd,-2633.7556f,419.86758f,MITxPRO+AMxB+1T2018,html,285,75,140,Week 3: Applications of Additive Manufacturing (5 hrs),Modular Vacuum Mold Tool: Boeing-Html,8,10,18,d2749283e4b340d0afecbf669539f1fd
9e71015683e549b5b13c178144b1531f,-2339.5178f,191.39606f,MITxPRO+AMxB+1T2018,video,286,698,3364,Week 3: Applications of Additive Manufacturing (5 hrs),Modular Vacuum Mold Tool: Boeing-Modular Vacuum Mold Tool,7,13,20,9e71015683e549b5b13c178144b1531f
c559d7857b074363b531f217af72e550,-2374.886f,142.1313f,MITxPRO+AMxB+1T2018,html,287,841,2970,Week 3: Applications of Additive Manufacturing (5 hrs),Performance Improvement: Introduction-Html,37,27,64,c559d7857b074363b531f217af72e550
546eff2213874a0cbc23226674b6f319,-2366.906f,89.16671f,MITxPRO+AMxB+1T2018,html,288,814,1686,Week 3: Applications of Additive Manufacturing (5 hrs),RF Antennas: Optisys-Html,11,8,19,546eff2213874a0cbc23226674b6f319
e18a31353b7449269f22f20c5df9c811,-2360.3367f,53.622456f,MITxPRO+AMxB+1T2018,html,289,802,1607,Week 3: Applications of Additive Manufacturing (5 hrs),Heat Exchangers-Html,10,9,19,e18a31353b7449269f22f20c5df9c811
f5370532182c49ceb5391472d9b0ecdf,-2351.3496f,13.935625f,MITxPRO+AMxB+1T2018,html,290,838,2247,Week 3: Applications of Additive Manufacturing (5 hrs),Gas Turbines: Siemens-Html,17,11,28,f5370532182c49ceb5391472d9b0ecdf
3a554abb22514705b007afaefd8b4dbe,-2378.1677f,-20.836477f,MITxPRO+AMxB+1T2018,video,291,710,3896,Week 3: Applications of Additive Manufacturing (5 hrs),Gas Turbines: Siemens-Video,4,9,13,3a554abb22514705b007afaefd8b4dbe
64b053502090498e8d5288c1c54d446c,-2093.9863f,150.38931f,MITxPRO+AMxB+1T2018,html,292,10,13,Week 3: Applications of Additive Manufacturing (5 hrs),Gas Turbines: Siemens-Html,0,1,1,64b053502090498e8d5288c1c54d446c
a53b7c4751e54b6ba92d7d717d7832b4,-2334.539f,-27.449553f,MITxPRO+AMxB+1T2018,html,293,796,2199,Week 3: Applications of Additive Manufacturing (5 hrs),Hip Implant Acetabular Cups-Html,15,10,25,a53b7c4751e54b6ba92d7d717d7832b4
161d2152d71f49ba83c179bd4e9776a9,-2292.5872f,-28.95618f,MITxPRO+AMxB+1T2018,video,294,628,2903,Week 3: Applications of Additive Manufacturing (5 hrs),Hip Implant Acetabular Cups-Hip Implants ,4,8,12,161d2152d71f49ba83c179bd4e9776a9
78f63de28aca4369bd546952a12d5a3a,-2250.1726f,663.9532f,MITxPRO+AMxB+1T2018,html,295,5,5,Week 3: Applications of Additive Manufacturing (5 hrs),Hip Implant Acetabular Cups-Html,0,0,0,78f63de28aca4369bd546952a12d5a3a
782ff5a3836649daac5744758b0831b0,-1378.1682f,-341.61035f,MITxPRO+AMxB+1T2018,html,296,10,15,Week 3: Applications of Additive Manufacturing (5 hrs),Hip Implant Acetabular Cups-Html,1,1,2,782ff5a3836649daac5744758b0831b0
c7f66c9d94af4eb79199eb210b254651,-2306.7126f,-76.38303f,MITxPRO+AMxB+1T2018,html,297,832,4021,Week 3: Applications of Additive Manufacturing (5 hrs),Part Consolidation: GE Aviation-Html,18,23,41,c7f66c9d94af4eb79199eb210b254651
a7de78439b5c42efa09209a47de6e960,-2344.3647f,-103.75576f,MITxPRO+AMxB+1T2018,video,298,694,3047,Week 3: Applications of Additive Manufacturing (5 hrs),Part Consolidation: GE Aviation-Part Consolidation: General Electric ,6,9,15,a7de78439b5c42efa09209a47de6e960
5f4a737d4d744b21a68e7f81caaaa00c,-2264.8918f,-148.8689f,MITxPRO+AMxB+1T2018,problem,299,878,10870,Week 3: Applications of Additive Manufacturing (5 hrs),Concept Questions-Question 1,94,71,165,5f4a737d4d744b21a68e7f81caaaa00c
cd8f0da1ce0040ce994e2bf3c1a061fa,-2363.226f,-163.57346f,MITxPRO+AMxB+1T2018,problem,300,854,3301,Week 3: Applications of Additive Manufacturing (5 hrs),Concept Questions-Question 2,10,14,24,cd8f0da1ce0040ce994e2bf3c1a061fa
455f653fdfbb43baabd2860fcd435d8e,-2419.8198f,-169.07048f,MITxPRO+AMxB+1T2018,problem,301,847,4890,Week 3: Applications of Additive Manufacturing (5 hrs),Concept Questions-Question 3,12,20,32,455f653fdfbb43baabd2860fcd435d8e
9266f5048e2648e8a0dcea19009c7c92,-2422.8928f,-227.39409f,MITxPRO+AMxB+1T2018,problem,302,842,4304,Week 3: Applications of Additive Manufacturing (5 hrs),Concept Questions-Question 4,11,18,29,9266f5048e2648e8a0dcea19009c7c92
6d9d7fa80bb24111ac8b77071d6b072d,-2366.9197f,-239.51158f,MITxPRO+AMxB+1T2018,problem,303,843,4333,Week 3: Applications of Additive Manufacturing (5 hrs),Concept Questions-Question 5,9,18,27,6d9d7fa80bb24111ac8b77071d6b072d
d8c12f5115f843179f92f6a018e05dc8,-2305.643f,-250.29723f,MITxPRO+AMxB+1T2018,problem,304,842,5065,Week 3: Applications of Additive Manufacturing (5 hrs),Concept Questions-Question 6,13,26,39,d8c12f5115f843179f92f6a018e05dc8
bd6795cfc41241159ab06425ce1bf3d7,-2212.903f,-268.79578f,MITxPRO+AMxB+1T2018,html,305,825,2383,Week 3: Applications of Additive Manufacturing (5 hrs),Production: Introduction-Html,33,33,66,bd6795cfc41241159ab06425ce1bf3d7
8623fd98364040069d25c8e158c77fff,-2177.5068f,-385.8524f,MITxPRO+AMxB+1T2018,html,306,765,1453,Week 3: Applications of Additive Manufacturing (5 hrs),787 Galley Fitting: Boeing-Html,17,10,27,8623fd98364040069d25c8e158c77fff
c1decbb7d1cc46d3b662207a884ac71e,-2164.9597f,-430.10974f,MITxPRO+AMxB+1T2018,video,307,683,3473,Week 3: Applications of Additive Manufacturing (5 hrs),787 Galley Fitting: Boeing-787 Galley Fitting ,8,13,21,c1decbb7d1cc46d3b662207a884ac71e
c26ae7f6e4004d36a959daa7448fab45,-2145.0593f,-471.23605f,MITxPRO+AMxB+1T2018,html,308,736,1393,Week 3: Applications of Additive Manufacturing (5 hrs),Performance Sneakers: adidas-Html,13,12,25,c26ae7f6e4004d36a959daa7448fab45
10851985f5a44e618592bad22e719a80,-2131.202f,-509.5584f,MITxPRO+AMxB+1T2018,video,309,590,3197,Week 3: Applications of Additive Manufacturing (5 hrs),Performance Sneakers: adidas-Futurecraft Sneakers,4,7,11,10851985f5a44e618592bad22e719a80
305d151f07e84e62933b3f7ca7498b37,-2050.096f,-723.2065f,MITxPRO+AMxB+1T2018,html,310,7,12,Week 3: Applications of Additive Manufacturing (5 hrs),Performance Sneakers: adidas-Html,0,1,1,305d151f07e84e62933b3f7ca7498b37
61726452154f4dfb8d7de5fbf5555548,-2101.0115f,-537.46765f,MITxPRO+AMxB+1T2018,html,311,729,1427,Week 3: Applications of Additive Manufacturing (5 hrs),Hinge Bracket: BMW-Html,17,13,30,61726452154f4dfb8d7de5fbf5555548
dc5e8bc347d747b0903d532e2eb2b2ab,-2087.339f,-574.3942f,MITxPRO+AMxB+1T2018,video,312,591,2925,Week 3: Applications of Additive Manufacturing (5 hrs),Hinge Bracket: BMW-BMW i8 hinge bracket,3,5,8,dc5e8bc347d747b0903d532e2eb2b2ab
a1f114304978438cb641a1b5d486f4e3,-2267.8176f,799.39484f,MITxPRO+AMxB+1T2018,html,313,4,5,Week 3: Applications of Additive Manufacturing (5 hrs),Hinge Bracket: BMW-Html,0,0,0,a1f114304978438cb641a1b5d486f4e3
62cbc113929543d38366051588f49388,331.6661f,1410.2433f,MITxPRO+AMxB+1T2018,html,314,6,8,Week 3: Applications of Additive Manufacturing (5 hrs),Hinge Bracket: BMW-Html,0,0,0,62cbc113929543d38366051588f49388
4582c3c3aaca48bd9946e825dcad6a65,-2049.9714f,-568.09204f,MITxPRO+AMxB+1T2018,html,315,714,1330,Week 3: Applications of Additive Manufacturing (5 hrs),Brake Caliper: Bugatti Chiron-Html,11,9,20,4582c3c3aaca48bd9946e825dcad6a65
968d0ef03f3e4528957b15a5a2d9d88e,-2021.7733f,-591.4843f,MITxPRO+AMxB+1T2018,video,316,591,2292,Week 3: Applications of Additive Manufacturing (5 hrs),Brake Caliper: Bugatti Chiron-Selective Laser Melting of the Bugatti Chiron Brake Caliper,4,6,10,968d0ef03f3e4528957b15a5a2d9d88e
83e10dd54b124d7e9da59881a2f7557a,-1987.578f,-576.6889f,MITxPRO+AMxB+1T2018,html,317,723,1318,Week 3: Applications of Additive Manufacturing (5 hrs),Mascara Brush: Chanel-Html,12,12,24,83e10dd54b124d7e9da59881a2f7557a
0809efd87b0c45139a1edc4cc58fd1f5,-1945.4252f,-570.2797f,MITxPRO+AMxB+1T2018,html,318,719,2454,Week 3: Applications of Additive Manufacturing (5 hrs),Large Sand Castings: VoxelJet-Html,13,14,27,0809efd87b0c45139a1edc4cc58fd1f5
d1651d2f65e9428693a519450d5f321f,-1902.8492f,-563.5793f,MITxPRO+AMxB+1T2018,html,319,757,1961,Week 3: Applications of Additive Manufacturing (5 hrs),Customization and Personalization: Introduction-Html,25,22,47,d1651d2f65e9428693a519450d5f321f
b493f3f110234cfdabab9fc55ba06661,-1860.8488f,-542.5646f,MITxPRO+AMxB+1T2018,html,320,732,1338,Week 3: Applications of Additive Manufacturing (5 hrs),Orthodontic Retainers: Align Technology-Html,12,10,22,b493f3f110234cfdabab9fc55ba06661
0388b15dc0a94dd4a553c1df67123109,-1826.1104f,-529.1331f,MITxPRO+AMxB+1T2018,video,321,597,2650,Week 3: Applications of Additive Manufacturing (5 hrs),Orthodontic Retainers: Align Technology-Video,3,6,9,0388b15dc0a94dd4a553c1df67123109
8a99f0d5d8164c528a85554f9184271b,-1881.6771f,-710.56036f,MITxPRO+AMxB+1T2018,html,322,9,14,Week 3: Applications of Additive Manufacturing (5 hrs),Orthodontic Retainers: Align Technology-Html,1,1,2,8a99f0d5d8164c528a85554f9184271b
ab522985e16d436a970f0eda5c9a1591,-1799.5463f,-501.6982f,MITxPRO+AMxB+1T2018,html,323,725,1265,Week 3: Applications of Additive Manufacturing (5 hrs),Hearing Aids-Html,10,9,19,ab522985e16d436a970f0eda5c9a1591
eb58bfe7027d4f70912c319251e6e417,-1773.4595f,-477.68982f,MITxPRO+AMxB+1T2018,html,324,712,1242,Week 3: Applications of Additive Manufacturing (5 hrs),Custom Induction Coils: Protiq-Html,10,10,20,eb58bfe7027d4f70912c319251e6e417
0c92f804b6ee498091114e20947b5ca4,-1748.5063f,-450.19174f,MITxPRO+AMxB+1T2018,html,325,717,1286,Week 3: Applications of Additive Manufacturing (5 hrs),Tabletop Figurines: Heroforge-Html,10,11,21,0c92f804b6ee498091114e20947b5ca4
2352eea7a7014e7990cfd2e3470795a2,-1723.2213f,-418.127f,MITxPRO+AMxB+1T2018,html,326,714,2269,Week 3: Applications of Additive Manufacturing (5 hrs),Three-Dimensional Photography: 3D Bean-Html,11,13,24,2352eea7a7014e7990cfd2e3470795a2
